Position,song,artist,album
35,Eyes off Me,Stella Mwangi,Eyes off Me - Single
36,Coachella,"Sarkodie, Kwesi Arthur",Coachella - Single
37,My Crew (feat. Lil5ive),Kiiwii,My Crew (feat. Lil5ive) - Single
38,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O\'Kenneth)",Jay Bahd,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O\'Kenneth) - Single"
39,Ama,Medikal,Ama - Single
40,Married to the Game,TenTik,Married to the Game - Single
41,First Sermon,Black Sherif,First Sermon - Single
42,Network,Twist,Network - Single
43,Sika (feat. Sarkodie & Kweku Flick) [Remix],Sista Afia,Sika (Remix) [feat. Sarkodie & Kweku Flick] - Single
44,NDOVU NI KUU (feat. KHALIGRAPH JONES & BOUTROSS MUNENE),arcane krispah,NDOVU NI KUU (feat. KHALIGRAPH JONES & BOUTROSS MUNENE) - Single
45,History,"Cheque, Fireboy DML",History - Single
46,RBG,Elzo Jamdong,RBG - Single
47,Nikwa Ni Shoke,Khaligraph Jones,Nikwa Ni Shoke - Single
48,eKAPA,"Mark Akol, Sipho the Gift",eKAPA - Single
49,Skrrr! (feat. Zilla Oaks),SLIMN Major,Synergy
50,Rock,Olamide,UY Scuti
51,Breathe (feat. Chike),A-Q,Golden
52,In the Night (feat. Zap),Mazi Codex,In the Night (feat. Zap) - Single
53,Safara,Papeush the Ghost,Safara - Single
54,Bruxos,Pongo,Bruxos - Single
55,LovLov,Fik Fameica,LovLov - Single
56,Ere Beketemaw,Lij Michael,Atgebam Alugn
57,Mask Off (feat. KobbyRockz),Jay Erl,Mask Off (feat. KobbyRockz) - Single
58,"This One Loud Oh! (feat. Dremo, The Flowolf & Ike Exclusive)",AO - MACHINE,"This One Loud Oh! (feat. Ike Exclusive, The Flowolf & Dremo) - Single"
59,Dawn,Kay-T,Dawn - Single
60,"On Fire (feat. 4eb, Aye Jones & Kenny wilde)",urbanroll,"On Fire (feat. 4eb, Aye Jones & Kenny wilde) - Single"
61,Talk,Dreylo,Mixed Feelings
62,Mr Talk and Do (feat. Odumodublvck & XL SPIFF),Reeplay,Mr Talk and Do (feat. Odumodublvck & XL SPIFF) - Single
63,Understanding Love (Extended),"DarkoVibes, Runtown",Understanding Love (Extended) - Single
64,Nomakanjani,Costa Titch,Nomakanjani - Single
65,Big Toy,"Jojo Sk, Elias Tag\'em",HOLISTIQUE LOVER
66,Deep In Da Streets,TNT Kenya,Deep In Da Streets - Single
67,Corns (Freestyle),"BURUKLYN BOYZ, AJAY",Corns (Freestyle) - Single
68,Winning (feat. VIC MENSA),Kwesi Arthur,Winning (feat. VIC MENSA) - Single
69,Long Way,Emtee,LOGAN
70,Feelin U (feat. Mi Casa & Blxckie),Gigi Lamayne,Mermaids and Stuff
71,Who Be This Guy (feat. Falz & M.I Abaga),Kheengz,Who Be This Guy (feat. Falz & M.I Abaga) - Single
72,Yarn Dust,Delis,Yarn Dust - Single
73,Heavy On the Game,Hugo P,Resurrection
74,Fresh (feat. Samba Peuzzi),Iss 814,Fresh - Single
75,All My Life (feat. Oxlade),M.I Abaga,All My Life (feat. Oxlade) - Single
76,Magun 2.0 (feat. TROD & Kabex),OG Hyper,Magun 2.0 (feat. TROD & Kabex) - Single
77,Mehia Sika (feat. Dead Peepol),ZACK GH,Mehia Sika (feat. Dead Peepol) - Single
78,Batman Remix (feat. Miles Caliph),Tobii WTW,Batman Remix (feat. Miles Caliph) - Single
79,"Ka$h App (feat. Denz\'l, Kiienka, Begho & Bolaryn)",Beezyx,"Ka$h App (feat. Denz\'l, Kiienka, Begho & Bolaryn) - Single"
80,Amadlozi,Mondo Dusk,Amadlozi - Single
81,The Warm Up,Bolu,The Warm Up - Single
82,Sahwira,Holy Ten,Risky Life
83,Loving You (feat. Peruzzi),D-Black,Loyalty
84,W.A.G (feat. Sarkodie & Youssoupha),Rouge,W.A.G (feat. Sarkodie & Youssoupha) - Single
85,Musazvituma,Holy Ten,Risky Life
86,THE 5 YEAR PLAN (feat. Wordz),A-Reece,"Today\'s Tragedy, Tomorrow\'s Memory: the mixtape"
87,Mona Lisa (feat. JSX),Booba,ULTRA
88,Mood (feat. Sean Lifer),Yaw Tog,TIME
89,Laqhasha (feat. Lolli Native & Flash Ikumkani),Emtee,LOGAN
90,Early Momo (feat. GoodGirl LA),Vector,Early Momo (feat. GoodGirl LA) - Single
91,KOLO (feat. Oxlade),Ice Prince,KOLO (feat. Oxlade) - Single
92,Prada Tears/La Costa Nostra,Lethabo Acid,Anti-Hero Complex
