Position,artist,album
56,Tems,For Broken Ears
57,Travis Scott,ASTROWORLD
58,OneRepublic,Human (Deluxe)
59,Zamir,FLOWERBOI4000
60,Juice WRLD,Legends Never Die (Video Version)
61,StarBoy,SoundMan Vol. 1 (feat. Wizkid)
62,42 Dugg,Free Dem Boyz (Deluxe)
63,Kanye West,JESUS IS KING
64,Omah Lay,Get Layd - EP
65,Travis Greene,Oil + Water
66,Davido,A Good Time
67,Dunsin Oyekan,The Gospel of the Kingdom
68,Spinall,"Afromix, Ep. 2 (DJ Mix)"
69,Jaido P,Shopla
70,Mercy Chinwo,SATISFIED
71,Halsey,"If I Can’t Have Love, I Want Power"
72,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
73,Polo G,THE GOAT
74,Pop Smoke,Meet the Woo 2 (Deluxe)
75,The Kid LAROI,F*CK LOVE 3+: OVER YOU
76,Basketmouth,Yabasi
77,Gunna,WUNNA (Deluxe)
78,Toosii,Platinum Heart (Deluxe)
79,Young Thug,BEAUTIFUL THUGGER GIRLS
80,Rexxie,A True Champion
81,Post Malone,Hollywood's Bleeding
82,Dave,PSYCHODRAMA
83,DJ Khaled,KHALED KHALED
84,Olamide,Carpe Diem
85,CKay,Boyfriend
86,Burna Boy,Outside
87,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
88,SAINt JHN,While the World Was Burning
89,Olivia Rodrigo,SOUR (Video Version)
90,SAINt JHN,Ghetto Lenny's Love Songs
91,Omah Lay,What Have We Done - EP
92,6LACK,East Atlanta Love Letter
93,Kanye West,The Life of Pablo
94,Drake,Scorpion
95,Abra Cadabra,Product of My Environment
96,YoungBoy Never Broke Again,Top
97,Wizkid,Ayo
98,Belly,See You Next Wednesday
99,Blxst,No Love Lost (Deluxe)
100,Minister GUC,The Message
101,The Spirituals,Black History Project (Live from London) - EP
102,Jaywillz,Love or the Word (EP)
103,Future,High Off Life
104,Tion Wayne,Green With Envy
105,Kida Kudz,TOP MEMBA
106,Lorde,Solar Power
107,Maverick City Music,Jubilee: Juneteenth Edition
108,Polo G,Die a Legend
109,YNW Melly,Just A Matter of Slime
110,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
111,Roddy Ricch,Feed Tha Streets ll
112,Jaden,CTV3: Day Tripper's Edition
113,Juice WRLD,Death Race for Love
114,Tope Alabi,Yes and Amen
115,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
116,GIVĒON,When It's All Said And Done... Take Time
117,Drake,Views
118,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
119,Kodak Black,Haitian Boy Kodak
120,Oxlade,OXYGENE - EP
121,Central Cee,Wild West
122,Kodak Black,Dying to Live
123,Wizkid,Sounds From the Other Side
124,Drake,Dark Lane Demo Tapes
125,Summer Walker,Over It
126,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
127,Sam Smith,Love Goes
128,Amaarae,THE ANGEL YOU DON'T KNOW
129,J Hus,Common Sense
130,Dreylo,Mixed Feelings
131,Various Artists,Budweiser (Remix)
132,21 Savage & Metro Boomin,SAVAGE MODE II
133,Lil Wayne,Tha Carter IV (Complete Edition)
134,Nasty C,Zulu Man With Some Power
135,Ayra Starr,Ayra Starr - EP
136,Mannywellz,Mirage
137,Peruzzi,Rum & Boogie
138,Show Dem Camp,The Palmwine Express
139,NSG,Roots
140,Don Toliver,Heaven Or Hell
141,Toosii,Thank You For Believing (The Manifestation)
142,MohBad,Light
143,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
144,Erigga,Before the Chaos-EP
145,Nathaniel Bassey,The King Is Coming
146,Rudeboy,Rudykillus
147,Jhené Aiko,Chilombo (Deluxe Video Version)
148,Santi,Mandy & The Jungle
149,Lil Tjay,Destined 2 Win
150,XXXTENTACION,?
