Position,song,artist
1,Lie,Kizz Daniel
2,Peru,Fireboy DML
3,Essence (feat. Justin Bieber & Tems),Wizkid
4,Understand,Omah Lay
5,Bloody Samaritan,Ayra Starr
6,Monalisa,Lojay and  Sarz
7,Sinner,Adekunle Gold and  Lucky Daye
8,Feel Good,MohBad
9,Bounce,Ruger
10,Ojuju,Troniq Music and  Oxlade
11,Outside,Buju
12,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
13,Feeling,LADIPOE and  Buju
14,Big Thug Boys,AV
15,Naira Marley,Zinoleesky
16,Medicine,Jaywillz
17,Fashion Killer,Ayra Starr
18,Soundgasm,Rema
19,Confident,Savage and  Buju
20,Cocaine,Dai Verse
21,Rock,Olamide
22,Essence (feat. Tems),Wizkid
23,Testimony,Buju
24,Cast (Gen Z Anthem),Ayra Starr
25,System,Dave and  Wizkid
26,Party Next Door,Dangbana Republik and  Bella Shmurda
27,Beggie Beggie (feat. Ckay),Ayra Starr
28,Dimension (feat. Skepta & Rema),JAE5
29,Clash,Dave and  Stormzy
30,Bling (feat. Amaarae & Buju),Blaqbonez
31,Lazarus,Dave and  Boj
32,Tonongo,Lojay and  Sarz
33,Drug Test,Naira Marley
34,Coming,Naira Marley and  Busiswa
35,Ginger (feat. Burna Boy),Wizkid
36,Show Me,Joeboy
37,Alubarika (feat. Buju),Zlatan
38,HUSTLE,Teni
39,Lonely,Ayra Starr
40,Pronto,Ajebo Hustlers and  Omah Lay
41,Let Me Know,Mayorkun
42,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
43,Need To Know,Doja Cat
44,Petite,NSG
45,Pray,Victony
46,It Is What It Is,Adekunle Gold
47,Abu Dhabi,Ruger
48,La La (feat. CKay),Davido
49,Far Away,Dangbana Republik and  Bella Shmurda
50,INDUSTRY BABY,Lil Nas X and  Jack Harlow
51,LV N ATTN feat. Wizkid,Lojay and  Sarz
52,Felony,CKay
53,23,Burna Boy
54,Snitch (feat. Fousheé),Ayra Starr
55,Mercy,Falz
56,Bridgertn,Ayra Starr
57,Southy Love (feat. Fireboy DML),Peruzzi
58,Kilometre,Burna Boy
59,Bank On It,Burna Boy
60,Way Too Big,Burna Boy
61,Ke Star (feat. Virgo Deep) [Remix],Focalistic and  Davido
62,Rush,Dangbana Republik and  Bella Shmurda
63,Colorado,Zugo and  Dai Verse
64,Toxic,Ayra Starr
65,STAY,The Kid LAROI and  Justin Bieber
66,Karma,Ayra Starr
67,World,Dangbana Republik and  Bella Shmurda
68,Early Momo (feat. GoodGirl LA),Vector
69,Forever (Remix),Gyakie and  Omah Lay
70,Chosen (feat. Ty Dolla $ign),Blxst and  Tyga
71,Loved By You (feat. Burna Boy),Justin Bieber
72,The Best (feat. Mayorkun),Davido
73,Out There,Dangbana Republik and  Bella Shmurda
74,Celebrate Me,Patoranking
75,Real Life (feat. Stormzy),Burna Boy
76,Late At Night,Roddy Ricch
77,History,Cheque and  Fireboy DML
78,In Between,Ayra Starr
79,Tales By Moonlight (feat. Amaarae),Tiwa Savage
80,Bounce,Rema
81,Reckless,Wizkid
82,STAMINA (feat. LuuDadeejay),WurlD and  Major League Djz
83,Focus,Joeboy
84,Solace,Ajebo Hustlers
85,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
86,RAPSTAR,Polo G
87,Kilofeshe,Zinoleesky
88,Jailer (feat. Jaywillz),Olamide
89,KOLO (feat. Oxlade),Ice Prince
90,Amin,Ayra Starr
91,Running (To You),Chike and  Simi
92,Somebody Baby,Davido and  Peruzzi
93,Sweet One,Wizkid
94,No Stress,Wizkid
95,Law Of Attraction,Dave and  Snoh Aalegra
96,Godly,Omah Lay
97,Longtime (feat. Skepta),Wizkid
98,Wade In the Water (Live),The Spirituals
99,Peaches (feat. Daniel Caesar & GIVĒON),Justin Bieber
100,True Love (feat. Tay Iwar & Projexx),Wizkid
