Position,artist,album
160,Meek Mill,Wins & Losses (Deluxe)
161,King Wasiu Ayinde Marshal 1,Okofaji Carnival Fuji Fusion
162,Tones And I,Welcome to the Madhouse (Deluxe)
163,42 Dugg,Free Dem Boyz
164,Future,HNDRXX
165,The Flowolf,Full Moon - EP
166,Internet Money,B4 The Storm
167,SAINt JHN,Collection One
168,Sola Allyson,ÌRÌ (The Album Live)
169,Flavour,Flavour of Africa
170,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
171,Chris Brown,Indigo (Extended)
172,Nasty C,Strings and Bling
173,Tope Alabi,Yes and Amen
174,Summer Walker,Over It
175,Drake,More Life
176,Blxst & Bino Rideaux,Sixtape 2
177,Various Artists,Budweiser (Remix)
178,Meek Mill,Championships
179,Travis Scott,Birds in the Trap Sing McKnight
180,Sia,This Is Acting (Deluxe Version)
181,Young Thug,So Much Fun (Deluxe)
182,Kizz Daniel,King of Love
183,Rod Wave,Pray 4 Love (Deluxe)
184,The Weeknd,Starboy
185,Lil Baby,Street Gossip
186,Zinoleesky,Chrome - EP
187,IDK,USEE4YOURSELF
188,Kanye West,JESUS IS KING
189,50 Cent,Get Rich or Die Tryin
190,Runtown,Sound God Fest Reloaded
191,Lil Wayne,Tha Carter V (Deluxe)
192,Abdul Rahman Al-Sudais,The Holy Quran
193,Popcaan,Forever
194,Stormzy,Heavy Is The Head
195,XXXTENTACION,?
196,Toosii,Thank You For Believing
197,JAY-Z,4:44
198,DaBlixx Osha,Country Boy
199,Brymo,Oṣó
200,Skepta,Ignorance Is Bliss
