Position,song,artist
1,Peru,Fireboy DML
2,Crazy Tings,Tems
3,Mood (feat. Buju),Wizkid
4,Lie,Kizz Daniel
5,Sinner,Adekunle Gold and  Lucky Daye
6,Fame,Killertunes and  Nissi
7,Understand,Omah Lay
8,LOML (feat. Olamide),Cheque
9,Outside,Buju
10,Monalisa,Lojay and  Sarz
11,High,Adekunle Gold and  Davido
12,Fountains (feat. Tems),Drake
13,Ojuju,Troniq Music and  Oxlade
14,love nwantiti (feat. DJ Yo & AX'EL) [Remix],CKay
15,Feeling,LADIPOE and  Buju
16,Question (feat. Don Jazzy),Burna Boy
17,Let Me Know,Mayorkun
18,Bloody Samaritan,Ayra Starr
19,Anoti,Wizkid
20,Kini Issue,Niinety9
21,Feel Good,MohBad
22,I Dey Miss You (feat. Imanse),Skales
23,Nobody,Chike Agada
24,Frenemies (feat. Oxlade),Rexxie
25,Madrid: Tease Me,Kwabsmah
26,Jazz Up,"Dj Java,  Remy Baggins and  PsychoYP"
27,Soundgasm,Rema
28,Southy Love (feat. Fireboy DML),Peruzzi
29,Rock,Olamide
30,Falling (feat. Kidi),Nviiri The Storyteller
31,Bena,Jinmi Abduls
32,Satisfy My Soul,Ria Sean
33,Cocaine,Dai Verse
34,Bank On It,Burna Boy
35,Let Me Go (feat. Ayxc3xbcxc3xbc & BAWS),Issa & Assouad
36,Essence (feat. Justin Bieber & Tems),Wizkid
37,Somebodyxe2x80x99s Son (feat. Brandy),Tiwa Savage
38,Angelic,Jaivah
39,WHAT YOU NEED,Kinsolo
40,Naira Marley,Zinoleesky
41,MAKAVELI,T-Classic
42,Bounce,Ruger
43,Pray,Victony
44,Mama Mia (feat. Joeboy),Jaido P
45,Shako,Barry Jhay
46,The Key,Tems
47,Show Me,Joeboy
48,La La (feat. CKay),Davido
49,Fendi (feat. Joeboy),Blaqbonez
50,Practice Patience,YKB
51,Alone,Oladapo
52,System,Dave and  Wizkid
53,Sere (Remix),"Spinall,  Fireboy DML and  6LACK"
54,Wayo,Mr. Jukeboxx
55,INJURE ME,Teni
56,Alelxc3xbayxc3xa0 Mxc3xa9je,Brymo
57,Slow Down,King Promise
58,Migrate,Ayanfe and  Davido
59,Lazarus,Dave and  Boj
60,Fashion Killer,Ayra Starr
61,Shopping Spree (feat. Chris Brown & Young Thug),Davido
62,Steady,Wizkid
63,LV N ATTN feat. Wizkid,Lojay and  Sarz
64,NEED ME,Gyakie
65,Cool Me Down,Majeek
66,Ghetto Vigilante,Uche B and  Kwesi Arthur
67,Outside (feat. Skillz 8figure & Tomi Agape),P. Montana
68,Pay Me,Troniq Music and  Oxlade
69,Summer Bounce,Blaq Jerzee and  Joeboy
70,Fayah (feat. Alpha P),Rotimi
71,Trina,Jinmi Abduls
72,STAMINA (feat. LuuDadeejay),WurlD and  Major League Djz
73,Ring My Line (feat. Headie One),King Promise
74,Carolina,Yung D3mz
75,Fine Wine (feat. King Promise & Joeboy),R2Bees
76,make me feel (feat. Tori J & Yung D3mz),Ginius
77,Solace,Ajebo Hustlers
78,Joy,Blxckie and  Oxlade
79,Melo,Liya
80,Far Away,Dangbana Republik and  Bella Shmurda
81,Erima (feat. Terri & Minz),DJ Latitude
82,Bling (feat. Amaarae & Buju),Blaqbonez
83,Dimension (feat. Skepta & Rema),JAE5
84,Somebody Baby,Davido and  Peruzzi
85,Coming,Naira Marley and  Busiswa
86,So Cold,Bella Shmurda and  Popcaan
87,Mercy,Falz
88,Non Living Thing (feat. Oxlade),Sarkodie
89,Yafun Yafun,Ajebo Hustlers
90,Sans moi,Franglish and  Aya Nakamura
91,Wonder Mama (feat. Adekunle Gold),MHD
92,Dis moi comment.,Tayc
