Position,artist,album
1,Dave,We're All Alone In This Together
2,Skepta,All In - EP
3,Billie Eilish,Happier Than Ever
4,Dangbana Republik & Bella Shmurda,High Tension 2.0
5,Lojay & Sarz,LV N ATTN - EP
6,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
7,Wizkid,Made In Lagos
8,Pop Smoke,Faith
9,Olamide,UY Scuti
10,Obongjayar & Sarz,Sweetness - EP
11,Yung Bleu,Moon Boy
12,Ruger,PANDEMIC - EP
13,Victor AD,Nothing To Prove - EP
14,Lil Baby & Lil Durk,The Voice of the Heroes
15,Burna Boy,Twice As Tall
16,Unknown T,Adolescence
17,Doja Cat,Planet Her (Deluxe)
18,Sarkodie,No Pressure
19,Kida Kudz,TOP MEMBA
20,Lady Donli,W I L D - EP
21,Moelogo,Itheep
22,Migos,Culture III (Deluxe)
23,J. Cole,The Off-Season
24,Laycon,...Shall We Begin...
25,The Cavemen.,Roots
26,The Kid LAROI,F*CK LOVE 3+: OVER YOU
27,Isaiah Rashad,The House Is Burning
28,Davido,A Better Time
29,Polo G,Hall of Fame
30,Teni,WONDALAND
31,KCee & Okwesili Eze Group,Cultural Praise
32,Burna Boy,African Giant
33,Justin Bieber,Justice (Triple Chucks Deluxe / Deluxe Video Version)
34,Chike,Boo of the Booless
35,Toosii,Thank You For Believing (The Manifestation)
36,Blaqbonez,Sex Over Love
37,Lil Durk,The Voice (Deluxe)
38,Judikay,Man of Galilee
39,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
40,Lil Durk,Just Cause Y'all Waited 2 (Deluxe)
41,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
42,Joeboy,Somewhere Between Beauty & Magic
43,Elevation Worship & Maverick City Music,Old Church Basement
44,Wizkid,Superstar
45,J Hus,Big Conspiracy
46,Rexxie,A True Champion
47,Fireboy DML,APOLLO
48,StarBoy,SoundMan Vol. 1 (feat. Wizkid)
49,Olivia Rodrigo,SOUR
50,Tems,For Broken Ears
51,Travis Scott,ASTROWORLD
52,Lil Baby,My Turn (Deluxe)
53,Rod Wave,SoulFly
54,Roddy Ricch,Please Excuse Me For Being Antisocial
55,Davido,A Good Time
56,The Weeknd,After Hours
57,Jaywillz,Love or the Word (EP)
58,DJ Khaled,KHALED KHALED
59,Fireboy DML,"Laughter, Tears & Goosebumps"
60,Logic,Bobby Tarantino III
61,Tory Lanez,We Outside - EP
62,Dunsin Oyekan,The Gospel of the Kingdom
63,Basketmouth,Yabasi
64,Juice WRLD,Legends Never Die (Video Version)
65,Olamide,Carpe Diem
66,Omah Lay,Get Layd - EP
67,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
68,Bella Shmurda,High Tension
69,Pop Smoke,Meet the Woo 2 (Deluxe)
70,Dave,PSYCHODRAMA
71,Gunna,WUNNA (Deluxe)
72,1da Banton,Original Vibe Machine
73,Wizkid,Ayo
74,Mercy Chinwo,SATISFIED
75,CKay,Boyfriend
76,Omah Lay,What Have We Done - EP
77,Polo G,THE GOAT
78,6LACK,East Atlanta Love Letter
79,Burna Boy,Outside
80,Wizkid,Sounds From the Other Side
81,Minister GUC,The Message
82,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
83,GIVĒON,When It's All Said And Done... Take Time
84,Tribl & Maverick City Music,Tribl I
85,SAINt JHN,Ghetto Lenny's Love Songs
