Position,song,artist
1,+234 (Daily Paper),PsychoYP
2,Ojuju,Troniq Music and  Oxlade
3,Anoti,Wizkid
4,Lie,Kizz Daniel
5,Snitch (feat. Foushexc3xa9),Ayra Starr
6,Peru,Fireboy DML
7,Understand,Omah Lay
8,"ungayeki, (feat. Berita)",Amanda Black
9,Monalisa,Lojay and  Sarz
10,"Izolo (feat. Madumane, Mpura, Daliwonga & Visca)",DJ Maphorisa and  Tyler ICU
11,Southy Love (feat. Fireboy DML),Peruzzi
12,Feeling,LADIPOE and  Buju
13,Big Thug Boys,AV
14,Let Me Know,Mayorkun
15,Sinner,Adekunle Gold and  Lucky Daye
16,Medicine,Jaywillz
17,Bounce,Ruger
18,Ring My Line (feat. Headie One),King Promise
19,Fendi (feat. Joeboy),Blaqbonez
20,Soundgasm,Rema
21,Essence (feat. Tems),Wizkid
22,Bena,Jinmi Abduls
23,HUSTLE,Teni
24,Outside,Buju
25,Frenemies (feat. Oxlade),Rexxie
26,Solace,Ajebo Hustlers
27,Feel Good,MohBad
28,Cocaine,Dai Verse
29,Show Me,Joeboy
30,NEED ME,Gyakie
31,Rock,Olamide
32,Sawubona,Nobuhle and  Sun-El Musician
33,Raha (feat. Nadia Mukami),Arrow Bwoy
34,Non Living Thing (feat. Oxlade),Sarkodie
35,Confident,Savage and  Buju
36,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
37,Baby Go,Otile Brown and  Kizz Daniel
38,"Uphetheni Esandleni (feat. Sizwe Mdlalose, Assiye Bongzin & DJ Tira)",Dladla Mshunqisi
39,btb,Una Rams and  Blxckie
40,Running (To You),Chike and  Simi
41,STAMINA (feat. LuuDadeejay),WurlD and  Major League Djz
42,Dimension (feat. Skepta & Rema),JAE5
43,Joy,Blxckie and  Oxlade
44,Slow Down,King Promise
45,Goumin Fracas,Toofan
46,Felony,CKay
47,Tales By Moonlight (feat. Amaarae),Tiwa Savage
48,Money & Laughter (feat. Amaarae & Zamir),BOJ
49,Fine Wine (feat. King Promise & Joeboy),R2Bees
50,Real,Tim Lyre
51,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky
52,Coming,Naira Marley and  Busiswa
53,Ex,Nikita Kering
54,Shopping Spree (feat. Chris Brown & Young Thug),Davido
55,Dis moi comment.,Tayc
56,Songi Songi (feat. Hiro),Maud Elka
57,Pololo (feat. Tiakola),MHD
58,Sans moi,Franglish and  Aya Nakamura
59,Far Away,Dangbana Republik and  Bella Shmurda
60,Bobo,Aya Nakamura
61,Sima Nkre,"Djodje,  Deejay Telio and  Julinho Ksd"
62,Siyathandana (feat. Abidoza & Boohle),Cassper Nyovest
63,Emlanjeni (feat. Da Muziqal Chef),De Mthuda and  Sir Trill
64,Ba Xolele (feat. Guyu Pane & YoungStunner) [729 Street Vocal],Dzo 729
65,"LiYoshona (feat. Njelic, MalumNator & De Mthuda) [Main Mix]",Kwiish SA
66,Phuze (feat. Zaba),Dlala Thukzin
67,Second Sermon,Black Sherif
68,Je veux que toi (feat. Fally Ipupa),Bramsito
69,"Isphithiphithi (feat. Reece Madlisa, Busta 929 & Joocy)",Pabi Cooper
70,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
71,Questions,Shekhinah
72,I Want (feat. Mutoriah),Chris Kaiga
73,Niko Sawa (feat. Bien),Nviiri The Storyteller
74,Nossas Coisas (feat. ARY),C4 pedro
75,Nyeredzi,Jah Prayzah
76,"Africa, One Of A Kind","Angelique Kidjo,  Mr Eazi and  Salif Keita"
77,Ngilimele (feat. Q Twins),DJ Tira
78,Nimekuzoea,Nandy
79,NDOVU NI KUU (feat. KHALIGRAPH JONES & BOUTROSS MUNENE),arcane krispah
80,"Khuza Gogo (feat. Mpura, AmaAvenger & M.J)","DBN Gogo,  Blaqnick and  MasterBlaq"
