Position,song,artist,album
43,History,"Cheque, Fireboy DML",History - Single
44,Abu Dhabi,Ruger,PANDEMIC - EP
45,Frenemies (feat. Oxlade),Rexxie,A True Champion
46,Celebrate Me,Patoranking,Celebrate Me - Single
47,Julie,Olamide,UY Scuti
48,Southy Love (feat. Fireboy DML),Peruzzi,Southy Love (feat. Fireboy DML) - Single
49,Early Momo (feat. GoodGirl LA),Vector,Early Momo (feat. GoodGirl LA) - Single
50,All (feat. Davido),Rexxie,A True Champion
51,Late At Night,Roddy Ricch,Late At Night - Single
52,Need For Speed,Olamide,UY Scuti
53,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo] - Single"
54,Somebody (feat. Phyno),Olamide,UY Scuti
55,Focus,Joeboy,Somewhere Between Beauty & Magic
56,Money & Laughter,"BOJ, Zamir, Amaarae",Money & Laughter - Single
57,PonPon (feat. Fave),Olamide,UY Scuti
58,Bank On It,Burna Boy,Twice As Tall
59,23,Burna Boy,Twice As Tall
60,Bounce,Rema,Bounce - Single
61,Somebody Baby,"Davido, Peruzzi",Rum & Boogie
62,KOLO (feat. Oxlade),Ice Prince,KOLO (feat. Oxlade) - Single
63,Loved By You (feat. Burna Boy),Justin Bieber,Justice
64,The Best (feat. Mayorkun),Davido,A Better Time
65,Reckless,Wizkid,Made In Lagos
66,Godly,Omah Lay,What Have We Done - EP
67,Running (To You),"Chike, Simi",Running (To You) - Single
68,Way Too Big,Burna Boy,Twice As Tall
69,Tycoon (feat. Reminisce & MOJO),Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
70,INJURE ME,Teni,WONDALAND
71,FOR YOU (feat. Davido),Teni,WONDALAND
72,RAPSTAR,Polo G,Hall of Fame
73,WHOLE LOTTA MONEY (Remix),"BIA, Nicki Minaj",WHOLE LOTTA MONEY (Remix) - Single
74,Motley Crew,Post Malone,Motley Crew - Single
75,Kilofeshe,Zinoleesky,Kilofeshe - Single
76,Oliver Twist,ArrDee,Oliver Twist - Single
77,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,Hallelu (feat. Bella Shmurda & Zlatan) - Single
78,Peaches (feat. Daniel Caesar & GIV\xc4\x92ON),Justin Bieber,Justice
79,Baba Nla,"Dr Dolor, Buju",Baba Nla - Single
80,Kpk (Ko Por Ke),"Rexxie, MohBad",Kpk (Ko Por Ke) - Single
81,High Way,"DJ Kaywise, Phyno",High Way - Single
82,Longtime (feat. Skepta),Wizkid,Made In Lagos
83,Real Life (feat. Stormzy),Burna Boy,Twice As Tall
84,Jowo,Davido,A Better Time
85,Sweet One,Wizkid,Made In Lagos
86,Bad Influence,Omah Lay,Get Layd - EP
87,No Stress,Wizkid,Made In Lagos
88,Cup of Tea,Olamide,UY Scuti
89,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App - Single
90,Mighty Wine,Wizkid,Made In Lagos
91,Infinity (feat. Omah Lay),Olamide,Carpe Diem
92,Natural Something,Sound Sultan,"Me, My Mouth & Eye"
93,True Love (feat. Tay Iwar & Projexx),Wizkid,Made In Lagos
94,Piece of Me (feat. Ella Mai),Wizkid,Made In Lagos
95,Rise of the Underdogs 2 (feat. Tomi Thomas),Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
96,Ayewada,Barry Jhay,Ayewada - Single
97,Omo X 100 (feat. Olamide),Reminisce,Omo X 100 (feat. Olamide) - Single
98,Peaches (Masterkraft Remix) [feat. Alpha P & Omah Lay],Justin Bieber,Peaches (Masterkraft Remix) [feat. Alpha P & Omah Lay] - Single
99,Selense,The Cavemen.,Selense - Single
100,Rough Up (feat. Layydoe),Olamide,UY Scuti
