Position,song,artist
1,Testimony,Buju
2,Money & Laughter,"BOJ, Zamir, Amaarae"
3,Understand,Omah Lay
4,Human (feat. Tomi Owxc3xb3),Show Dem Camp
5,Sinner,"Adekunle Gold, Lucky Daye"
6,Shege,Purple Plutonian
7,Fancy,Uche Malik
8,Bling (feat. Amaarae & Buju),Blaqbonez
9,Frenemies (feat. Oxlade),Rexxie
10,Indecisive,Niinety9
11,Early Momo (feat. GoodGirl LA),Vector
12,Confident,"Savage, Buju"
13,Ltf,"Victor Collins, MisterKay"
14,Outside,Buju
15,Tonongo,"Lojay, Sarz"
16,Feeling,"LADIPOE, Buju"
17,Euphoria (feat. Victony),Hoodini
18,Wotm,Richie Benson
19,Oh No,Alpha P
20,Soundgasm,Rema
21,Searching,Lady Donli
22,Sweatshirt,April Maey
23,Table for Two,Bella Alubo
24,Sacrifices (feat. Tim Lyre),DAP The Contract
25,PEAKING,Tay Iwar
26,One Time (feat. Reekado Banks),Moelogo
27,Push & Pull (feat. Phaemous & Bigshyrobot),Randay
28,Cold,"Zubi, anatu, Gabriel"
29,La La,T'neeya
30,Tornado,chuXchu
31,The Key,Tems
32,So Long (feat. Tomi Thomas & Larry Gaaga),Sjxy
33,DUPxc4x96 (feat. Lady Donli) [Lady Donli Remix],Azekel
34,Anaconda,BadTheSoundBoy
35,POPSHIT (feat. Somadina),SGaWD
36,Quarter Past Love (Qpl),W!ll
37,Idgaf,Ikayh
38,Align (feat. LADIPOE),Show Dem Camp
39,"Bestie (feat. Ekxc3xa9 Miller, Shalom Dubas & July Drama)",PURRRRRR
40,Fancy (feat. Africaine),Niinety9
41,Lifestyle,Naassure
42,Angelina Jolie,"Brainyboi, Buju"
43,Sativa (feat. Minz),Runtown
44,Fever,Yung D3mz
45,Result,Dreylo
46,Send Me Nudes (feat. Joey B),KiDi
47,Kogi (feat. Bella Shmurda & Poco Lee),Jumabee
48,Closure,The Syndicate
49,Someone Else (feat. Mannywellz),Olayinka Ehi
50,Right Back,"Skaa, Buju"
51,Sisi Caro,"Governor of Africa, Oxlade"
52,Cry Another Day,"Zubi, anatu, Gabriel"
53,Dark Twisted Fantasy,T'neeya
54,Kiss Me Like You Miss Me,CKay
55,For You,Smyley
56,Down for You (feat. Boybreed),Aramide
57,Joro Mi,Beejvibe$
58,RIP OLD DAD,The.wav
59,Body on Me,Sudxn
60,Stoves,Wale the Sage
61,Rise of the Underdogs 2 (feat. Tomi Thomas),Show Dem Camp
62,Serenade (feat. Loti),Begho
63,Ball Till We Fall (feat. Bella Shmurda),Kida Kudz
64,10Pm In Lekki,"Victor Collins, MisterKay"
65,Let Go,Txc3x96ME
66,Mad at You,SMOJ
67,Tdk (feat. SirBastien),DAP The Contract
68,Fiya (feat. Ogranya),Amadi Blue
69,Show My Side (feat. Amaarae),CKay
70,DKT,Oxlade
71,LUV HRTS (feat. Odunsi (The Engine)),Zamir
72,Don't You Go,"Yungace, Bella Alubo"
73,Birthday (feat. Buju & Moelogo),Rexxie
74,Sweet Escape,Mizzle
75,Runaway,DSO
76,Star Friends,Salome
77,Don't (feat. Show Dem Camp),Ilaye
78,Stay With Me,Layzee Ella
79,Sere (Remix),"Spinall, Fireboy DML, 6LACK"
80,ONE,Tosin Robeck
81,Can You See Her (Acoustic),"Tha Beatsmith, Ogranya"
82,JUMPING SHIP,"Amaarae, Kojey Radical, Cruel Santino"
83,Barbxc3xa4dos (feat. Show Dem Camp),Shaykeh
84,Fever,Sutxc3xa9 Iwar
85,In Those Eyes,Ogranya
86,U (feat. SGaWD),Sutxc3xa9 Iwar
87,Broken,Victony
