Position,song,artist
1,Fountains (feat. Tems),Drake
2,Mood (feat. Buju),Wizkid
3,Girls Want Girls (feat. Lil Baby),Drake
4,Peru,Fireboy DML
5,High,Adekunle Gold and  Davido
6,Bloody Samaritan,Ayra Starr
7,Fair Trade (feat. Travis Scott),Drake
8,Anoti,Wizkid
9,Champagne Poetry,Drake
10,In The Bible (feat. Lil Durk & GIVĒON),Drake
11,Love All (feat. JAY-Z),Drake
12,Way 2 Sexy (feat. Future & Young Thug),Drake
13,Lie,Kizz Daniel
14,Papi’s Home,Drake
15,TSU,Drake
16,Understand,Omah Lay
17,Monalisa,Lojay and  Sarz
18,Feel Good,MohBad
19,Question (feat. Don Jazzy),Burna Boy
20,Essence (feat. Justin Bieber & Tems),Wizkid
21,N 2 Deep (feat. Future),Drake
22,Steady,Wizkid
23,No Friends In The Industry,Drake
24,Knife Talk (feat. 21 Savage & Project Pat),Drake
25,Get Along Better (feat. Ty Dolla $ign),Drake
26,7am On Bridle Path,Drake
27,Sinner,Adekunle Gold and  Lucky Daye
28,Pipe Down,Drake
29,You Only Live Twice (feat. Lil Wayne & Rick Ross),Drake
30,Bounce,Ruger
31,Somebody’s Son (feat. Brandy),Tiwa Savage
32,Yebba’s Heartbreak,Drake and  Yebba
33,Outside,Buju
34,IMY2 (feat. Kid Cudi),Drake
35,Cocaine,Dai Verse
36,Race My Mind,Drake
37,Let Me Know,Mayorkun
38,Ojuju,Troniq Music and  Oxlade
39,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
40,Feeling,LADIPOE and  Buju
41,Fucking Fans,Drake
42,Hurricane,Kanye West
43,Big Thug Boys,AV
44,The Remorse,Drake
45,Medicine,Jaywillz
46,Naira Marley,Zinoleesky
47,Confident,Savage and  Buju
48,Essence (feat. Tems),Wizkid
49,Jail,Kanye West
50,Rock,Olamide
51,Testimony,Buju
52,Soundgasm,Rema
53,Fashion Killer,Ayra Starr
54,Ginger (feat. Burna Boy),Wizkid
55,Off The Grid,Kanye West
56,Party Next Door,Dangbana Republik and  Bella Shmurda
57,Colorado,Zugo and  Dai Verse
58,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
59,Praise God,Kanye West
60,So Cold,Bella Shmurda and  Popcaan
61,ova (feat. Don Jazzy),Johnny Drille
62,Jonah,Kanye West
63,LOML (feat. Olamide),Cheque
64,Dimension (feat. Skepta & Rema),JAE5
65,Bling (feat. Amaarae & Buju),Blaqbonez
66,Shako,Barry Jhay
67,Moon,Kanye West
68,Reckless,Wizkid
69,Coming,Naira Marley and  Busiswa
70,God Breathed,Kanye West
71,System,Dave and  Wizkid
72,Show Me,Joeboy
73,Ok Ok,Kanye West
74,Clash,Dave and  Stormzy
75,loving is harder,Johnny Drille
76,No Child Left Behind,Kanye West
77,Cast (Gen Z Anthem),Ayra Starr
78,Southy Love (feat. Fireboy DML),Peruzzi
79,Beggie Beggie (feat. Ckay),Ayra Starr
80,Tonongo,Lojay and  Sarz
81,Felony,CKay
82,MY KIND OF BROWN,Johnny Drille
83,Longtime (feat. Skepta),Wizkid
84,Far Away,Dangbana Republik and  Bella Shmurda
85,odo (feat. Styl-Plus),Johnny Drille
86,Sweet One,Wizkid
87,Pronto,Ajebo Hustlers and  Omah Lay
88,HUSTLE,Teni
89,Junya,Kanye West
90,Mighty Wine,Wizkid
91,Jesus Lord,Kanye West
92,Believe What I Say,Kanye West
93,No Stress,Wizkid
94,True Love (feat. Tay Iwar & Projexx),Wizkid
95,Remote Control,Kanye West
96,ludo,Johnny Drille
97,Lazarus,Dave and  Boj
98,driving in the rain (feat. LADIPOE),Johnny Drille
99,24,Kanye West
100,It Is What It Is,Adekunle Gold
