Position,artist,album
160,Rod Wave,Pray 4 Love (Deluxe)
161,Musiliu Haruna Ishola,Soyoyo
162,Drake,Take Care (Deluxe Version)
163,Don Toliver,Heaven Or Hell
164,SAINt JHN,Collection One
165,King Perryy,Citizen of the World
166,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
167,Nasty C,Strings and Bling
168,The Weeknd,Starboy
169,Lil Durk,Signed to the Streets 3
170,Roddy Ricch,Feed tha Streets
171,Sia,This Is Acting (Deluxe Version)
172,Offset,FATHER OF 4
173,Future,HNDRXX
174,IDK,USEE4YOURSELF
175,The Kid LAROI,F*CK LOVE (SAVAGE)
176,Sola Allyson,ÌRÌ (The Album Live)
177,BadboyMarz,Mars - EP
178,42 Dugg,Free Dem Boyz
179,Lil Baby,Street Gossip
180,Skepta,Ignorance Is Bliss
181,Pooh Shiesty,Shiesty Season - Spring Deluxe
182,Tones And I,Welcome to the Madhouse (Deluxe)
183,Young Thug,So Much Fun (Deluxe)
184,Kanye West,Graduation
185,Popcaan,Forever
186,Drake,More Life
187,Post Malone,Stoney (Deluxe)
188,Rihanna,ANTI (Deluxe)
189,Westlife,Coast to Coast (Expanded Edition)
190,The Flowolf,Full Moon - EP
191,Kizz Daniel,King of Love
192,Meek Mill,Championships
193,YXNG K.A,REAPER SZN (Deluxe)
194,Timaya,Gratitude
195,Sam Smith,In the Lonely Hour (Drowning Shadows Videos Edition)
196,Spinall,"Afromix, Ep. 1 (DJ Mix)"
197,Various Artists,Budweiser (Remix)
198,Simi,Simisola (Deluxe)
199,Abdul Rahman Al-Sudais,The Holy Quran
200,Brymo,Oṣó
