Position,song,artist
1,System,Dave and  Wizkid
2,Understand,Omah Lay
3,Bounce,Ruger
4,Monalisa,Lojay and  Sarz
5,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
6,Sinner,Adekunle Gold and  Lucky Daye
7,Lazarus,Dave and  Boj
8,Clash,Dave and  Stormzy
9,Outside,Buju
10,Feeling,LADIPOE and  Buju
11,Testimony,Buju
12,Big Thug Boys,AV
13,Feel Good,MohBad
14,We're All Alone,Dave
15,Peru,Fireboy DML
16,Rock,Olamide
17,Confident,Savage and  Buju
18,Soundgasm,Rema
19,Verdansk,Dave
20,Law Of Attraction,Dave and  Snoh Aalegra
21,Naira Marley,Zinoleesky
22,In The Fire,Dave
23,Essence (feat. Tems),Wizkid
24,Both Sides Of A Smile,Dave and  James Blake
25,Medicine,Jaywillz
26,Party Next Door,Dangbana Republik and  Bella Shmurda
27,Three Rivers,Dave
28,Bling (feat. Amaarae & Buju),Blaqbonez
29,Heart Attack,Dave
30,Twenty To One,Dave
31,Dimension (feat. Skepta & Rema),JAE5
32,Show Me,Joeboy
33,Far Away,Dangbana Republik and  Bella Shmurda
34,Tonongo,Lojay and  Sarz
35,Coming,Naira Marley and  Busiswa
36,Survivor's Guilt,Dave
37,LV N ATTN feat. Wizkid,Lojay and  Sarz
38,Pronto,Ajebo Hustlers and  Omah Lay
39,Ginger (feat. Burna Boy),Wizkid
40,INDUSTRY BABY,Lil Nas X and  Jack Harlow
41,Out There,Dangbana Republik and  Bella Shmurda
42,HUSTLE,Teni
43,Abu Dhabi,Ruger
44,Rush,Dangbana Republik and  Bella Shmurda
45,La La (feat. CKay),Davido
46,Unforgiving,Yung Bleu and  Davido
47,World,Dangbana Republik and  Bella Shmurda
48,It Is What It Is,Adekunle Gold
49,It Ain't Me Tiktok (feat. Dj Abux) [Remix],Eduardo XD
50,Kilometre,Burna Boy
51,Call Me Baby,Cheque
52,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
53,Felony,CKay
54,Ke Star (feat. Virgo Deep) [Remix],Focalistic and  Davido
55,Solace,Ajebo Hustlers
56,Yafun Yafun,Ajebo Hustlers
57,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke
58,Southy Love (feat. Fireboy DML),Peruzzi
59,Jailer (feat. Jaywillz),Olamide
60,Forever (Remix),Gyakie and  Omah Lay
61,History,Cheque and  Fireboy DML
62,Celebrate Me,Patoranking
63,Bank On It,Burna Boy
64,Somebody Baby,Davido and  Peruzzi
65,Bounce,Rema
66,Early Momo (feat. GoodGirl LA),Vector
67,23,Burna Boy
68,Focus,Joeboy
69,Julie,Olamide
70,Late At Night,Roddy Ricch
71,The Best (feat. Mayorkun),Davido
72,KOLO (feat. Oxlade),Ice Prince
73,Bout A Million (feat. 21 Savage & 42 Dugg),Pop Smoke
74,Way Too Big,Burna Boy
75,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne and  Russ Millions
76,Reckless,Wizkid
77,Loved By You (feat. Burna Boy),Justin Bieber
78,Soldier Go,Dangbana Republik and  Bella Shmurda
79,FOR YOU (feat. Davido),Teni
80,INJURE ME,Teni
81,Champion,Dangbana Republik and  Bella Shmurda
82,Shopping Spree (feat. Chris Brown & Young Thug),Davido
83,Lako,Dangbana Republik and  Bella Shmurda
84,Running (To You),Chike and  Simi
85,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
86,Sweet One,Wizkid
87,Oliver Twist,ArrDee
88,High Way,DJ Kaywise and  Phyno
89,True Love (feat. Tay Iwar & Projexx),Wizkid
90,Real Life (feat. Stormzy),Burna Boy
91,PonPon (feat. Fave),Olamide
92,Somebody (feat. Phyno),Olamide
93,All (feat. Davido),Rexxie
94,RAPSTAR,Polo G
95,Symbiosis (feat. Nissi),Ajebo Hustlers
96,No Stress,Wizkid
97,Kilofeshe,Zinoleesky
98,Godly,Omah Lay
99,Longtime (feat. Skepta),Wizkid
100,Professor Peller (feat. Zlatan),Seyi Vibez
