Position,song,artist,album
43,Abu Dhabi,Ruger,PANDEMIC - EP
44,History,"Cheque, Fireboy DML",History - Single
45,Southy Love (feat. Fireboy DML),Peruzzi,Southy Love (feat. Fireboy DML) - Single
46,Late At Night,Roddy Ricch,Late At Night - Single
47,Bia,Phyno,Bia - Single
48,Julie,Olamide,UY Scuti
49,Early Momo (feat. GoodGirl LA),Vector,Early Momo (feat. GoodGirl LA) - Single
50,Bank On It,Burna Boy,Twice As Tall
51,All (feat. Davido),Rexxie,A True Champion
52,Need For Speed,Olamide,UY Scuti
53,Somebody (feat. Phyno),Olamide,UY Scuti
54,Focus,Joeboy,Somewhere Between Beauty & Magic
55,Reckless,Wizkid,Made In Lagos
56,Money & Laughter,"BOJ, Zamir, Amaarae",Money & Laughter - Single
57,Frenemies (feat. Oxlade),Rexxie,A True Champion
58,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo] - Single"
59,23,Burna Boy,Twice As Tall
60,PonPon (feat. Fave),Olamide,UY Scuti
61,Loved By You (feat. Burna Boy),Justin Bieber,Justice
62,Bounce,Rema,Bounce - Single
63,The Best (feat. Mayorkun),Davido,A Better Time
64,KOLO (feat. Oxlade),Ice Prince,KOLO (feat. Oxlade) - Single
65,Godly,Omah Lay,What Have We Done - EP
66,Way Too Big,Burna Boy,Twice As Tall
67,Somebody Baby,"Davido, Peruzzi",Rum & Boogie
68,RAPSTAR,Polo G,Hall of Fame
69,Sweet One,Wizkid,Made In Lagos
70,Longtime (feat. Skepta),Wizkid,Made In Lagos
71,Running (To You),"Chike, Simi",Running (To You) - Single
72,INJURE ME,Teni,WONDALAND
73,FOR YOU (feat. Davido),Teni,WONDALAND
74,Oliver Twist,ArrDee,Oliver Twist - Single
75,No Stress,Wizkid,Made In Lagos
76,Motley Crew,Post Malone,Motley Crew - Single
77,Real Life (feat. Stormzy),Burna Boy,Twice As Tall
78,Mighty Wine,Wizkid,Made In Lagos
79,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,Hallelu (feat. Bella Shmurda & Zlatan) - Single
80,Kilofeshe,Zinoleesky,Kilofeshe - Single
81,True Love (feat. Tay Iwar & Projexx),Wizkid,Made In Lagos
82,Peaches (feat. Daniel Caesar & GIV\xc4\x92ON),Justin Bieber,Justice
83,Bad Influence,Omah Lay,Get Layd - EP
84,High Way,"DJ Kaywise, Phyno",High Way - Single
85,Infinity (feat. Omah Lay),Olamide,Carpe Diem
86,Piece of Me (feat. Ella Mai),Wizkid,Made In Lagos
87,Jowo,Davido,A Better Time
88,WHOLE LOTTA MONEY (Remix),"BIA, Nicki Minaj",WHOLE LOTTA MONEY (Remix) - Single
89,Kpk (Ko Por Ke),"Rexxie, MohBad",Kpk (Ko Por Ke) - Single
90,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App - Single
91,Tycoon (feat. Reminisce & MOJO),Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
92,Cup of Tea,Olamide,UY Scuti
93,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
94,Hats Off,"Lil Baby, Lil Durk, Travis Scott",The Voice of the Heroes
95,Ayewada,Barry Jhay,Ayewada - Single
96,Baba Nla,"Dr Dolor, Buju",Baba Nla - Single
97,Smile (feat. H.E.R.),Wizkid,Made In Lagos
98,Peaches (Masterkraft Remix) [feat. Alpha P & Omah Lay],Justin Bieber,Peaches (Masterkraft Remix) [feat. Alpha P & Omah Lay] - Single
99,Omo X 100 (feat. Olamide),Reminisce,Omo X 100 (feat. Olamide) - Single
100,Rough Up (feat. Layydoe),Olamide,UY Scuti
