Position,artist,album
86,Tope Alabi,Yes and Amen
87,J. Cole,2014 Forest Hills Drive
88,AURORA,All My Demons Greeting Me as a Friend
89,Wizkid,Sounds From the Other Side
90,Show Dem Camp,The Palmwine Express
91,NSG,Roots
92,Minister GUC,The Message
93,42 Dugg,Free Dem Boyz
94,Nasty C,Zulu Man With Some Power
95,YoungBoy Never Broke Again,Top
96,Runtown,Sound God Fest Reloaded
97,21 Savage & Metro Boomin,SAVAGE MODE II
98,Future,High Off Life
99,twenty one pilots,Scaled And Icy
100,Drake,Views
101,Dave,PSYCHODRAMA
102,Drake,Dark Lane Demo Tapes
103,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
104,Sam Smith,Love Goes
105,Mannywellz,Mirage
106,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
107,Jeriq,Hood Boy Dreams - EP
108,Toosii,Thank You For Believing
109,Brymo,Yellow
110,J Hus,Common Sense
111,Jon Bellion,The Human Condition
112,Offset,FATHER OF 4
113,Kodak Black,Dying to Live
114,MohBad,Light
115,Post Malone,beerbongs & bentleys
116,The Kid LAROI,F*CK LOVE (SAVAGE)
117,King Perryy,Citizen of the World
118,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
119,SAINt JHN,Collection One
120,XXXTENTACION,?
121,Drake,Scorpion
122,K1 De Ultimate,Fuji the Sound - EP
123,Drake,Take Care (Deluxe Version)
124,Pa Salieu,Send Them To Coventry
125,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
126,Drake,More Life
127,Kendrick Lamar,DAMN.
128,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
129,Asa,ASA (Asha) [Deluxe Edition]
130,Khalid,Free Spirit
131,JACKBOYS & Travis Scott,JACKBOYS
132,Khalid,American Teen
133,M.I Abaga,MI 2: The Movie
134,Rod Wave,Pray 4 Love (Deluxe)
135,Chris Brown,Indigo (Extended)
136,Nasty C,Strings and Bling
137,Olakira,4Play - EP
138,Drake,Nothing Was the Same (Deluxe)
139,Crayon,Twelve A.M - EP
140,Pop Smoke,Meet the Woo
141,The Weeknd,Starboy
142,Ariana Grande,Positions (Deluxe Edition)
143,Timaya,Gratitude
144,Masego,Studying Abroad: Extended Stay
145,Future & Lil Uzi Vert,Pluto x Baby Pluto (Deluxe)
146,Roddy Ricch,Feed tha Streets
147,Flavour,Flavour of Africa
148,PsychoYP & Azanti,"YP & Azanti, Vol. 1"
149,Tory Lanez,PLAYBOY
150,Don Toliver,Heaven Or Hell
