Position,song,artist
1,Understand,Omah Lay
2,Monalisa,Lojay and  Sarz
3,Bounce,Ruger
4,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
5,Outside,Buju
6,Feeling,LADIPOE and  Buju
7,Testimony,Buju
8,Sinner,Adekunle Gold and  Lucky Daye
9,Big Thug Boys,AV
10,Feel Good,MohBad
11,Confident,Savage and  Buju
12,Rock,Olamide
13,Soundgasm,Rema
14,Naira Marley,Zinoleesky
15,Essence (feat. Tems),Wizkid
16,Party Next Door,Dangbana Republik and  Bella Shmurda
17,Bling (feat. Amaarae & Buju),Blaqbonez
18,Medicine,Jaywillz
19,Peru,Fireboy DML
20,Dimension (feat. Skepta & Rema),JAE5
21,Far Away,Dangbana Republik and  Bella Shmurda
22,Clash,Dave and  Stormzy
23,Show Me,Joeboy
24,Tonongo,Lojay and  Sarz
25,Coming,Naira Marley and  Busiswa
26,System,Dave and  Wizkid
27,Ginger (feat. Burna Boy),Wizkid
28,LV N ATTN feat. Wizkid,Lojay and  Sarz
29,Out There,Dangbana Republik and  Bella Shmurda
30,HUSTLE,Teni
31,Rush,Dangbana Republik and  Bella Shmurda
32,World,Dangbana Republik and  Bella Shmurda
33,Abu Dhabi,Ruger
34,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke
35,La La (feat. CKay),Davido
36,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
37,It Is What It Is,Adekunle Gold
38,Kilometre,Burna Boy
39,It Ain't Me Tiktok (feat. Dj Abux) [Remix],Eduardo XD
40,Felony,CKay
41,Ke Star (feat. Virgo Deep) [Remix],Focalistic and  Davido
42,Forever (Remix),Gyakie and  Omah Lay
43,Southy Love (feat. Fireboy DML),Peruzzi
44,Jailer (feat. Jaywillz),Olamide
45,Pronto,Ajebo Hustlers and  Omah Lay
46,Bout A Million (feat. 21 Savage & 42 Dugg),Pop Smoke
47,History,Cheque and  Fireboy DML
48,Lazarus,Dave and  Boj
49,Celebrate Me,Patoranking
50,Bank On It,Burna Boy
51,Early Momo (feat. GoodGirl LA),Vector
52,We're All Alone,Dave
53,23,Burna Boy
54,Julie,Olamide
55,Bounce,Rema
56,KOLO (feat. Oxlade),Ice Prince
57,Somebody Baby,Davido and  Peruzzi
58,Focus,Joeboy
59,Late At Night,Roddy Ricch
60,The Best (feat. Mayorkun),Davido
61,Reckless,Wizkid
62,Soldier Go,Dangbana Republik and  Bella Shmurda
63,Way Too Big,Burna Boy
64,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne and  Russ Millions
65,Yafun Yafun,Ajebo Hustlers
66,True Love (feat. Tay Iwar & Projexx),Wizkid
67,Champion,Dangbana Republik and  Bella Shmurda
68,More Time,Pop Smoke
69,Manslaughter (feat. Rick Ross & The-Dream),Pop Smoke
70,Loved By You (feat. Burna Boy),Justin Bieber
71,Mr. Jones (feat. Future),Pop Smoke
72,FOR YOU (feat. Davido),Teni
73,Lako,Dangbana Republik and  Bella Shmurda
74,Sweet One,Wizkid
75,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
76,Verdansk,Dave
77,Shopping Spree (feat. Chris Brown & Young Thug),Davido
78,Running (To You),Chike and  Simi
79,No Stress,Wizkid
80,Oliver Twist,ArrDee
81,PonPon (feat. Fave),Olamide
82,Longtime (feat. Skepta),Wizkid
83,Somebody (feat. Phyno),Olamide
84,All (feat. Davido),Rexxie
85,RAPSTAR,Polo G
86,Law Of Attraction,Dave and  Snoh Aalegra
87,Real Life (feat. Stormzy),Burna Boy
88,Godly,Omah Lay
89,Woo Baby (feat. Chris Brown),Pop Smoke
90,Frenemies (feat. Oxlade),Rexxie
91,INJURE ME,Teni
92,Mighty Wine,Wizkid
93,High Way,DJ Kaywise and  Phyno
94,Kilofeshe,Zinoleesky
95,In The Fire,Dave
96,Cash App,"Bella Shmurda,  Zlatan and  Lincoln"
97,Need For Speed,Olamide
98,Good News,Pop Smoke
99,Piece of Me (feat. Ella Mai),Wizkid
100,Money & Laughter,"BOJ,  Zamir and  Amaarae"
