Position,song,artist
1,Unconditionally,Ajebutter 22 and  Oxlade
2,Testimony,Buju
3,Money & Laughter,"BOJ,  Zamir and  Amaarae"
4,Understand,Omah Lay
5,Human (feat. Tomi Owxc3xb3),Show Dem Camp
6,Sinner,Adekunle Gold and  Lucky Daye
7,Shege,Purple Plutonian
8,Fancy,Uche Malik
9,Bling (feat. Amaarae & Buju),Blaqbonez
10,Frenemies (feat. Oxlade),Rexxie
11,Times Two (X2) [feat. Buju],WANI
12,Peru,Fireboy DML
13,BEAN24 (feat. DOZ & Le Mav),Hermez
14,Indecisive,Niinety9
15,Early Momo (feat. GoodGirl LA),Vector
16,Caribbeana,Wondamagik and  Ogranya
17,Confident,Savage and  Buju
18,Workaholic,BRUME
19,Ltf,Victor Collins and  MisterKay
20,Gorgeous (feat. Blaqbonez),SaveMilli
21,Outside,Buju
22,Tonongo,Lojay and  Sarz
23,Test Me,"Jeune Lio,  Chrystel and  Yung D3mz"
24,Feeling,LADIPOE and  Buju
25,Euphoria (feat. Victony),Hoodini
26,Wotm,Richie Benson
27,Oh No,Alpha P
28,Soundgasm,Rema
29,Searching,Lady Donli
30,Sweatshirt,April Maey
31,Table for Two,Bella Alubo
32,Sacrifices (feat. Tim Lyre),DAP The Contract
33,PEAKING,Tay Iwar
34,One Time (feat. Reekado Banks),Moelogo
35,Push & Pull (feat. Phaemous & Bigshyrobot),Randay
36,Cold,"Zubi,  anatu and  Gabriel"
37,La La,T'neeya
38,Tornado,chuXchu
39,The Key,Tems
40,So Long (feat. Tomi Thomas & Larry Gaaga),Sjxy
41,DUPxc4x96 (feat. Lady Donli) [Lady Donli Remix],Azekel
42,Anaconda,BadTheSoundBoy
43,POPSHIT (feat. Somadina),SGaWD
44,Show U Love (feat. Offei),Oniisha
45,Quarter Past Love (Qpl),W!ll
46,Idgaf,Ikayh
47,Align (feat. LADIPOE),Show Dem Camp
48,"Bestie (feat. Ekxc3xa9 Miller, Shalom Dubas & July Drama)",PURRRRRR
49,Fancy (feat. Africaine),Niinety9
50,Lifestyle,Naassure
51,Sativa (feat. Minz),Runtown
52,Fever,Yung D3mz
53,Result,Dreylo
54,Send Me Nudes (feat. Joey B),KiDi
55,Kogi (feat. Bella Shmurda & Poco Lee),Jumabee
56,Closure,The Syndicate
57,Someone Else (feat. Mannywellz),Olayinka Ehi
58,Firedncr. (feat. Azanti),Jaylon
59,Right Back,Skaa and  Buju
60,Sisi Caro,Governor of Africa and  Oxlade
61,Cry Another Day,"Zubi,  anatu and  Gabriel"
62,Dark Twisted Fantasy,T'neeya
63,Kiss Me Like You Miss Me,CKay
64,For You,Smyley
65,Down for You (feat. Boybreed),Aramide
66,Joro Mi,Beejvibe$
67,RIP OLD DAD,The.wav
68,Body on Me,Sudxn
69,Stoves,Wale the Sage
70,Rise of the Underdogs 2 (feat. Tomi Thomas),Show Dem Camp
71,In Those Eyes,Ogranya
72,Serenade (feat. Loti),Begho
73,Ball Till We Fall (feat. Bella Shmurda),Kida Kudz
74,Let Go,Txc3x96ME
75,Mad at You,SMOJ
76,Tdk (feat. SirBastien),DAP The Contract
77,Fiya (feat. Ogranya),Amadi Blue
78,Show My Side (feat. Amaarae),CKay
79,DKT,Oxlade
80,LUV HRTS (feat. Odunsi (The Engine)),Zamir
81,Don't You Go,Yungace and  Bella Alubo
82,Birthday (feat. Buju & Moelogo),Rexxie
83,Sweet Escape,Mizzle
84,Runaway,DSO
85,Don't (feat. Show Dem Camp),Ilaye
86,ONE,Tosin Robeck
87,Fever,Sutxc3xa9 Iwar
