rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Peru,Fireboy DML,2,2,2,1,1,1,5,2.0
2,Lie,Kizz Daniel,1,1,1,2,2,2,7,2.2857142857142856
3,Bloody Samaritan,Ayra Starr,3,3,3,3,4,5,8,4.142857142857143
4,Understand,Omah Lay,5,5,5,4,5,7,9,5.714285714285714
5,Let Me Know,Mayorkun,4,4,4,5,6,8,11,6.0
6,Essence (feat. Justin Bieber & Tems),Wizkid,6,7,7,7,8,4,4,6.142857142857143
7,Monalisa,Lojay and  Sarz,7,6,6,6,7,9,10,7.285714285714286
8,Sinner,Adekunle Gold and  Lucky Daye,8,8,9,8,9,12,13,9.571428571428571
9,Feel Good,MohBad,10,10,10,10,10,11,12,10.428571428571429
10,Bounce,Ruger,11,11,11,12,12,14,14,12.142857142857142
11,Outside,Buju,12,12,12,13,13,15,18,13.571428571428571
12,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy,13,13,14,15,15,17,21,15.428571428571429
13,Big Thug Boys,AV,15,14,15,16,16,18,23,16.714285714285715
14,Feeling,LADIPOE and  Buju,14,15,16,17,17,19,24,17.428571428571427
15,Somebody’s Son (feat. Brandy),Tiwa Savage,26,18,13,14,14,16,22,17.571428571428573
16,Naira Marley,Zinoleesky,16,16,17,18,18,20,26,18.714285714285715
17,Medicine,Jaywillz,17,17,18,19,19,21,27,19.714285714285715
18,Fashion Killer,Ayra Starr,18,19,19,20,20,22,35,21.857142857142858
19,Confident,Savage and  Buju,20,20,20,21,21,23,32,22.428571428571427
20,Cocaine,Dai Verse,22,22,23,22,22,24,33,24.0
21,Rock,Olamide,21,23,24,24,23,26,39,25.714285714285715
22,Essence (feat. Tems),Wizkid,27,27,27,28,28,25,19,25.857142857142858
23,Soundgasm,Rema,23,25,25,26,24,27,40,27.142857142857142
24,Tales By Moonlight (feat. Amaarae),Tiwa Savage,19,21,21,23,26,34,52,28.0
25,Testimony,Buju,25,26,26,27,25,28,42,28.428571428571427
26,Party Next Door,Dangbana Republik and  Bella Shmurda,28,28,28,29,29,33,43,31.142857142857142
27,System,Dave and  Wizkid,32,31,30,30,30,35,47,33.57142857142857
28,Ginger (feat. Burna Boy),Wizkid,40,40,40,37,36,29,16,34.0
29,Cast (Gen Z Anthem),Ayra Starr,31,32,29,31,31,37,48,34.142857142857146
30,Dimension (feat. Skepta & Rema),JAE5,34,34,35,32,32,36,46,35.57142857142857
31,Bling (feat. Amaarae & Buju),Blaqbonez,35,33,34,33,33,38,49,36.42857142857143
32,Beggie Beggie (feat. Ckay),Ayra Starr,33,35,33,34,34,39,51,37.0
33,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid,48,46,44,43,40,30,20,38.714285714285715
34,Clash,Dave and  Stormzy,37,38,36,36,35,42,54,39.714285714285715
35,Coming,Naira Marley and  Busiswa,38,37,39,39,37,43,50,40.42857142857143
36,Show Me,Joeboy,39,41,43,41,39,46,55,43.42857142857143
37,Work Fada (feat. Nas & Rich King),Tiwa Savage,29,29,31,35,42,63,81,44.285714285714285
38,Lazarus,Dave and  Boj,42,44,41,42,41,49,56,45.0
39,Tonongo,Lojay and  Sarz,41,42,42,44,43,51,57,45.714285714285715
40,Alubarika (feat. Buju),Zlatan,46,45,45,46,45,52,58,48.142857142857146
41,Pronto,Ajebo Hustlers and  Omah Lay,47,47,48,49,48,54,59,50.285714285714285
42,HUSTLE,Teni,49,48,47,48,47,55,60,50.57142857142857
43,Special Kinda (feat. Tay Iwar),Tiwa Savage,44,36,37,40,46,69,84,50.857142857142854
44,Colorado,Zugo and  Dai Verse,66,61,52,45,38,41,53,50.857142857142854
45,Ojuju,Troniq Music and  Oxlade,301,9,8,9,11,13,15,52.285714285714285
46,Need To Know,Doja Cat,51,51,49,51,49,56,61,52.57142857142857
47,It Is What It Is,Adekunle Gold,50,49,51,50,50,60,64,53.42857142857143
48,Felony,CKay,52,53,53,52,51,58,63,54.57142857142857
49,Reckless,Wizkid,70,69,69,68,65,32,17,55.714285714285715
50,Southy Love (feat. Fireboy DML),Peruzzi,53,55,55,55,53,62,65,56.857142857142854
51,INDUSTRY BABY,Lil Nas X and  Jack Harlow,60,58,54,56,52,61,62,57.57142857142857
52,Mercy,Falz,55,52,50,53,54,73,77,59.142857142857146
53,Abu Dhabi,Ruger,57,54,56,57,56,65,72,59.57142857142857
54,Far Away,Dangbana Republik and  Bella Shmurda,59,56,59,58,58,70,66,60.857142857142854
55,La La (feat. CKay),Davido,56,57,60,59,59,67,69,61.0
56,Kilometre,Burna Boy,58,60,62,62,61,71,75,64.14285714285714
57,23,Burna Boy,65,66,64,60,57,66,74,64.57142857142857
58,Drug Test,Naira Marley,45,50,57,63,69,83,87,64.85714285714286
59,Lonely,Ayra Starr,54,59,58,64,63,79,85,66.0
60,Bridgertn,Ayra Starr,63,64,61,61,62,78,83,67.42857142857143
61,Pray,Victony,64,65,65,65,60,74,80,67.57142857142857
62,Pay Me,Troniq Music and  Oxlade,301,24,22,25,27,31,44,67.71428571428571
63,LV N ATTN feat. Wizkid,Lojay and  Sarz,61,62,63,66,67,77,78,67.71428571428571
64,STAY,The Kid LAROI and  Justin Bieber,72,68,66,67,64,72,68,68.14285714285714
65,Ke Star (feat. Virgo Deep) [Remix],Focalistic and  Davido,62,63,67,69,68,76,73,68.28571428571429
66,Rush,Dangbana Republik and  Bella Shmurda,68,67,68,71,66,80,76,70.85714285714286
67,Sweet One,Wizkid,100,92,87,78,78,44,31,72.85714285714286
68,Way Too Big,Burna Boy,69,71,71,72,71,81,79,73.42857142857143
69,Longtime (feat. Skepta),Wizkid,99,94,90,84,83,40,25,73.57142857142857
70,Bank On It,Burna Boy,71,74,72,70,70,82,86,75.0
71,World,Dangbana Republik and  Bella Shmurda,75,72,73,74,75,85,82,76.57142857142857
72,Snitch (feat. Fousheé),Ayra Starr,67,70,70,73,72,86,100,76.85714285714286
73,Forever (Remix),Gyakie and  Omah Lay,74,73,74,75,74,84,89,77.57142857142857
74,Early Momo (feat. GoodGirl LA),Vector,79,77,77,77,76,87,90,80.42857142857143
75,Chosen (feat. Ty Dolla $ign),Blxst and  Tyga,76,75,75,83,79,90,91,81.28571428571429
76,More,Troniq Music and  Oxlade,301,30,32,38,44,57,70,81.71428571428571
77,Loved By You (feat. Burna Boy),Justin Bieber,77,76,76,82,80,92,95,82.57142857142857
78,Out There,Dangbana Republik and  Bella Shmurda,86,79,80,79,81,94,93,84.57142857142857
79,Real Life (feat. Stormzy),Burna Boy,90,88,85,76,77,88,94,85.42857142857143
80,Celebrate Me,Patoranking,83,80,79,85,84,93,98,86.0
81,Late At Night,Roddy Ricch,89,90,86,89,82,89,99,89.14285714285714
82,Bounce,Rema,81,82,91,93,91,95,92,89.28571428571429
83,The Best (feat. Mayorkun),Davido,85,91,88,91,86,96,97,90.57142857142857
84,Incomplete,Troniq Music and  Oxlade,301,39,38,47,55,75,88,91.85714285714286
85,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,92,93,95,96,95,97,96,94.85714285714286
86,True Love (feat. Tay Iwar & Projexx),Wizkid,301,89,84,81,87,45,30,102.42857142857143
87,Petite,NSG,78,78,78,80,85,99,301,114.14285714285714
88,History,Cheque and  Fireboy DML,84,83,83,90,90,100,301,118.71428571428571
89,Kilofeshe,Zinoleesky,87,84,93,94,93,98,301,121.42857142857143
90,Ade Ori,Tiwa Savage,43,43,46,54,73,301,301,123.0
91,Question (feat. Don Jazzy),Burna Boy,301,301,301,11,3,3,6,132.28571428571428
92,No Stress,Wizkid,301,301,100,92,89,48,36,138.14285714285714
93,Karma,Ayra Starr,80,81,81,86,88,301,301,145.42857142857142
94,Toxic,Ayra Starr,82,85,82,88,92,301,301,147.28571428571428
95,Focus,Joeboy,88,86,94,95,94,301,301,151.28571428571428
96,Solace,Ajebo Hustlers,97,95,89,87,96,301,301,152.28571428571428
97,Running (To You),Chike and  Simi,91,96,97,97,97,301,301,154.28571428571428
98,In Between,Ayra Starr,95,100,96,98,100,301,301,155.85714285714286
99,KOLO (feat. Oxlade),Ice Prince,93,99,99,99,99,301,301,155.85714285714286
100,RAPSTAR,Polo G,98,98,98,100,98,301,301,156.28571428571428
101,Mood (feat. Buju),Wizkid,301,301,301,301,301,6,1,216.0
102,Steady,Wizkid,301,301,301,301,301,10,3,216.85714285714286
103,Grace,Wizkid,301,301,301,301,301,47,28,225.71428571428572
104,Mighty Wine,Wizkid,301,301,301,301,301,50,29,226.28571428571428
105,Piece of Me (feat. Ella Mai),Wizkid,301,301,301,301,301,53,34,227.42857142857142
106,Gyrate,Wizkid,301,301,301,301,301,59,37,228.71428571428572
107,Smile (feat. H.E.R.),Wizkid,301,301,301,301,301,64,38,229.57142857142858
108,Roma (feat. Terri),Wizkid,301,301,301,301,301,68,41,230.57142857142858
109,+234 (Daily Paper),PsychoYP,301,301,301,301,301,91,71,238.14285714285714
110,Lakiriboto,Liya and  Davido,73,97,301,301,301,301,301,239.28571428571428
111,Wade In the Water (Live),The Spirituals,301,87,92,301,301,301,301,240.57142857142858
112,Anoti,Wizkid,301,301,301,301,301,301,2,258.2857142857143
113,Ojuju,Oxlade and  Troniq Music,9,301,301,301,301,301,301,259.2857142857143
114,Pay Me,Oxlade and  Troniq Music,24,301,301,301,301,301,301,261.42857142857144
115,More,Oxlade and  Troniq Music,30,301,301,301,301,301,301,262.2857142857143
116,Incomplete,Oxlade and  Troniq Music,36,301,301,301,301,301,301,263.14285714285717
117,So Cold,Bella Shmurda and  Popcaan,301,301,301,301,301,301,45,264.42857142857144
118,family ties,Baby Keem and  Kendrick Lamar,301,301,301,301,301,301,67,267.57142857142856
119,Alari,Liya,94,301,301,301,301,301,301,271.42857142857144
120,Adua,Liya,96,301,301,301,301,301,301,271.7142857142857
