Position,artist,album
131,Beyoncé,The Lion King: The Gift [Deluxe Edition]
132,MohBad,Light
133,Kendrick Lamar,DAMN.
134,Nicki Minaj,Beam Me Up Scotty
135,Mizzle,In The Dark
136,Khalid,American Teen
137,Khalid,Free Spirit
138,Jon Bellion,The Human Condition
139,Billie Eilish,Happier Than Ever
140,Vince Staples,Vince Staples
141,Sola Allyson,ÌRÌ (The Album Live)
142,Jeriq,Hood Boy Dreams - EP
143,Asa,ASA (Asha) [Deluxe Edition]
144,Meek Mill,Wins & Losses (Deluxe)
145,Internet Money,B4 The Storm
146,Drake,Views
147,Offset,FATHER OF 4
148,21 Savage,i am > i was (Deluxe)
149,The Weeknd,Beauty Behind the Madness
150,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
151,Roddy Ricch,Feed tha Streets
152,The Weeknd,Starboy
153,Jhené Aiko,Chilombo (Deluxe Video Version)
154,21 Savage & Metro Boomin,SAVAGE MODE II
155,Skepta,Ignorance Is Bliss
156,AURORA,All My Demons Greeting Me as a Friend
157,Sia,This Is Acting (Deluxe Version)
158,Brymo,Yellow
159,SAINt JHN,Collection One
160,XXXTENTACION,?
161,Nasty C,Strings and Bling
162,Future,HNDRXX
163,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
164,Drake,More Life
165,Phil Thompson,Lion of Judah
166,Summer Walker,Over It
167,King Perryy,Citizen of the World
168,Jorja Smith,Be Right Back
169,M.I Abaga,MI 2: The Movie
170,Lil Wayne,Tha Carter V (Deluxe)
171,Pop Smoke,Meet the Woo
172,NSG,Roots
173,EST Gee,Bigger Than Life Or Death
174,Gunna,Drip Season 3 (Deluxe)
175,42 Dugg,Free Dem Boyz
176,Chris Brown,Indigo (Extended)
177,Kodak Black,Project Baby 2: All Grown Up (Deluxe)
178,Moses Bliss,Too Faithful
179,Ariana Grande,Positions (Deluxe Edition)
180,Lil Durk,Love Songs 4 the Streets 2
181,Drake,Nothing Was the Same (Deluxe)
182,Simi,Simisola (Deluxe)
183,Anne-Marie,Therapy
184,Bryson Tiller,T R A P S O U L (Deluxe)
185,Future,Future Hndrxx Presents: The WIZRD
186,Rod Wave,Pray 4 Love (Deluxe)
187,Drake,Take Care (Deluxe Version)
188,NF,The Search
189,Timaya,Gratitude
190,Kanye West,Graduation
191,Rihanna,ANTI (Deluxe)
192,Ayo Jay,Wonder Shall Never End - EP
193,Mannywellz,Mirage
194,Meek Mill,Championships
195,Post Malone,Stoney (Deluxe)
196,Young Thug,So Much Fun (Deluxe)
197,BadboyMarz,Mars - EP
198,Pa Salieu,Send Them To Coventry
199,Stormzy,Heavy Is The Head
200,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
