Position,artist,album
71,Tion Wayne,Green With Envy
72,Omah Lay,Get Layd - EP
73,CKay,Boyfriend
74,Gunna,WUNNA (Deluxe)
75,Olivia Rodrigo,SOUR
76,The Kid LAROI,F*CK LOVE 3+: OVER YOU
77,Pop Smoke,Meet the Woo 2 (Deluxe)
78,Polo G,THE GOAT
79,Olamide,Carpe Diem
80,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
81,6LACK,East Atlanta Love Letter
82,Kida Kudz,TOP MEMBA
83,Burna Boy,Outside
84,Wizkid,Ayo
85,Lil Yachty,BIRTHDAY MIX 6 - EP
86,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
87,Justin Bieber,Freedom. - EP
88,Toosii,Platinum Heart (Deluxe)
89,SAINt JHN,While the World Was Burning
90,Oxlade,OXYGENE - EP
91,SAINt JHN,Ghetto Lenny's Love Songs
92,YoungBoy Never Broke Again,Top
93,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
94,Minister GUC,The Message
95,Omah Lay,What Have We Done - EP
96,Blxst,No Love Lost (Deluxe)
97,Abra Cadabra,Product of My Environment
98,Dave,PSYCHODRAMA
99,Chidinma,New Season
100,Post Malone,Hollywood's Bleeding
101,Trippie Redd,Trip At Knight (Complete Expanded Edition)
102,Jaywillz,Love or the Word (EP)
103,Mannywellz,Mirage
104,Lil Tjay,Destined 2 Win
105,Future,High Off Life
106,21 Savage & Metro Boomin,SAVAGE MODE II
107,Rudeboy,Rudykillus
108,Ayra Starr,Ayra Starr - EP
109,Kodak Black,Haitian Boy Kodak
110,Roddy Ricch,Feed Tha Streets ll
111,Kanye West,JESUS IS KING
112,Adekunle Gold,"Afro Pop, Vol. 1"
113,Drake,Scorpion
114,Juice WRLD,Death Race for Love
115,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
116,Toosii,Thank You For Believing (The Manifestation)
117,GIVĒON,When It's All Said And Done... Take Time
118,Tope Alabi,Yes and Amen
119,Brymo,Yellow
120,Spinall,"Afromix, Ep. 2 (DJ Mix)"
121,KDDO,TOO LATE TOO LIT (EP)
122,Wizkid,Sounds From the Other Side
123,Peruzzi,Rum & Boogie
124,Unknown T,Adolescence
125,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
126,Summer Walker,Over It
127,Polo G,Die a Legend
128,Santi,Mandy & The Jungle
129,NSG,Roots
130,Sarkodie,No Pressure
131,J. Cole,2014 Forest Hills Drive
132,Sola Allyson,ÌRÌ (The Album Live)
133,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
134,Amaarae,THE ANGEL YOU DON'T KNOW
135,Blanco,City Of God
136,Central Cee,Wild West
137,Frank Ocean,Blonde
138,Maverick City Music,Jubilee: Juneteenth Edition
139,Nasty C,Zulu Man With Some Power
140,Dremo & Jeriq,Ea$t N We$t - EP
141,Jhené Aiko,Chilombo (Deluxe Video Version)
142,Post Malone,beerbongs & bentleys
143,Drake,Views
144,Drake,Dark Lane Demo Tapes
145,Gunna,Drip Season 3 (Deluxe)
146,Various Artists,Budweiser (Remix)
147,Show Dem Camp,The Palmwine Express
148,Jeriq,Hood Boy Dreams - EP
149,Meek Mill,Wins & Losses (Deluxe)
150,Kodak Black,Dying to Live
