Position,artist,album
66,Maverick City Music,Jubilee: Juneteenth Edition
67,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
68,Wizkid,Ayo
69,SAINt JHN,While the World Was Burning
70,SAINt JHN,Ghetto Lenny's Love Songs
71,Young Thug,BEAUTIFUL THUGGER GIRLS
72,EST Gee,Bigger Than Life Or Death
73,KSI,All Over The Place (Platinum Edition)
74,Polo G,THE GOAT
75,6LACK,East Atlanta Love Letter
76,Gunna,WUNNA (Deluxe)
77,Kanye West,The Life of Pablo
78,Toosii,Platinum Heart (Deluxe)
79,Abra Cadabra,Product of My Environment
80,Kodak Black,Haitian Boy Kodak
81,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
82,Burna Boy,Outside
83,CKay,Boyfriend
84,Juice WRLD,Death Race for Love
85,GIVĒON,When It's All Said And Done... Take Time
86,Polo G,Die a Legend
87,Post Malone,Hollywood's Bleeding
88,Peruzzi,Rum & Boogie
89,"Tyler, The Creator",CALL ME IF YOU GET LOST
90,YoungBoy Never Broke Again,Top
91,Roddy Ricch,Feed Tha Streets ll
92,Moneybagg Yo,A Gangsta's Pain
93,DARKOO,2 in 1
94,Wizkid,Sounds From the Other Side
95,Amaarae,THE ANGEL YOU DON'T KNOW
96,Future,High Off Life
97,Nathaniel Bassey,The King Is Coming
98,KDDO,TOO LATE TOO LIT (EP)
99,Central Cee,Wild West
100,Blxst,No Love Lost (Deluxe)
101,Show Dem Camp,The Palmwine Express
102,Phil Thompson,Lion of Judah
103,Tope Alabi,Yes and Amen
104,Dagizah,Zero Your Mind - EP
105,Oxlade,OXYGENE - EP
106,Sola Allyson,ÌRÌ (The Album Live)
107,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
108,Drake,Dark Lane Demo Tapes
109,Billie Eilish,Happier Than Ever
110,Lil Durk,Signed to the Streets 3
111,Sam Smith,Love Goes
112,Santi,Mandy & The Jungle
113,Maroon 5,JORDI (Deluxe)
114,Nicki Minaj,Beam Me Up Scotty
115,Kodak Black,Dying to Live
116,H.E.R.,Back of My Mind (Apple Music Edition)
117,Tory Lanez,PLAYBOY
118,J. Cole,2014 Forest Hills Drive
119,Dremo & Jeriq,Ea$t N We$t - EP
120,Erigga,Before the Chaos-EP
121,Lil Tjay,Destined 2 Win
122,Drake,Views
123,Adekunle Gold,"Afro Pop, Vol. 1"
124,The Weeknd,Starboy
125,21 Savage & Metro Boomin,SAVAGE MODE II
126,NSG,Roots
127,Beyoncé,The Lion King: The Gift [Deluxe Edition]
128,Young M.A,Off the Yak
129,Ayo Jay,Wonder Shall Never End - EP
130,Drake,Scorpion
131,Vince Staples,Vince Staples
132,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
133,Sia,This Is Acting (Deluxe Version)
134,Nasty C,Zulu Man With Some Power
135,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
136,Jeriq,Hood Boy Dreams - EP
137,Balloranking,Zero Panic - EP
138,Khalid,Free Spirit
139,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
140,MohBad,Light
141,Stormzy,Heavy Is The Head
142,Don Moen,Ultimate Collection
143,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
144,Summer Walker,Over It
145,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
146,Brymo,Yellow
147,Khalid,American Teen
148,Nasty C,Strings and Bling
149,Anne-Marie,Therapy
150,JACKBOYS & Travis Scott,JACKBOYS
151,J Hus,Common Sense
152,42 Dugg,Free Dem Boyz
153,Don Toliver,Heaven Or Hell
154,Lil Wayne,Tha Carter V (Deluxe)
155,Tope Alabi & Ty Bello,The Spirit of Light
156,21 Savage,i am > i was (Deluxe)
157,Asa,ASA (Asha) [Deluxe Edition]
158,Rod Wave,Pray 4 Love (Deluxe)
159,Ayra Starr,Ayra Starr - EP
160,Jon Bellion,The Human Condition
161,Kanye West,Graduation
162,Kendrick Lamar,DAMN.
163,Post Malone,beerbongs & bentleys
164,SAINt JHN,Collection One
165,Skepta,Ignorance Is Bliss
166,Meek Mill,Wins & Losses (Deluxe)
167,Pop Smoke,Meet the Woo
168,Lil Tjay,True 2 Myself
169,Internet Money,B4 The Storm
170,Tomi Thomas,Hopeless Romantic - EP
171,Ken Car$on,Project X
172,Drake,Take Care (Deluxe Version)
173,Timaya,Gratitude
174,Various Artists,Budweiser (Remix)
175,Meek Mill,Championships
176,IDK,USEE4YOURSELF
177,XXXTENTACION,?
178,Mannywellz,Mirage
179,Playboi Carti,Whole Lotta Red
180,Gunna,Drip Season 3 (Deluxe)
181,Offset,FATHER OF 4
182,AURORA,All My Demons Greeting Me as a Friend
183,Lil Baby,Street Gossip
184,Lil Durk,Love Songs 4 the Streets 2
185,Kodak Black,Painting Pictures
186,King Perryy,Citizen of the World
187,Travis Scott,Birds in the Trap Sing McKnight
188,Pooh Shiesty,Shiesty Season - Spring Deluxe
189,"Damian ""Jr. Gong"" Marley",Stony Hill
190,Lil5ive,Dreams & Imaginations - EP
191,Roddy Ricch,Feed tha Streets
192,Young Thug,So Much Fun (Deluxe)
193,Brymo,Oṣó
194,Aṣa,Lucid
195,Justin Bieber,Purpose (Deluxe)
196,Chris Brown,Indigo (Extended)
197,The Weeknd,Beauty Behind the Madness
198,Future,Future Hndrxx Presents: The WIZRD
199,Jack Harlow,Thats What They All Say
200,Mizzle,In The Dark
