Position,song,artist
1,Too Faithful,Moses Bliss
2,I Bow,Judikay
3,Jehovah Overdo,Chidinma
4,Excess Love (feat. J.J. Hairston & Youthful Praise) [Remix],Mercy Chinwo
5,Oga Jesus,Daniel Mylez
6,Hallelujah (feat. Dunsin Oyekan),Joe Mettle
7,Olorun Agbaye - You Are Mighty (feat. Chandler Moore & O/B/A),Nathaniel Bassey
8,Alpha & Omega (feat. Chris Morgan),K Praise
9,Good God,Limoblaze and  Ada Ehi
10,Onyedikagi (feat. Glowrie),Mercy Chinwo
11,Everything (Amen),Timi Dakolo
12,More Than Gold,Judith Kanayo
13,Covenant Keeping God,Jimmy D Psalmist
14,Amen,Tjsarx
15,Congratulations (feat. Buchi),Ada Ehi
16,Mercy O ! (feat. Ini Adesanya & Pastor Sarah Omakwu),Wale Adenuga
17,Omemma,Judikay
18,We Hail You,Nayaah
19,They That Wait (feat. MOG),Joe Mettle
20,Billion Words,Limoblaze and  Onos
21,Your Love Is Amazing (feat. Bethuel Lasoi),Rebekah Dawn
22,Ebube Jehovah,Victor Ike
23,Your Name Is Jesus,Eljoe Onoja
24,Song of Victory,Esther Olugbemi
25,No Troubles,Chris Morgan
26,This Love,Chidinma
27,Ye Obua Mi (My Help),Joe Mettle
28,Worship Your Maker,Dunsin Oyekan
29,In This Place,Minister GUC
30,One Song,Ikiri Lawrence
31,Never Forget Your Love,Anny
32,Capable God,Judikay
33,More Than Conquerors,Chelsea Levi
34,Everything,Ada Ehi
35,Beautiful (feat. Nathaniel Bassey),Sinach
36,This Love,Chidinma
37,Mmoloki Waka,Choko
38,Hallelujah No Go Finish,Freke Umoh
39,Yahweh Yahweh (feat. Sinach),Nathaniel Bassey
40,All in All,CalledOut Music
41,Hosanna (Live),Steve Crown
42,Nothing Missing,Preye Odede
43,Thank You,Kobby Mantey and  Joe Mettle
44,Hozanna,Claire Bahi
45,Jesu Doh (feat. Jahdiel),EBEN
46,All Things New,Tee Worship
47,King of Glory (feat. Darlene Zschech),Sinach
48,Lions,T Sharp
49,Best of Me,Double F
50,Ajibole,Protek Illasheva and  Marizu
51,God Most High,Shalom Braide
52,Awone (feat. Chris Morgan),naomee
53,My Father My God (Live),Jimmy D Psalmist
54,Fourthman (feat. Chris Morgan),Caleb Audu
55,Great & Mighty (Awimayehun),Segun John
56,Amazing,Isyrose
57,Most High,Frank Edwards
58,You Fight for Me,Mahalia Buchanan
59,We Prevail (feat. Maranda Curtis),Sinach
60,Too Much,Chioma Jesus
61,Faithful God (Live),Onos
62,Liyinqaba,Hle and  Hlengiwe Mhlaba
63,Ekele,Desai David
64,Oka'ome,Chioma Jesus
65,Ubangiji (feat. Steve Williz),Younggod
66,Perfect Love,Rhema 'Ye
67,Hosanna,TDR
68,I Believe,Jessika Kioja
69,Answer Your Name (feat. Rosemary Chibuogwu),Caleb Audu
70,Iyanu a Sele (feat. Pastor E.A Adeboye & Tope Alabi),Tim Godfrey
71,Konyana,Dr Tumi
72,Chukwu Eze,Melody Gabriel
73,Unastahili,Evelyn Wanjiru
74,Bigger Everyday,"Moses Bliss,  Festizie,  Membrane,  Uwa,  Chris Heavens and  Temple"
75,Amanamo (feat. Mercy Chinwo),Chris Morgan
76,Battles,Tim Godfrey
77,My Father & My Friend (feat. Stephanie Kome Ita),Elijah Oyelade
78,Grace Is Available,Sammie Okposo
79,Cultural Praise Vol.2,KCee and  Okwesili Eze Group
80,Do,Austin Hogan
81,Bless Me (feat. Ada Ehi),Mercy Masika
82,Greatest Lord,Sinach
83,Evidence,Opera-David Benson
84,Praise Medley (Live in London),Joe Mettle
85,Mma Mma,Frank Edwards
86,Baba Ese (feat. Yoruba Mass Choir),Mike Abdul
87,Okokroko (Remix) [Live],Sonnie Badu
88,We Raise a Sound (feat. 121SELAH),Nosa
89,Holy Ghost (Live),Joe Praize
90,Nothing Is Impossible (feat. Tope Alabi),EBEN
91,Grateful,Sinach
92,Yahweh (feat. Gabriel Eziashi),Ifeoma Okoli
93,We Testify,Deborah Lukalu
94,Cultural Praise Vol. 3,KCee and  Okwesili Eze Group
95,Awurade,Jayana
96,Now,Ada Ehi
97,I Made It,Gabriel Eziashi
98,Incredible God (Live),Mercy Chinwo
99,We Bow Down,Sinach
100,You Are God (Live),Chingtok Ishaku and  House of Judah
