Position,song,artist
1,iStradi (feat. PRO),Big Zulu
2,Mood (feat. Buju),Wizkid
3,Lie,Kizz Daniel
4,Peru,Fireboy DML
5,+234 (Daily Paper),PsychoYP
6,Ojuju,Troniq Music and  Oxlade
7,Monalisa,Lojay and  Sarz
8,"Izolo (feat. Madumane, Mpura, Daliwonga & Visca)",DJ Maphorisa and  Tyler ICU
9,Sinner,Adekunle Gold and  Lucky Daye
10,Falling (feat. Kidi),Nviiri The Storyteller
11,Understand,Omah Lay
12,"ungayeki, (feat. Berita)",Amanda Black
13,Feel Good,MohBad
14,Wena (feat. Sino Msolo),Musa Keys and  Lebza TheVillain
15,Southy Love (feat. Fireboy DML),Peruzzi
16,Bounce,Ruger
17,Let Me Know,Mayorkun
18,Somebodyxe2x80x99s Son (feat. Brandy),Tiwa Savage
19,Medicine,Jaywillz
20,Big Thug Boys,AV
21,Snitch (feat. Foushexc3xa9),Ayra Starr
22,Question (feat. Don Jazzy),Burna Boy
23,Essence (feat. Tems),Wizkid
24,Ring My Line (feat. Headie One),King Promise
25,Outside,Buju
26,Frenemies (feat. Oxlade),Rexxie
27,Naanzaje,Diamond Platnumz
28,Mama Mia (feat. Joeboy),Jaido P
29,Fendi (feat. Joeboy),Blaqbonez
30,Feeling,LADIPOE and  Buju
31,Soundgasm,Rema
32,Bena,Jinmi Abduls
33,HUSTLE,Teni
34,Solace,Ajebo Hustlers
35,Cocaine,Dai Verse
36,Ntoni Na (feat. Blxckie & 25K),Yanga Chief
37,Show Me,Joeboy
38,NEED ME,Gyakie
39,Rock,Olamide
40,High,Adekunle Gold and  Davido
41,Emlanjeni (feat. Da Muziqal Chef),De Mthuda and  Sir Trill
42,Sawubona,Nobuhle and  Sun-El Musician
43,Dimension (feat. Skepta & Rema),JAE5
44,Joy,Blxckie and  Oxlade
45,Confident,Savage and  Buju
46,Baby Go,Otile Brown and  Kizz Daniel
47,Ex,Nikita Keringxe2x80x99
48,Raha (feat. Nadia Mukami),Arrow Bwoy
49,Non Living Thing (feat. Oxlade),Sarkodie
50,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
51,Shopping Spree (feat. Chris Brown & Young Thug),Davido
52,Far Away,Dangbana Republik and  Bella Shmurda
53,Slow Down,King Promise
54,Dis moi comment.,Tayc
55,Pololo (feat. Tiakola),MHD
56,Coming,Naira Marley and  Busiswa
57,Siyathandana (feat. Abidoza & Boohle),Cassper Nyovest
58,Ba Xolele (feat. Guyu Pane & YoungStunner) [729 Street Vocal],Dzo 729
59,btb,Una Rams and  Blxckie
60,Running (To You),Chike and  Simi
61,STAMINA (feat. LuuDadeejay),WurlD and  Major League Djz
62,Goumin Fracas,Toofan
63,Felony,CKay
64,Fine Wine (feat. King Promise & Joeboy),R2Bees
65,Real,Tim Lyre
66,Songi Songi (feat. Hiro),Maud Elka
67,Sans moi,Franglish and  Aya Nakamura
68,Bobo,Aya Nakamura
69,Sima Nkre,"Djodje,  Deejay Telio and  Julinho Ksd"
70,"LiYoshona (feat. Njelic, MalumNator & De Mthuda) [Main Mix]",Kwiish SA
71,Phuze (feat. Zaba),Dlala Thukzin
72,Second Sermon,Black Sherif
73,Je veux que toi (feat. Fally Ipupa),Bramsito
74,"Isphithiphithi (feat. Reece Madlisa, Busta 929 & Joocy)",Pabi Cooper
75,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],DJ Tarico and  Burna Boy
76,Questions,Shekhinah
77,I Want (feat. Mutoriah),Chris Kaiga
78,"Uphetheni Esandleni (feat. Sizwe Mdlalose, Assiye Bongzin & DJ Tira)",Dladla Mshunqisi
79,Nossas Coisas (feat. ARY),C4 pedro
80,"Africa, One Of A Kind","Angelique Kidjo,  Mr Eazi and  Salif Keita"
