Position,artist,album
84,Gunna,WUNNA (Deluxe)
85,Kodak Black,Haitian Boy Kodak
86,YoungBoy Never Broke Again,Top
87,Logic,Bobby Tarantino III
88,Post Malone,Hollywood's Bleeding
89,Abra Cadabra,Product of My Environment
90,Future,High Off Life
91,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
92,Minister GUC,The Message
93,Erigga,Before the Chaos-EP
94,Polo G,Die a Legend
95,Peruzzi,Rum & Boogie
96,Omah Lay,What Have We Done - EP
97,Tribl & Maverick City Music,Tribl I
98,Central Cee,Wild West
99,1da Banton,Original Vibe Machine
100,Tope Alabi,Yes and Amen
101,Amaarae,THE ANGEL YOU DON'T KNOW
102,Blxst,No Love Lost (Deluxe)
103,Agorsor,Hugadem
104,Balloranking,Zero Panic - EP
105,Maverick City Music,Jubilee: Juneteenth Edition
106,Wizkid,Sounds From the Other Side
107,Nathaniel Bassey,The King Is Coming
108,Ayra Starr,Ayra Starr - EP
109,Drake,Views
110,J. Cole,2014 Forest Hills Drive
111,Nasty C,Zulu Man With Some Power
112,Dave East & Harry Fraud,HOFFA
113,Skepta,Ignorance Is Bliss
114,Victony,Saturn - EP
115,Jeriq,Hood Boy Dreams - EP
116,Sam Smith,Love Goes
117,Roddy Ricch,Feed Tha Streets ll
118,Oxlade,OXYGENE - EP
119,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
120,Jon Bellion,The Human Condition
121,Brymo,Yellow
122,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
123,Lil Tjay,Destined 2 Win
124,Don Toliver,Heaven Or Hell
125,KDDO,TOO LATE TOO LIT (EP)
126,Summer Walker,Over It
127,Kanye West,JESUS IS KING
128,Santi,Mandy & The Jungle
129,Sia,This Is Acting (Deluxe Version)
130,Nasty C,Strings and Bling
131,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
132,Kanye West,The Life of Pablo
133,Dremo & Jeriq,Ea$t N We$t - EP
134,B Young,Differences
135,J Hus,Common Sense
136,Various Artists,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack)
137,Khalid,Free Spirit
138,Drake,Dark Lane Demo Tapes
139,Drake,Scorpion
140,Gunna,Drip Season 3 (Deluxe)
141,Kendrick Lamar,DAMN.
142,21 Savage & Metro Boomin,SAVAGE MODE II
143,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
144,Maverick City Music,Maverick City Vol. 3 Part 1
145,Show Dem Camp,The Palmwine Express
146,SAINt JHN,Collection One
147,Tory Lanez,We Outside - EP
148,Moses Bliss,Too Faithful
149,H.E.R.,Back of My Mind (Apple Music Edition)
150,DARKOO,2 in 1
151,Offset,FATHER OF 4
152,Dagizah,Zero Your Mind - EP
153,Beyoncé,The Lion King: The Gift [Deluxe Edition]
154,NSG,Roots
155,KSI,All Over The Place (Platinum VIP Edition)
156,Khalid,American Teen
157,Sola Allyson,ÌRÌ (The Album Live)
158,MohBad,Light
159,Moneybagg Yo,A Gangsta's Pain
160,Kodak Black,Dying to Live
161,Asa,ASA (Asha) [Deluxe Edition]
162,Post Malone,beerbongs & bentleys
163,Brymo,Oṣó
164,Lil Durk,Signed to the Streets 3
165,Roddy Ricch,Feed tha Streets
166,Adekunle Gold,"Afro Pop, Vol. 1"
167,Chris Brown,Indigo (Extended)
168,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
169,Ariana Grande,Positions (Deluxe Edition)
170,Rod Wave,Pray 4 Love (Deluxe)
171,Playboi Carti,Whole Lotta Red
172,Lil Baby,Street Gossip
173,Bryson Tiller,T R A P S O U L (Deluxe)
174,"Tyler, The Creator",CALL ME IF YOU GET LOST
175,Nicki Minaj,Beam Me Up Scotty
176,Stormzy,Heavy Is The Head
177,Young Thug,So Much Fun (Deluxe)
178,The Weeknd,Starboy
179,Young Dolph & Paper Route Empire,PAPER ROUTE iLLUMINATi
180,Hillsong Young & Free,Out Here On A Friday Where It Began
181,The Weeknd,Beauty Behind the Madness
182,Drake,More Life
183,BadboyMarz,Mars - EP
184,Lil Tjay,True 2 Myself
185,Future,Future Hndrxx Presents: The WIZRD
186,Simi,Simisola (Deluxe)
187,Lil Durk,Love Songs 4 the Streets 2
188,Jhené Aiko,Chilombo (Deluxe Video Version)
189,21 Savage,i am > i was (Deluxe)
190,Lil Wayne,Tha Carter V (Deluxe)
191,XXXTENTACION,?
192,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
193,50 Cent,Get Rich or Die Tryin
194,Future,HNDRXX
195,Jorja Smith,Be Right Back
196,Meek Mill,Wins & Losses (Deluxe)
197,Frank Ocean,Blonde
198,Pop Smoke,Meet the Woo
199,Future & Lil Uzi Vert,Pluto x Baby Pluto (Deluxe)
200,Aṣa,Lucid
