Position,artist,album
134,Ayra Starr,Ayra Starr - EP
135,Sola Allyson,ÌRÌ (The Album Live)
136,Nasty C,Strings and Bling
137,NSG,Roots
138,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
139,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
140,Dremo & Jeriq,Ea$t N We$t - EP
141,Jhené Aiko,Chilombo (Deluxe Video Version)
142,Tope Alabi,Yes and Amen
143,Lil Tjay,True 2 Myself
144,Beyoncé,The Lion King: The Gift [Deluxe Edition]
145,Summer Walker,Over It
146,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
147,Khalid,American Teen
148,Rod Wave,Pray 4 Love (Deluxe)
149,Brymo,Yellow
150,Asa,ASA (Asha) [Deluxe Edition]
