Position,song,artist
1,Peru,Fireboy DML
2,Sinner,Adekunle Gold and  Lucky Daye
3,Understand,Omah Lay
4,System,Dave and  Wizkid
5,Essence (feat. Tems),Wizkid
6,Outside,Buju
7,Feeling,LADIPOE and  Buju
8,Non Living Thing (feat. Oxlade),Sarkodie
9,Far Away,Dangbana Republik and  Bella Shmurda
10,Naira Marley,Zinoleesky
11,Rock,Olamide
12,Soundgasm,Rema
13,Shopping Spree (feat. Chris Brown & Young Thug),Davido
14,Solace,Ajebo Hustlers
15,Better Thing,Joeboy
16,Mercy,Falz
17,Bloody Samaritan,Ayra Starr
18,Pray,Victony
19,Testimony,Buju
20,Sere (Remix),"Spinall,  Fireboy DML and  6LACK"
21,WOW,Marioo
22,Slow Down,King Promise
23,Bounce,Ruger
24,Monalisa,Lojay and  Sarz
25,Professor Peller (feat. Zlatan),Seyi Vibez
26,Look At Her (L.A.H),"Nqobilxc3xa9,  Nadia Rose and  Dancegod Lloyd"
27,Southy Love (feat. Fireboy DML),Peruzzi
28,La La (feat. CKay),Davido
29,Kilometre,Burna Boy
30,Black (feat. Mr Eazi),Victor AD
31,Who Talk (feat. Adekunle Gold & Ria Sean),Moelogo
32,Show Me,Joeboy
33,All (feat. Davido),Rexxie
34,Bling (feat. Amaarae & Buju),Blaqbonez
35,W I L D,Lady Donli
36,Unconditionally,Ajebutter 22 and  Oxlade
37,Baajo,Kwesi Arthur and  Joeboy
38,The Key,Tems
39,I DONT MIND,Tosin Robeck
40,Somebody (feat. Phyno),Olamide
41,Bank On It,Burna Boy
42,Yafun Yafun,Ajebo Hustlers
43,Wonder Mama (feat. Adekunle Gold),MHD
44,Fancy,Uche Malik
45,Last Dance (feat. Anguesomo),A-STAR
46,Party Next Door,Dangbana Republik and  Bella Shmurda
47,It Is What It Is,Adekunle Gold
48,Feel Good,MohBad
49,Dear,Big Fizzo and  Jux
50,Rise Up,2Baba and  Falz
51,Money Man (feat. Kuami Eugene) [Remix],Malcolm Nuna
52,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid
53,Dimension (feat. Skepta & Rema),JAE5
54,Frenemies (feat. Oxlade),Rexxie
55,Slow Down (feat. Tion Wayne),DARKOO
56,Shege,Purple Plutonian
57,Lady,Nchinye
58,No Sleeping (feat. Zlatan),1da Banton
59,Sweet Escape,Mizzle
60,One Time (feat. Reekado Banks),Moelogo
61,INJURE ME,Teni
62,Enjoyment,Yemi Alade
63,Dis moi comment.,Tayc
64,Sans moi,Franglish and  Aya Nakamura
65,Fine Wine (feat. King Promise & Joeboy),R2Bees
66,KOLO (feat. Oxlade),Ice Prince
67,T.Y.B,"Del B,  Phyno and  Mufasa"
68,Mad At Me,The Flowolf
69,Bia,Phyno
70,Send Me Nudes (feat. Joey B),KiDi
71,Carolina,Yung D3mz
72,DKT,Oxlade
73,Joy,BadTheSoundBoy
74,Oshofree (feat. s3nami),YKB
75,Stuntin,"Mix Master David,  Verse Simmonds and  Oxlade"
76,Coming,Naira Marley and  Busiswa
77,Korope,Lil Kesh and  Naira Marley
78,The Best (feat. Mayorkun),Davido
79,Verified (feat. Mayorkun),Laycon
80,LV N ATTN feat. Wizkid,Lojay and  Sarz
81,Baby Go,Otile Brown and  Kizz Daniel
82,Ginger (feat. Burna Boy),Wizkid
83,Somebody Baby,Davido and  Peruzzi
84,Do Yourself,Angelique Kidjo and  Burna Boy
85,LEGGO,Serge Ibaka and  Tayc
86,Midnight Crush (feat. Magasco & Soukexc3xafna),Jeune Lio
