Position,artist,album
65,Pop Smoke,Meet the Woo 2 (Deluxe)
66,Abra Cadabra,Product of My Environment
67,Omah Lay,What Have We Done - EP
68,DARKOO,2 in 1
69,Mercy Chinwo,SATISFIED
70,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
71,Toosii,Platinum Heart (Deluxe)
72,Polo G,THE GOAT
73,Ayo Jay,Wonder Shall Never End - EP
74,Burna Boy,Outside
75,CKay,Boyfriend
76,Amaarae,THE ANGEL YOU DON'T KNOW
77,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
78,SAINt JHN,While the World Was Burning
79,Peruzzi,Rum & Boogie
80,Kodak Black,Haitian Boy Kodak
81,Wizkid,Ayo
82,Gunna,WUNNA (Deluxe)
83,Maverick City Music,Jubilee: Juneteenth Edition
84,6LACK,East Atlanta Love Letter
85,Post Malone,Hollywood's Bleeding
86,Young Thug,BEAUTIFUL THUGGER GIRLS
87,YoungBoy Never Broke Again,Top
88,Show Dem Camp,The Palmwine Express
89,KDDO,TOO LATE TOO LIT (EP)
90,SAINt JHN,Ghetto Lenny's Love Songs
91,J. Cole,2014 Forest Hills Drive
92,Dagizah,Zero Your Mind - EP
93,Roddy Ricch,Feed Tha Streets ll
94,Juice WRLD,Death Race for Love
95,Wizkid,Sounds From the Other Side
96,Balloranking,Zero Panic - EP
97,Central Cee,Wild West
98,Oxlade,OXYGENE - EP
99,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
100,Sam Smith,Love Goes
101,Tory Lanez,PLAYBOY
102,Polo G,Die a Legend
103,Kanye West,Graduation
104,Anne-Marie,Therapy
105,"Tyler, The Creator",CALL ME IF YOU GET LOST
106,Nasty C,Zulu Man With Some Power
107,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
108,GIVĒON,When It's All Said And Done... Take Time
109,Future,High Off Life
110,Drake,Dark Lane Demo Tapes
111,Vince Staples,Vince Staples
112,Dremo & Jeriq,Ea$t N We$t - EP
113,Erigga,Before the Chaos-EP
114,Ken Car$on,Project X
115,Maroon 5,JORDI (Deluxe)
116,Nicki Minaj,Beam Me Up Scotty
117,Nathaniel Bassey,The King Is Coming
118,Ariana Grande,Positions (Deluxe Edition)
119,Kanye West,My Beautiful Dark Twisted Fantasy (Deluxe Edition)
120,Lil Tjay,Destined 2 Win
121,Billie Eilish,Happier Than Ever
122,Phil Thompson,Lion of Judah
123,J Hus,Common Sense
124,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
125,AURORA,All My Demons Greeting Me as a Friend
126,Jhené Aiko,Chilombo (Deluxe Video Version)
127,MohBad,Light
128,Young M.A,Off the Yak
129,Lil Duke & Young Stoner Life,Duke Hefner
130,Kodak Black,Dying to Live
131,Lil Wayne,Tha Carter V (Deluxe)
132,Minister GUC,The Message
133,Brymo,Yellow
134,Lil Durk,Signed to the Streets 3
135,Summer Walker,Over It
136,Moneybagg Yo,A Gangsta's Pain
137,Adekunle Gold,"Afro Pop, Vol. 1"
138,Santi,Mandy & The Jungle
139,Drake,Views
140,JAY-Z & Kanye West,Watch the Throne (Deluxe)
141,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
142,H.E.R.,Back of My Mind (Apple Music Edition)
143,Post Malone,beerbongs & bentleys
144,Stormzy,Heavy Is The Head
145,Jon Bellion,The Human Condition
146,Drake,Scorpion
147,Sia,This Is Acting (Deluxe Version)
148,Blxst,No Love Lost (Deluxe)
149,Timaya,Gratitude
150,Pop Smoke,Meet the Woo
151,Sola Allyson,ÌRÌ (The Album Live)
152,21 Savage,i am > i was (Deluxe)
153,21 Savage & Metro Boomin,SAVAGE MODE II
154,NSG,Roots
155,IDK,USEE4YOURSELF
156,Meek Mill,Wins & Losses (Deluxe)
157,Ayra Starr,Ayra Starr - EP
158,Khalid,American Teen
159,Jeriq,Hood Boy Dreams - EP
160,Roddy Ricch,Feed tha Streets
161,XXXTENTACION,?
162,Phyno,The PlayMaker
163,Nasty C,Strings and Bling
164,SAINt JHN,Collection One
165,Brymo,Oṣó
166,Simi,Simisola (Deluxe)
167,Drake,Take Care (Deluxe Version)
168,Rod Wave,Pray 4 Love (Deluxe)
169,Mizzle,In The Dark
170,Internet Money,B4 The Storm
171,Lil Baby,Street Gossip
172,K1 De Ultimate,Fuji the Sound - EP
173,Beyoncé,The Lion King: The Gift [Deluxe Edition]
174,Tope Alabi,Yes and Amen
175,Kanye West,ye
176,YXNG K.A,REAPER SZN (Deluxe)
177,The Weeknd,Beauty Behind the Madness
178,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
179,Khalid,Free Spirit
180,The Weeknd,Starboy
181,Tomi Thomas,Hopeless Romantic - EP
182,Young Thug,So Much Fun (Deluxe)
183,Offset,FATHER OF 4
184,50 Cent,Get Rich or Die Tryin
185,Chris Brown,Indigo (Extended)
186,Asa,ASA (Asha) [Deluxe Edition]
187,M.I Abaga,MI 2: The Movie
188,Kodak Black,Project Baby 2: All Grown Up (Deluxe)
189,Kendrick Lamar,DAMN.
190,King Perryy,Citizen of the World
191,Various Artists,Budweiser (Remix)
192,Spinall,"Afromix, Ep. 1 (DJ Mix)"
193,Future,HNDRXX
194,Pooh Shiesty,Shiesty Season - Spring Deluxe
195,Doja Cat,Hot Pink (Video Deluxe)
196,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
197,JAY-Z,4:44
198,JACKBOYS & Travis Scott,JACKBOYS
199,Meek Mill,Championships
200,Kizz Daniel,King of Love
