Position,artist,album
161,Jorja Smith,Be Right Back
162,Nasty C,Strings and Bling
163,M.I Abaga,MI 2: The Movie
164,Internet Money,B4 The Storm
165,Blxst & Bino Rideaux,Sixtape 2
166,42 Dugg,Free Dem Boyz
167,21 Savage,i am > i was (Deluxe)
168,Chief Stephen Osita Osadebe,Kedu America
169,Gunna,Drip Season 3 (Deluxe)
170,Stormzy,Heavy Is The Head
171,Unknown T,Adolescence
172,Kanye West,The Life of Pablo
173,Lil Tjay,True 2 Myself
174,Drake,Nothing Was the Same (Deluxe)
175,Young Thug,So Much Fun (Deluxe)
176,Lil Wayne,Tha Carter V (Deluxe)
177,"Nas & Damian ""Jr. Gong"" Marley",Distant Relatives (Bonus Track Version)
178,Toosii,Thank You For Believing
179,50 Cent,Get Rich or Die Tryin
180,Future,HNDRXX
181,Rod Wave,Pray 4 Love (Deluxe)
182,Timaya,Gratitude
183,YXNG K.A,REAPER SZN (Deluxe)
184,SAINt JHN,Collection One
185,Travis Scott,Birds in the Trap Sing McKnight
186,JACKBOYS & Travis Scott,JACKBOYS
187,Rihanna,ANTI (Deluxe)
188,Meek Mill,Wins & Losses (Deluxe)
189,Tory Lanez,PLAYBOY
190,The Weeknd,Beauty Behind the Madness
191,Kanye West,Graduation
192,Future,DS2 (Deluxe)
193,Doja Cat,Hot Pink (Video Deluxe)
194,Popcaan,Forever
195,Drake,More Life
196,King Perryy,Citizen of the World
197,Kizz Daniel,King of Love
198,Olamide,Ybnl
199,Simi,Simisola (Deluxe)
200,G Herbo,25
