Position,artist,album
84,CKay,Boyfriend
85,Polo G,THE GOAT
86,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
87,Post Malone,Hollywood's Bleeding
88,Omah Lay,What Have We Done - EP
89,Abra Cadabra,Product of My Environment
90,Blxst,No Love Lost (Deluxe)
91,SAINt JHN,While the World Was Burning
92,Ayra Starr,Ayra Starr - EP
93,Kodak Black,Haitian Boy Kodak
94,Juice WRLD,Death Race for Love
95,Oxlade,OXYGENE - EP
96,Future,High Off Life
97,Central Cee,Wild West
98,Maverick City Music,Jubilee: Juneteenth Edition
99,Wizkid,Sounds From the Other Side
100,YoungBoy Never Broke Again,Top
101,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
102,1da Banton,Original Vibe Machine
103,Peruzzi,Rum & Boogie
104,KDDO,TOO LATE TOO LIT (EP)
105,Beyoncé,The Lion King: The Gift [Deluxe Edition]
106,Polo G,Die a Legend
107,Adekunle Gold,"Afro Pop, Vol. 1"
108,Tribl & Maverick City Music,Tribl I
109,Agorsor,Hugadem
110,Show Dem Camp,The Palmwine Express
111,Amaarae,THE ANGEL YOU DON'T KNOW
112,Jhené Aiko,Chilombo (Deluxe Video Version)
113,J. Cole,2014 Forest Hills Drive
114,Brymo,Yellow
115,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
116,Kodak Black,Dying to Live
117,Drake,Dark Lane Demo Tapes
118,Drake,Views
119,Erigga,Before the Chaos-EP
120,Minister GUC,The Message
121,Sound Sultan,Back From The Future
122,Roddy Ricch,Feed Tha Streets ll
123,B Young,Differences
124,Drake,Scorpion
125,Victony,Saturn - EP
126,Kanye West,The Life of Pablo
127,NSG,Roots
128,J Hus,Common Sense
129,H.E.R.,Back of My Mind (Apple Music Edition)
130,Santi,Mandy & The Jungle
131,Dave East & Harry Fraud,HOFFA
132,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
133,Nathaniel Bassey,The King Is Coming
134,Lil Durk,Signed to the Streets 3
135,Jon Bellion,The Human Condition
136,Nasty C,Zulu Man With Some Power
137,Balloranking,Zero Panic - EP
138,Nasty C,Strings and Bling
139,Kendrick Lamar,DAMN.
140,Dremo & Jeriq,Ea$t N We$t - EP
141,Tory Lanez,PLAYBOY
142,Kanye West,JESUS IS KING
143,Skepta,Ignorance Is Bliss
144,AURORA,All My Demons Greeting Me as a Friend
145,Khalid,American Teen
146,Stormzy,Heavy Is The Head
147,Spinall,"Afromix, Ep. 1 (DJ Mix)"
148,Vader the Wildcard,To Be Frank
149,KSI,All Over The Place (Platinum VIP Edition)
150,Lil Tjay,Destined 2 Win
151,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
152,Sia,This Is Acting (Deluxe Version)
153,Nas,King's Disease
154,21 Savage & Metro Boomin,SAVAGE MODE II
155,Post Malone,beerbongs & bentleys
156,Simi,Simisola (Deluxe)
157,SAINt JHN,Collection One
158,Nicki Minaj,Beam Me Up Scotty
159,"Tyler, The Creator",CALL ME IF YOU GET LOST
160,Offset,FATHER OF 4
161,Sola Allyson,ÌRÌ (The Album Live)
162,Sam Smith,Love Goes
163,9ice,Tradition
164,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
165,Don Toliver,Heaven Or Hell
166,Erigga,The Erigma II
167,Moneybagg Yo,A Gangsta's Pain
168,Flavour,Flavour of Africa
169,Summer Walker,Over It
170,Future,Future Hndrxx Presents: The WIZRD
171,MohBad,Light
172,Asa,ASA (Asha) [Deluxe Edition]
173,K1 De Ultimate,Fuji the Sound - EP
174,XXXTENTACION,?
175,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
176,Jeriq,Hood Boy Dreams - EP
177,Timaya,Gratitude
178,Drake,Nothing Was the Same (Deluxe)
179,Young Thug,So Much Fun (Deluxe)
180,Future,HNDRXX
181,Rod Wave,Pray 4 Love (Deluxe)
182,Meek Mill,Wins & Losses (Deluxe)
183,Lil Wayne,Tha Carter V (Deluxe)
184,Maverick City Music,Maverick City Vol. 3 Part 1
185,Young M.A,Off the Yak
186,NF,The Search
187,Frank Ocean,Blonde
188,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
189,42 Dugg,Free Dem Boyz
190,Logic,Bobby Tarantino III
191,Roddy Ricch,Feed tha Streets
192,Chris Brown,Indigo (Extended)
193,The Weeknd,Starboy
194,DARKOO,2 in 1
195,M.I Abaga,MI 2: The Movie
196,Rihanna,ANTI (Deluxe)
197,Post Malone,Stoney (Deluxe)
198,Tope Alabi,Yes and Amen
199,Dagizah,Zero Your Mind - EP
200,Khalid,Free Spirit
