Position,artist,album
88,Wizkid,Sounds From the Other Side
89,Drake,Scorpion
90,Roddy Ricch,Feed Tha Streets ll
91,Young Thug,BEAUTIFUL THUGGER GIRLS
92,Drake,Dark Lane Demo Tapes
93,21 Savage & Metro Boomin,SAVAGE MODE II
94,Mannywellz,Mirage
95,Future,High Off Life
96,AURORA,All My Demons Greeting Me as a Friend
97,Show Dem Camp,The Palmwine Express
98,Minister GUC,The Message
99,Adekunle Gold,"Afro Pop, Vol. 1"
100,Nasty C,Zulu Man With Some Power
101,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
102,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
103,Jon Bellion,The Human Condition
104,J. Cole,2014 Forest Hills Drive
105,The Weeknd,Starboy
106,Toosii,Thank You For Believing
107,Sam Smith,Love Goes
108,Dave,PSYCHODRAMA
109,Internet Money,B4 The Storm
110,YoungBoy Never Broke Again,Top
111,42 Dugg,Free Dem Boyz
112,Drake,Views
113,J Hus,Common Sense
114,NSG,Roots
115,Runtown,Sound God Fest Reloaded
116,Brymo,Yellow
117,SAINt JHN,Collection One
118,Kodak Black,Dying to Live
119,Drake,Take Care (Deluxe Version)
120,Khalid,Free Spirit
121,Jeriq,Hood Boy Dreams - EP
122,Tope Alabi,Yes and Amen
123,M.I Abaga,MI 2: The Movie
124,Drake,More Life
125,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
126,Kendrick Lamar,DAMN.
127,Offset,FATHER OF 4
128,Rod Wave,Pray 4 Love (Deluxe)
129,Tay Iwar,Love & Isolation - EP
130,Don Toliver,Heaven Or Hell
131,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
132,Chris Brown,Indigo (Extended)
133,Post Malone,beerbongs & bentleys
134,MohBad,Light
135,Pa Salieu,Send Them To Coventry
136,Asa,ASA (Asha) [Deluxe Edition]
137,Drake,Nothing Was the Same (Deluxe)
138,twenty one pilots,Scaled And Icy
139,Pop Smoke,Meet the Woo
140,Nasty C,Strings and Bling
141,Lil Wayne,Tha Carter V (Deluxe)
142,DMX,Exodus
143,Meek Mill,Wins & Losses (Deluxe)
144,Migos,Culture II
145,Kanye West,The Life of Pablo
146,XXXTENTACION,?
147,K1 De Ultimate,Fuji the Sound - EP
148,Khalid,American Teen
149,Lil Durk,Signed to the Streets 3
150,Blxst,No Love Lost (Deluxe)
151,PsychoYP & Azanti,"YP & Azanti, Vol. 1"
152,Tiwa Savage,Celia
153,Timaya,Gratitude
154,Roddy Ricch,Feed tha Streets
155,The Weeknd,Beauty Behind the Madness
156,Young Thug,So Much Fun (Deluxe)
157,Post Malone,Stoney (Deluxe)
158,Lil Tjay,True 2 Myself
159,J. Cole,Born Sinner (Deluxe Version)
160,Simi,Simisola (Deluxe)
161,Tope Alabi & Ty Bello,The Spirit of Light
162,Meek Mill,Championships
163,Qdot,Alagbe
164,prettyboydo,Wildfire
165,Jhené Aiko,Chilombo (Deluxe Video Version)
166,Maverick City Music,Maverick City Vol. 3 Part 1
167,Skepta,Ignorance Is Bliss
168,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
169,Flavour,Flavour of Africa
170,Sia,This Is Acting (Deluxe Version)
171,NF,The Search
172,JACKBOYS & Travis Scott,JACKBOYS
173,Stormzy,Heavy Is The Head
174,Tory Lanez,PLAYBOY
175,Dua Lipa,Future Nostalgia
176,Victony,Saturn - EP
177,SZA,Ctrl
178,Burna Boy,Redemption
179,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
180,Nathaniel Bassey,The King Is Coming
181,Kizz Daniel,King of Love
182,Rihanna,ANTI (Deluxe)
183,Crayon,Twelve A.M - EP
184,Frank Ocean,Blonde
185,Headie One,EDNA (Deluxe)
186,21 Savage,i am > i was (Deluxe)
187,DaBaby,BLAME IT ON BABY (DELUXE)
188,Odumodublvck,Time & Chance (Deluxe)
189,Justin Bieber,Changes
190,Kanye West,Graduation
191,Future & Lil Uzi Vert,Pluto x Baby Pluto (Deluxe)
192,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
193,Sola Allyson,ÌRÌ (The Album Live)
194,Kodak Black,Project Baby 2: All Grown Up (Deluxe)
195,Travis Scott,Birds in the Trap Sing McKnight
196,Lloyd Banks,The Course of the Inevitable
197,Pooh Shiesty,Shiesty Season - Spring Deluxe
198,Migos,Culture
199,Abra Cadabra,Mixed Emotions - EP
200,Olamide,Eyan Mayweather
