Position,song,artist
1,Somebody’s Son (Audio),Tiwa Savage
2,Sinner (Official Music Video) (feat. Lucky Daye),Adekunle Gold
3,Ojuju,Troniq Music
4,Rotimi - Weapon (Audio) (feat. Fireboy DML),Rotimi
5,Essence (feat. Tems),Wizkid
6,Sweetness,Sarz
7,loving is harder,Johnny Drille
8,Hypnotise (feat. Nonso Amadi),Rowlene
9,king,Fireboy DML
10,WURLD - SPUNK (Official Video),Wurld
11,Runaway,Joeboy
12,Wait For You (feat. Oxlade),Melvitto
13,Ride Or Die,Basketmouth
14,Piece of Me (feat. Ella Mai),Wizkid
15,Ma Lo,Aramide
16,NEED ME (Official Music Video),Gyakie
17,Someone Else,Olayinka Ehi
18,DKT,Oxlade
19,Snitch (feat. Fousheé),Ayra Starr
20,Somebody,Praiz'
21,Antidote (feat. Adekunle Gold),NAO
22,Promise,Niniola
23,CAN'T COME OUTSIDE,WurlD
24,Tattoo,Fireboy DML
25,Felony,CKay
26,Special Kinda (Audio) (feat. Tay Iwar),Tiwa Savage
27,Running,Chike
28,Sweet As Temptation,Ogranya
29,Questions (Official Audio),Shekhinah
30,Right Now (Official Video),Elaine
31,Down for You (feat. Boybreed),Aramide
32,Forever (Remix),Gyakie
33,Supersonic (feat. Tay Iwar),Le Mav
34,Fixate (Official Lyric Video) (feat. Bey T),Shekhinah
35,Kiss Me Like You Miss Me,CKay
36,Free Mind,Tems
37,Roju,Chike
38,In My Bed,Rotimi
39,With you (feat. Nonso Amadi),Shiz
40,Slow Down,King Promise
41,From Time To Time (Official Video),Takura
42,Damn,Omah Lay
43,Thunder Fire You (Guitar Acoustic),Ric Hassani
44,Early Momo (feat. Good Girl La),Vector
45,Here With Me,Karun
46,Rotimi - What To Do (Official Video),Rotimi
47,The One,Efya
48,Beautiful,Tomi Owó
49,Fine Fine,Korede Bello
50,Cyclone,KiDi
