rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand (Lyric Video),Omah Lay,1,1,1,1,1,2,2,1.2857142857142858
2,Essence (feat. Tems),Wizkid,2,2,2,2,2,1,1,1.7142857142857142
3,Bounce (Official Video),Ruger,3,3,3,3,3,6,6,3.857142857142857
4,Soundgasm,Rema,4,4,4,4,4,7,7,4.857142857142857
5,Monalisa,Lojay,6,6,6,6,6,3,3,5.142857142857143
6,Outside,Buju,5,5,5,5,5,8,8,5.857142857142857
7,Yaba Buluku (Remix) (feat. Preck & Nelson Tivane),Dj Tarico,7,7,7,7,7,4,4,6.142857142857143
8,Ke Star (feat. Vigro Deep),Focalistic,8,8,8,8,8,5,5,7.142857142857143
9,Feeling,Ladipoe,9,9,9,9,9,10,10,9.285714285714286
10,Show Me,Joeboy,10,10,10,10,10,12,12,10.571428571428571
11,Rock (Official Video),Olamide,12,12,12,12,12,11,11,11.714285714285714
12,Dimension (Official Video),JAE5,17,17,17,17,17,16,16,16.714285714285715
13,Coming,Naira Marley,15,15,15,15,15,27,27,18.428571428571427
14,Infinity (feat. Omah Lay),Olamide,20,20,20,20,20,18,18,19.428571428571427
15,La La (Official Video) (feat. CKay),Davido,18,18,18,18,18,26,26,20.285714285714285
16,Enjoy (Remix),Tekno,22,22,22,22,22,20,20,21.428571428571427
17,Naira Marley,Zinoleesky,16,16,16,16,16,39,39,22.571428571428573
18,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,25,25,25,25,25,21,21,23.857142857142858
19,Celebrate Me (Official Video),Patoranking,23,23,23,23,23,30,30,25.0
20,Kilometre,Burna Boy,24,24,24,24,24,29,29,25.428571428571427
21,Godly,Omah Lay,29,29,29,29,29,23,23,27.285714285714285
22,CKay,CKay,27,27,27,27,27,31,31,28.142857142857142
23,Ginger (feat. Burna Boy),Wizkid,28,28,28,28,28,32,32,29.142857142857142
24,Slow Down,King Promise,33,33,33,33,33,24,24,30.428571428571427
25,It Is What It Is,Adekunle Gold,30,30,30,30,30,38,38,32.285714285714285
26,23,Burna Boy,32,32,32,32,32,36,36,33.142857142857146
27,Bounce,Rema,38,38,38,38,38,22,22,33.42857142857143
28,Southy Love (feat. Fireboy DML),Peruzzi,35,35,35,35,35,34,34,34.714285714285715
29,FOR YOU (feat. Davido),Teni,39,39,39,39,39,28,28,35.857142857142854
30,The Best (feat. Mayorkun),Davido,34,34,34,34,34,41,41,36.0
31,Squander,Niniola,36,36,36,36,36,44,44,38.285714285714285
32,History (feat. Fireboy DML),Cheque,40,40,40,40,40,37,37,39.142857142857146
33,Kilofeshe,Zinoleesky,37,37,37,37,37,45,45,39.285714285714285
34,Pronto,Ajebo Hustlers,41,41,41,41,41,42,42,41.285714285714285
35,KOLO (feat. Oxlade),Ice Prince,43,43,43,43,43,40,40,42.142857142857146
36,Somebody Baby,Davido,42,42,42,42,42,43,43,42.285714285714285
37,Loco (Official Audio) (feat. Mayorkun),KDDO,44,44,44,44,44,46,46,44.57142857142857
38,Door,Joeboy,201,21,21,21,21,15,15,45.0
39,KPK (Ko Por Ke) (Remix) (Official Audio) (feat. Sho Madjozi),Sho Madjozi,45,45,45,45,45,47,47,45.57142857142857
40,PEPE,Davido,47,47,47,47,47,48,48,47.285714285714285
41,Fine Fine,Korede Bello,49,49,49,49,49,49,49,49.0
42,Forever (Remix),Gyakie,13,201,13,13,13,13,201,66.71428571428571
43,Bling ft. Amaarae & Buju (Official Video),Blaqbonez,201,201,11,11,11,25,25,69.28571428571429
44,Testimony,Buju,201,201,19,19,19,14,14,69.57142857142857
45,Off You (Audio),Kidi,50,50,50,50,50,50,201,71.57142857142857
46,Ayra Starr,MavinRecords,31,31,31,31,31,201,201,79.57142857142857
47,High Way,Dj Kaywise,46,46,46,46,46,201,201,90.28571428571429
48,All My Life (feat. Oxlade),M.I Abaga,48,48,48,48,48,201,201,91.71428571428571
49,Flavour,Flavour,14,14,201,201,201,17,17,95.0
50,Enjoyment,Yemi Alade,26,26,26,26,201,201,201,101.0
51,Flavour,Flavour N’Abania,201,201,14,14,14,201,201,120.85714285714286
52,Enjoyment (lyric Video),Yemi Alade,201,201,201,201,26,33,33,128.0
53,Fireboy DML,Fireboy DML,201,201,201,201,201,9,9,146.14285714285714
54,Bling (feat. Buju & Amaarae),Blaqbonez,11,11,201,201,201,201,201,146.71428571428572
55,Forever,Gyakie,201,13,201,201,201,201,13,147.28571428571428
56,Let Dem Kno,Smallgod,201,201,201,201,201,19,19,149.0
57,Buju,Buju,19,19,201,201,201,201,201,149.0
58,Ayra Starr,MavinRecords,201,201,201,201,201,35,35,153.57142857142858
59,Door,Kwesi Arthur,21,201,201,201,201,201,201,175.28571428571428
60,Off You (Audio),Young Jonn,201,201,201,201,201,201,50,179.42857142857142
