rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Party Next Door - Bella Shmurda,Bella Shmurda,2,1,1,1,1,3,3,1.7142857142857142
2,Naira Marley - Zinoleesky,Zinoleesky,1,2,2,2,2,2,2,1.8571428571428572
3,Feel Good - Mohbad,Mohbad,4,4,4,4,4,1,1,3.142857142857143
4,Coming - Naira Marley,Naira Marley,3,3,3,3,3,4,4,3.2857142857142856
5,FOCUS DANCE BEAT (feat. Hagman & Abati) - AJIMOVOIX DRUMS,AJIMOVOIX DRUMS,5,5,5,5,5,5,5,5.0
6,Hallelu (feat. Bella Shmurda & Zlatan) - Masterkraft,Masterkraft,6,6,6,6,6,7,7,6.285714285714286
7,Lil Kesh x Naira Marley - Korope (Audio slide) - Lil Kesh,Lil Kesh,7,7,7,7,7,8,8,7.285714285714286
8,Far Away - Bella Shmurda,Bella Shmurda,8,8,8,8,8,10,10,8.571428571428571
9,Hello Ẹ - Reminisce,Reminisce,10,10,10,10,10,12,12,10.571428571428571
10,Zinoleesky - Kilofeshe (Official Video) - MarlianMusic HQ,MarlianMusic HQ,11,11,11,11,11,14,14,11.857142857142858
11,Sheydi Balabala (Refix) - Dj Baddo,Dj Baddo,14,14,14,14,14,9,9,12.571428571428571
12,Chi Chi - Naira Marley,Naira Marley,12,12,12,12,12,15,15,12.857142857142858
13,God Sent - Seyi Vibez,Seyi Vibez,13,13,13,13,13,17,17,14.142857142857142
14,KAMBA - Terry Apala,Terry Apala,15,15,15,15,15,18,18,15.857142857142858
15,Happiness - Davolee,Davolee,16,16,16,16,16,19,19,16.857142857142858
16,Cash App - Bella Shmurda,Bella Shmurda,17,17,17,17,17,20,20,17.857142857142858
17,Koleyewon - Naira Marley,Naira Marley,19,19,19,19,19,16,16,18.142857142857142
18,Mandeman (Remix) (feat. Davido) - Small Doctor,Small Doctor,18,18,18,18,18,21,21,18.857142857142858
19,Omo Ologo (Official Video) - LilFroshVEVO,LilFroshVEVO,20,20,20,20,20,22,22,20.571428571428573
20,Bella Shmurda - Vision2020 [Official Video] ft. Olamide - Bella Shmurda,Bella Shmurda,21,21,21,21,21,23,23,21.571428571428573
21,Gratitude (feat. Barry Jhay) - Superwozzy,Superwozzy,22,22,22,22,22,24,24,22.571428571428573
22,"Are You Sure (feat. Naira Marley, Zinoleesky & EMO Grae) - LYTA",LYTA,23,23,23,23,23,25,25,23.571428571428573
23,Lagos Anthem - Zlatan,Zlatan,24,24,24,24,24,26,26,24.571428571428573
24,Ayewada - Barry Jhay,Barry Jhay,25,25,25,25,25,27,27,25.571428571428573
25,"Mr Real - Baba Fela Remix (Official Video) ft. Zlatan, Laycon - Mr Real",Mr Real,26,26,26,26,26,28,28,26.571428571428573
26,"What Type Of Dance (feat. Naira Marley, Zlatan & Mayorkun) - Dj Kaywise",Dj Kaywise,28,28,28,28,28,29,29,28.285714285714285
27,Your Body - Mayorkun,Mayorkun,30,30,30,30,30,30,30,30.0
28,Zinoleesky - MaPariwo (OFFICIAL VIDEO) - Naira Marley,Naira Marley,31,31,31,31,31,31,31,31.0
29,90’S - Seyi Vibez,Seyi Vibez,27,27,27,27,27,41,41,31.0
30,As E Dey Go - Naira Marley,Naira Marley,32,32,32,32,32,32,32,32.0
31,See Finish (feat. Mayorkun) - Dapo Tuburna,Dapo Tuburna,33,33,33,33,33,33,33,33.0
32,Triumphant (feat. Bella Shmurda) - Olamide,Olamide,34,34,34,34,34,34,34,34.0
33,Better Better - Jamopyper,Jamopyper,29,29,29,29,29,49,49,34.714285714285715
34,All The Way - Lil Kesh,Lil Kesh,37,37,37,37,37,35,35,36.42857142857143
35,Opor (Remix) - Rexxie,Rexxie,36,36,36,36,36,39,39,36.857142857142854
36,Lowo Lowo (Remix) (feat. Davido) - May D,May D,38,38,38,38,38,36,36,37.42857142857143
37,Money - Bella Shmurda,Bella Shmurda,39,39,39,39,39,37,37,38.42857142857143
38,Available (feat. Mohbad) - C Blvck,C Blvck,41,41,41,41,41,38,38,40.142857142857146
39,Baba Nla (feat. Teni) - Candy Bleakz,Candy Bleakz,42,42,42,42,42,40,40,41.42857142857143
40,Love (Official Video) - Davolee,Davolee,40,40,40,40,40,46,46,41.714285714285715
41,Caro - Idowest Ft Davido,Idowest Ft Davido,43,43,43,43,43,42,42,42.714285714285715
42,Lil Kesh & Naira Marley - O Por (Official Audio) - Lil Kesh,Lil Kesh,44,44,44,44,44,44,44,44.0
43,Lyta - Hold Me Down (Official Video) - Naira Marley,Naira Marley,46,46,46,46,46,45,45,45.714285714285715
