Position,song,artist
1,Bounce (Official Video),Ruger
2,Understand,Omah Lay
3,Essence (feat. Tems),Wizkid
4,Feeling,Ladipoe
5,Peru,Fireboy DML
6,Ke Star (feat. Vigro Deep),Focalistic
7,Lie (Audio),Kizz Daniel
8,Monalisa,Lojay
9,Southy Love (feat. Fireboy DML),Peruzzi
10,Godly,Omah Lay
11,Rock (Official Video),Olamide
12,KOLO (feat. Oxlade),Ice Prince
13,Kilometre,Burna Boy
14,High Way,Dj Kaywise
15,Coming,Naira Marley
16,Somebody Baby,Davido
17,Bloody Samaritan,Ayra Starr
18,Too Correct,Crayon
19,Door,Joeboy
20,Ojuju,Troniq Music
21,Bounce,Rema
22,Baajo,Kwesi Arthur
23,Love Like This (feat. Fireboy DML),Lil Kesh
24,If You No Love (feat. Mayorkun),Chike
25,My Bebe,Omah Lay
26,Loading (feat. Bad Boy Timz),Olamide
27,Kilofeshe,Zinoleesky
28,Ogogoro (Official Audio),Yemi Alade
29,Fireboy DML - Shadé (Audio),Fireboy DML
30,Fendi (feat. Joeboy),Blaqbonez
31,Let Dem Kno,Kwesi Arthur
32,Mercy (Official Music Video),Falz
33,Dollar (feat. R2bees),DJ Spinall
34,Koroba,Tiwa Savage
35,Make Up Your Mind (feat. Tekno),Ice Prince
36,Abule,Patoranking
37,AG Baby,Nailah Blackman
38,Ginger (feat. Burna Boy),Wizkid
39,Onyeka (Baby),Burna Boy
40,Verified (feat. Mayorkun),Laycon
41,Far Away,Bella Shmurda
42,Zinoleesky - Naira Marley (Official Video),Naira Marley
43,All My Life (feat. Oxlade),M.I Abaga
44,World People,Basketmouth
45,Morenike (feat. Teni),Ejoya
46,The Best (feat. Mayorkun),Davido
47,Peaches (Masterkraft Remix) (feat. Alpha P & Omah Lay),Justin Bieber
48,Enjoy (Remix),Tekno
49,French Kiss,Mr Eazi
50,See Love,Peruzzi
51,African Sugar (feat. Tiwa Savage),Tayc
52,Coachella,Sarkodie
