rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feel Good - Mohbad,Mohbad,2,2,2,2,2,2,2,2.0
2,CDQ - Kogbede ft Wande Coal (Official Video) (feat. CDQ) - Sossick,Sossick,1,1,1,1,1,5,5,2.142857142857143
3,Zinoleesky - Naira Marley (Official Video) - Naira Marley,Naira Marley,3,3,3,3,3,3,3,3.0
4,Party Next Door - Bella Shmurda,Bella Shmurda,4,4,4,4,4,4,4,4.0
5,Drug Test - Naira Marley,Naira Marley,5,5,5,5,5,6,6,5.285714285714286
6,Sheydi Balabala (Refix) - Dj Baddo,Dj Baddo,6,6,6,6,6,7,7,6.285714285714286
7,FOCUS DANCE BEAT (feat. Hagman & Abati) - AJIMOVOIX DRUMS,AJIMOVOIX DRUMS,8,8,8,8,8,8,8,8.0
8,Hallelu (feat. Bella Shmurda & Zlatan) - Masterkraft,Masterkraft,9,9,9,9,9,9,9,9.0
9,Coming - Naira Marley,Naira Marley,10,10,10,10,10,11,11,10.285714285714286
10,Far Away - Bella Shmurda,Bella Shmurda,12,12,12,12,12,13,13,12.285714285714286
11,Kilofeshe - Zinoleesky,Zinoleesky,13,13,13,13,13,14,14,13.285714285714286
12,Koleyewon - Naira Marley,Naira Marley,14,14,14,14,14,15,15,14.285714285714286
13,Bella Shmurda - Vision2020 [Official Video] ft. Olamide - Bella Shmurda,Bella Shmurda,15,15,15,15,15,16,16,15.285714285714286
14,Denge Pose (feat. MohBad) - Lil Frosh,Lil Frosh,19,19,19,19,19,18,18,18.714285714285715
15,Paper - C Blvck,C Blvck,7,7,7,7,7,48,48,18.714285714285715
16,God Sent - Seyi Vibez,Seyi Vibez,21,21,21,21,21,19,19,20.428571428571427
17,Happiness - Davolee,Davolee,22,22,22,22,22,20,20,21.428571428571427
18,Babylon - Picazo,Picazo,16,16,16,16,16,38,38,22.285714285714285
19,Mandeman (Remix) (feat. Davido) - Small Doctor,Small Doctor,24,24,24,24,24,21,21,23.142857142857142
20,Omo Ologo (Official Video) - LilFroshVEVO,LilFroshVEVO,25,25,25,25,25,22,22,24.142857142857142
21,Hello Ẹ - Reminisce,Reminisce,20,20,20,20,20,36,36,24.571428571428573
22,Gratitude (feat. Barry Jhay) - Superwozzy,Superwozzy,26,26,26,26,26,23,23,25.142857142857142
23,Lil Kesh x Naira Marley - Korope (Audio slide) - Lil Kesh,Lil Kesh,17,17,17,17,17,47,47,25.571428571428573
24,Cash App - Bella Shmurda,Bella Shmurda,23,23,23,23,23,34,34,26.142857142857142
25,"What Type Of Dance (feat. Naira Marley, Zlatan & Mayorkun) - Dj Kaywise",Dj Kaywise,27,27,27,27,27,24,24,26.142857142857142
26,KAMBA - Terry Apala,Terry Apala,29,29,29,29,29,25,25,27.857142857142858
27,Better Better - Jamopyper,Jamopyper,30,30,30,30,30,26,26,28.857142857142858
28,Zinoleesky - MaPariwo (OFFICIAL VIDEO) - Naira Marley,Naira Marley,28,28,28,28,28,32,32,29.142857142857142
29,All The Way - Lil Kesh,Lil Kesh,31,31,31,31,31,27,27,29.857142857142858
30,Available (feat. Mohbad) - C Blvck,C Blvck,32,32,32,32,32,29,29,31.142857142857142
31,Ori - Barry Jhay,Barry Jhay,33,33,33,33,33,30,30,32.142857142857146
32,Your Body - Mayorkun,Mayorkun,34,34,34,34,34,33,33,33.714285714285715
33,Lil Kesh & Naira Marley - O Por (Official Audio) - Lil Kesh,Lil Kesh,37,37,37,37,37,35,35,36.42857142857143
34,See Finish (feat. Mayorkun) - Dapo Tuburna,Dapo Tuburna,38,38,38,38,38,37,37,37.714285714285715
35,"Mr Real - Baba Fela Remix (Official Video) ft. Zlatan, Laycon - Mr Real",Mr Real,39,39,39,39,39,39,39,39.0
36,Lagos Anthem - Zlatan,Zlatan,36,36,36,36,36,49,49,39.714285714285715
37,Lyta - Hold Me Down (Official Video) - Naira Marley,Naira Marley,41,41,41,41,41,41,41,41.0
38,Triumphant (feat. Bella Shmurda) - Olamide,Olamide,40,40,40,40,40,44,44,41.142857142857146
39,Chi Chi - Naira Marley,Naira Marley,42,42,42,42,42,42,42,42.0
40,Ayewada - Barry Jhay,Barry Jhay,43,43,43,43,43,43,43,43.0
41,Epo - Davido,Davido,49,49,49,49,49,31,31,43.857142857142854
42,Prayer - HotKid,HotKid,45,45,45,45,45,45,45,45.0
43,90’S - Seyi Vibez,Seyi Vibez,46,46,46,46,46,46,46,46.0
