rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feel Good - Mohbad,Mohbad,1,1,1,1,1,1,1,1.0
2,Naira Marley - Zinoleesky,Zinoleesky,2,2,2,2,2,2,2,2.0
3,Party Next Door - Bella Shmurda,Bella Shmurda,3,3,3,3,3,3,3,3.0
4,Coming - Naira Marley,Naira Marley,4,4,4,4,4,4,4,4.0
5,FOCUS DANCE BEAT (feat. Hagman & Abati) - AJIMOVOIX DRUMS,AJIMOVOIX DRUMS,5,5,5,5,5,5,5,5.0
6,Rihanna - The Kazez,The Kazez,6,6,6,6,6,6,6,6.0
7,Hallelu (feat. Bella Shmurda & Zlatan) - Masterkraft,Masterkraft,7,7,7,7,7,7,7,7.0
8,Far Away - Bella Shmurda,Bella Shmurda,9,9,9,9,9,9,9,9.0
9,Lil Kesh x Naira Marley - Korope (Audio slide) - Lil Kesh,Lil Kesh,10,10,10,10,10,10,10,10.0
10,Sheydi Balabala (Refix) - Dj Baddo,Dj Baddo,11,11,11,11,11,11,11,11.0
11,KPK (Ko Por Ke) (Official Music Video) (feat. Mohbad & Sho Madjozi) - Rexxie,Rexxie,12,12,12,12,12,12,12,12.0
12,Hello Ẹ - Reminisce,Reminisce,13,13,13,13,13,13,13,13.0
13,Kilamiti - Fabian Blu,Fabian Blu,14,14,14,14,14,14,14,14.0
14,Zinoleesky - Kilofeshe (Official Video) - MarlianMusic HQ,MarlianMusic HQ,15,15,15,15,15,15,15,15.0
15,Koleyewon - Naira Marley,Naira Marley,16,16,16,16,16,16,16,16.0
16,God Sent - Seyi Vibez,Seyi Vibez,17,17,17,17,17,17,17,17.0
17,KAMBA - Terry Apala,Terry Apala,18,18,18,18,18,18,18,18.0
18,Happiness - Davolee,Davolee,19,19,19,19,19,19,19,19.0
19,Cash App - Bella Shmurda,Bella Shmurda,20,20,20,20,20,20,20,20.0
20,Mandeman (Remix) (feat. Davido) - Small Doctor,Small Doctor,21,21,21,21,21,21,21,21.0
21,Chi Chi - Naira Marley,Naira Marley,22,22,22,22,22,22,22,22.0
22,Omo Ologo (Official Video) - LilFroshVEVO,LilFroshVEVO,23,23,23,23,23,23,23,23.0
23,Bella Shmurda - Vision2020 [Official Video] ft. Olamide - Bella Shmurda,Bella Shmurda,24,24,24,24,24,24,24,24.0
24,Gratitude (feat. Barry Jhay) - Superwozzy,Superwozzy,25,25,25,25,25,25,25,25.0
25,"Are You Sure (feat. Naira Marley, Zinoleesky & EMO Grae) - LYTA",LYTA,26,26,26,26,26,26,26,26.0
26,Lagos Anthem - Zlatan,Zlatan,27,27,27,27,27,27,27,27.0
27,Ayewada - Barry Jhay,Barry Jhay,28,28,28,28,28,28,28,28.0
28,"Mr Real - Baba Fela Remix (Official Video) ft. Zlatan, Laycon - Mr Real",Mr Real,29,29,29,29,29,29,29,29.0
29,"What Type Of Dance (feat. Naira Marley, Zlatan & Mayorkun) - Dj Kaywise",Dj Kaywise,30,30,30,30,30,30,30,30.0
30,Your Body - Mayorkun,Mayorkun,31,31,31,31,31,31,31,31.0
31,Zinoleesky - MaPariwo (OFFICIAL VIDEO) - Naira Marley,Naira Marley,32,32,32,32,32,32,32,32.0
32,As E Dey Go - Naira Marley,Naira Marley,33,33,33,33,33,33,33,33.0
33,See Finish (feat. Mayorkun) - Dapo Tuburna,Dapo Tuburna,34,34,34,34,34,34,34,34.0
34,Triumphant (feat. Bella Shmurda) - Olamide,Olamide,35,35,35,35,35,35,35,35.0
35,All The Way - Lil Kesh,Lil Kesh,36,36,36,36,36,36,36,36.0
36,Lowo Lowo (Remix) (feat. Davido) - May D,May D,37,37,37,37,37,37,37,37.0
37,Money - Bella Shmurda,Bella Shmurda,38,38,38,38,38,38,38,38.0
38,Available (feat. Mohbad) - C Blvck,C Blvck,39,39,39,39,39,39,39,39.0
39,Opor (Remix) - Rexxie,Rexxie,40,40,40,40,40,40,40,40.0
40,Baba Nla (feat. Teni) - Candy Bleakz,Candy Bleakz,41,41,41,41,41,41,41,41.0
41,90’S - Seyi Vibez,Seyi Vibez,42,42,42,42,42,42,42,42.0
42,Caro - Idowest Ft Davido,Idowest Ft Davido,43,43,43,43,43,43,43,43.0
43,Ori - Barry Jhay,Barry Jhay,44,44,44,44,44,44,44,44.0
44,Lil Kesh & Naira Marley - O Por (Official Audio) - Lil Kesh,Lil Kesh,45,45,45,45,45,45,45,45.0
45,Lyta - Hold Me Down (Official Video) - Naira Marley,Naira Marley,46,46,46,46,46,46,46,46.0
46,Love (Official Video) - Davolee,Davolee,47,47,47,47,47,47,47,47.0
47,Prayer - HotKid,HotKid,48,48,48,48,48,48,48,48.0
48,Epo - Davido,Davido,49,49,49,49,49,49,49,49.0
49,Better Better - Jamopyper,Jamopyper,50,50,50,50,50,50,50,50.0
50,Professor Peller [Feat. Zlatan] (Official Audio) - Seyi Vibez,Seyi Vibez,201,201,8,8,8,8,8,63.142857142857146
51,Professor Peller (feat. Zlatan) - Seyi Vibez,Seyi Vibez,8,8,201,201,201,201,201,145.85714285714286
