rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Bounce (Official Video),Ruger,2,2,2,2,2,2,2,2.0
2,Southy Love (feat. Fireboy DML),Peruzzi,3,3,3,3,3,4,4,3.2857142857142856
3,Rock (Official Video),Olamide,4,4,4,4,4,5,5,4.285714285714286
4,KOLO (feat. Oxlade),Ice Prince,5,5,5,5,5,6,6,5.285714285714286
5,Kilometre,Burna Boy,6,6,6,6,6,7,7,6.285714285714286
6,Ke Star (feat. Vigro Deep),Focalistic,7,7,7,7,7,8,8,7.285714285714286
7,Ginger (feat. Burna Boy),Wizkid,8,8,8,8,8,9,9,8.285714285714286
8,INJURE ME,Teni,10,10,10,10,10,11,11,10.285714285714286
9,Zinoleesky,MarlianMusic HQ,13,13,13,13,13,14,14,13.285714285714286
10,All My Life (feat. Oxlade),M.I Abaga,15,15,15,15,15,16,16,15.285714285714286
11,Koroba,Tiwa Savage,17,17,17,17,17,18,18,17.285714285714285
12,Make Up Your Mind (feat. Tekno),Ice Prince,18,18,18,18,18,19,19,18.285714285714285
13,Your Body,Mayorkun,19,19,19,19,19,20,20,19.285714285714285
14,Godly,Omah Lay,20,20,20,20,20,21,21,20.285714285714285
15,Coachella (feat. Kwesi Arthur),Sarkodie,21,21,21,21,21,22,22,21.285714285714285
16,Constantly (feat. Mayorkun & Peruzzi),Speroachbeatz,22,22,22,22,22,23,23,22.285714285714285
17,Loading (feat. Bad Boy Timz),Olamide,23,23,23,23,23,24,24,23.285714285714285
18,The Best (feat. Mayorkun),Davido,24,24,24,24,24,25,25,24.285714285714285
19,Verified (feat. Mayorkun),Laycon,27,27,27,27,27,28,28,27.285714285714285
20,Feeling,Ladipoe,201,1,1,1,1,1,1,29.571428571428573
21,Suzanna,Sauti Sol,30,30,30,30,30,31,31,30.285714285714285
22,Onyeka (Baby),Burna Boy,31,31,31,31,31,32,32,31.285714285714285
23,Abule,Patoranking,32,32,32,32,32,33,33,32.285714285714285
24,Woman,Rema,33,33,33,33,33,34,34,33.285714285714285
25,World People,Basketmouth,36,36,36,36,36,37,37,36.285714285714285
26,My Bebe,Omah Lay,37,37,37,37,37,38,38,37.285714285714285
27,If You No Love (feat. Mayorkun),Chike,38,38,38,38,38,39,39,38.285714285714285
28,Coming,Naira Marley,201,11,11,11,11,12,12,38.42857142857143
29,High Way,Dj Kaywise,201,12,12,12,12,13,13,39.285714285714285
30,Spiritual (feat. Patoranking & Kuami Eugene),KiDi,39,39,39,39,39,40,40,39.285714285714285
31,See Love,Peruzzi,40,40,40,40,40,41,41,40.285714285714285
32,MONEY DANCE,Dice Ailes,41,41,41,41,41,42,42,41.285714285714285
33,Fendi (feat. Joeboy),Blaqbonez,42,42,42,42,42,43,43,42.285714285714285
34,Somebody Baby,Davido,201,16,16,16,16,17,17,42.714285714285715
35,Dollar (feat. R2bees),DJ Spinall,43,43,43,43,43,44,44,43.285714285714285
36,African Sugar (feat. Tiwa Savage),Tayc,44,44,44,44,44,45,45,44.285714285714285
37,TBDK (feat. Erigga & Sinzu),M.I Abaga,47,47,47,47,47,47,47,47.0
38,Dollar On You,Kuami Eugene,48,48,48,48,48,48,48,48.0
39,Roma (feat. Terri),Wizkid,49,49,49,49,49,49,49,49.0
40,Tonongo,Sarz,201,26,26,26,26,27,27,51.285714285714285
41,Shadé,Fireboy DML,201,29,29,29,29,30,30,53.857142857142854
42,AG Baby,Nailah Blackman,201,34,34,34,34,35,35,58.142857142857146
43,Enjoy (Remix),Tekno,201,35,35,35,35,36,36,59.0
44,Too Correct,Crayon,201,9,9,9,9,10,201,64.0
45,Rema,Rema,201,14,14,14,14,15,201,67.57142857142857
46,French Kiss,Mr Eazi,201,46,46,46,46,46,46,68.14285714285714
47,Kilode (feat. WES7AR 22),Drvmroll,201,50,50,50,50,50,50,71.57142857142857
48,World,Bella Shmurda,45,45,45,45,45,201,201,89.57142857142857
49,Door,Joeboy,201,25,25,25,201,201,26,100.57142857142857
50,Baajo,Kwesi Arthur,201,28,28,28,28,201,201,102.14285714285714
51,All (Official Audio) (feat. Davido),Rexxie,201,201,201,201,201,3,3,144.42857142857142
52,Bounce,Rema,14,201,201,201,201,201,15,147.71428571428572
53,Door,Kwesi Arthur,201,201,201,201,25,26,201,150.85714285714286
54,Baajo,Joeboy,201,201,201,201,201,29,29,151.85714285714286
55,Feeling,Ladipoe & Buju,1,201,201,201,201,201,201,172.42857142857142
56,Crayon,MavinRecords,9,201,201,201,201,201,201,173.57142857142858
57,Too Correct,Rema,201,201,201,201,201,201,10,173.71428571428572
58,Coming,Naira Marley & Busiswa,11,201,201,201,201,201,201,173.85714285714286
59,High Way,Dj Kaywise & Phyno,12,201,201,201,201,201,201,174.0
60,Somebody Baby,Davido & Peruzzi,16,201,201,201,201,201,201,174.57142857142858
61,Door,Joeboy & Kwesi Arthur,25,201,201,201,201,201,201,175.85714285714286
62,Tonongo,Sarz & Lojay,26,201,201,201,201,201,201,176.0
63,Baajo,Kwesi Arthur & Joeboy,28,201,201,201,201,201,201,176.28571428571428
64,ShadÃ©,Fireboy DML,29,201,201,201,201,201,201,176.42857142857142
65,AG Baby,Nailah Blackman & Adekunle Gold,34,201,201,201,201,201,201,177.14285714285714
66,Enjoy (Remix),Tekno & Mafikizolo,35,201,201,201,201,201,201,177.28571428571428
67,French Kiss,Mr Eazi & Tega Starr,46,201,201,201,201,201,201,178.85714285714286
68,Kilode (feat. Wes7ar22),Worlasi and Drvmroll,50,201,201,201,201,201,201,179.42857142857142
