rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,1,1,1,1,1,3,3,1.5714285714285714
2,Peru,Fireboy DML,2,2,2,2,2,2,2,2.0
3,Somebody’s Son (Audio),Tiwa Savage,3,3,3,3,3,7,7,4.142857142857143
4,Monalisa,Lojay,4,4,4,4,4,9,9,5.428571428571429
5,Lie (Audio),Kizz Daniel,6,6,6,6,6,6,6,6.0
6,Essence (feat. Tems),Wizkid,8,8,8,8,8,1,1,6.0
7,Bounce (Official Video),Ruger,5,5,5,5,5,10,10,6.428571428571429
8,Soundgasm,Rema,10,10,10,10,10,5,5,8.571428571428571
9,Bloody Samaritan,Ayra Starr,9,9,9,9,9,11,11,9.571428571428571
10,Let Dem Kno,Kwesi Arthur,14,14,14,14,14,14,14,14.0
11,Ojuju,Troniq Music,12,12,12,12,12,20,20,14.285714285714286
12,Ke Star (feat. Vigro Deep),Focalistic,16,16,16,16,16,13,13,15.142857142857142
13,Feeling,Ladipoe,11,11,11,11,11,27,27,15.571428571428571
14,Yaba Buluku (Remix) (feat. Preck & Nelson Tivane),Dj Tarico,15,15,15,15,15,18,18,15.857142857142858
15,Outside,Buju,19,19,19,19,19,19,19,19.0
16,Door,Joeboy,22,22,22,22,22,17,17,20.571428571428573
17,Fendi (feat. Joeboy),Blaqbonez,20,20,20,20,20,24,24,21.142857142857142
18,Infinity (feat. Omah Lay),Olamide,21,21,21,21,21,29,29,23.285714285714285
19,Rock (Official Video),Olamide,24,24,24,24,24,23,23,23.714285714285715
20,Juls featuring Niniola,Juls,17,17,17,17,17,41,41,23.857142857142858
21,Dimension (Official Video),JAE5,23,23,23,23,23,31,31,25.285714285714285
22,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,25,25,25,25,25,32,32,27.0
23,Enjoy (Remix),Tekno,28,28,28,28,28,33,33,29.428571428571427
24,Show Me,Joeboy,34,34,34,34,34,21,21,30.285714285714285
25,Bounce,Rema,29,29,29,29,29,36,36,31.0
26,Somebody Baby,Davido,27,27,27,27,27,42,42,31.285714285714285
27,Zinoleesky,Naira Marley,31,31,31,31,31,34,34,31.857142857142858
28,Kilometre,Burna Boy,30,30,30,30,30,43,43,33.714285714285715
29,Godly,Omah Lay,39,39,39,39,39,22,22,34.142857142857146
30,Slow Down,King Promise,36,36,36,36,36,30,30,34.285714285714285
31,Flavour,Flavour,40,40,40,40,40,26,26,36.0
32,Southy Love (feat. Fireboy DML),Peruzzi,32,32,32,32,32,47,47,36.285714285714285
33,La La (Official Video) (feat. CKay),Davido,38,38,38,38,38,37,37,37.714285714285715
34,It Is What It Is,Adekunle Gold,33,33,33,33,33,50,50,37.857142857142854
35,FOR YOU (feat. Davido),Teni,42,42,42,42,42,28,28,38.0
36,Celebrate Me (Official Video),Patoranking,41,41,41,41,41,35,35,39.285714285714285
37,Forever (Remix),Gyakie,13,13,201,13,13,16,16,40.714285714285715
38,Felony,CKay,43,43,43,43,43,38,38,41.57142857142857
39,Mercy (Official Music Video),Falz,46,46,46,46,46,40,40,44.285714285714285
40,Testimony,Buju,45,45,45,45,45,45,45,45.0
41,Non Living Thing,Sarkodie,44,44,44,44,44,49,49,45.42857142857143
42,PEPE,Davido,47,47,47,47,47,46,46,46.714285714285715
43,KOLO (feat. Oxlade),Ice Prince,49,49,49,49,49,44,44,47.57142857142857
44,Loco (Official Audio) (feat. Mayorkun),KDDO,50,50,50,50,50,48,48,49.42857142857143
45,Ogogoro (Official Audio),Yemi Alade,18,18,18,18,18,201,201,70.28571428571429
46,Timaya,Timaya,26,26,26,26,26,201,201,76.0
47,Ginger (feat. Burna Boy),Wizkid,37,37,37,37,37,201,201,83.85714285714286
48,23,Burna Boy,48,48,48,48,48,201,201,91.71428571428571
49,Let Me Know (Official Music Video),Mayorkun,201,201,201,7,7,15,15,92.42857142857143
50,Mayorkun,Mayorkun,7,7,7,201,201,201,201,117.85714285714286
51,Bling (feat. Buju & Amaarae),Blaqbonez,201,201,201,201,35,39,39,131.0
52,Question (feat. Don Jazzy),Burna Boy,201,201,201,201,201,4,4,144.71428571428572
53,Anoti (Audio),Wizkid,201,201,201,201,201,8,8,145.85714285714286
54,Mood (Audio) (feat. Buju),Wizkid,201,201,201,201,201,12,12,147.0
55,Enjoyment (lyric Video),Yemi Alade,201,201,201,201,201,25,25,150.71428571428572
56,Blaqbonez,Blaqbonez,201,35,35,201,201,201,201,153.57142857142858
57,Forever,Gyakie,201,201,13,201,201,201,201,174.14285714285714
58,Bling ft. Amaarae & Buju (Official Video),Blaqbonez,35,201,201,201,201,201,201,177.28571428571428
59,Blaqbonez,Blaqbonez,201,201,201,35,201,201,201,177.28571428571428
