rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Yahweh,Mercy Chinwo,1,1,1,1,1,5,5,2.142857142857143
2,Beautiful (feat. Nathaniel Bassey),Sinach,2,2,2,2,2,6,6,3.142857142857143
3,Everything (Amen),Timi Dakolo,3,3,3,3,3,7,7,4.142857142857143
4,Everything,Ada Ehi,4,4,4,4,4,8,8,5.142857142857143
5,Indomitable,Jimmy D Psalmist,5,5,5,5,5,9,9,6.142857142857143
6,Onyedikagi (feat. Glowrie),Mercy Chinwo,6,6,6,6,6,11,11,7.428571428571429
7,Iyanu a Sele (feat. Pastor E.A Adeboye & Tope Alabi),Tim Godfrey,8,8,8,8,8,13,13,9.428571428571429
8,Worship Your Maker,Dunsin Oyekan,9,9,9,9,9,14,14,10.428571428571429
9,Worship Medley (feat. Toks Nnamani),Kaydee Numbere,10,10,10,10,10,15,15,11.428571428571429
10,Nothing Without You (feat. Kirk Whalum),Dr Tumi,11,11,11,11,11,16,16,12.428571428571429
11,Rejoice in the Lord Philippians 4:4,Victoria Orenze,12,12,12,12,12,17,17,13.428571428571429
12,One Moment,Freke Umoh,13,13,13,13,13,18,18,14.428571428571429
13,Magnify,Dare David,14,14,14,14,14,19,19,15.428571428571429
14,Obinasom,Mercy Chinwo,15,15,15,15,15,20,20,16.428571428571427
15,Jesus Jehovah,Lara George,16,16,16,16,16,21,21,17.428571428571427
16,Way Maker,Sinach,17,17,17,17,17,22,22,18.428571428571427
17,You are Yahweh,Steve Crown,18,18,18,18,18,23,23,19.428571428571427
18,We Raise a Sound (feat. 121selah),Nosa,19,19,19,19,19,24,24,20.428571428571427
19,My Father & My Friend,Elijah Oyelade,20,20,20,20,20,25,25,21.428571428571427
20,Excess Love (Live) (feat. Mercy Chinwo),J.J. Hairston,22,22,22,22,22,27,27,23.428571428571427
21,Nara,Tim Godfrey,23,23,23,23,23,28,28,24.428571428571427
22,Jesus Never Fails,MaryJane Nweke,24,24,24,24,24,29,29,25.428571428571427
23,Olorun Agbaye: You Are Mighty (feat. Chandler Moore & OBA),Nathaniel Bassey,25,25,25,25,25,30,30,26.428571428571427
24,Knowing You,Minister GUC,26,26,26,26,26,31,31,27.428571428571427
25,Love My Home,Sinach,27,27,27,27,27,32,32,28.428571428571427
26,Unchangeable,Joe Praize,28,28,28,28,28,33,33,29.428571428571427
27,Congratulations (feat. Buchi Atuonwu),Ada Ehi,29,29,29,29,29,34,34,30.428571428571427
28,You Are Worthy,Tope Alabi,30,30,30,30,30,35,35,31.428571428571427
29,Adonai [Live],Elijah Oyelade,31,31,31,31,31,36,36,32.42857142857143
30,God of Vengeance,Minister GUC,32,32,32,32,32,37,37,33.42857142857143
31,In Your Hands,Moses Bliss,33,33,33,33,33,38,38,34.42857142857143
32,Jesus (feat. Mercy Chinwo),Samsong,34,34,34,34,34,39,39,35.42857142857143
33,WE WORSHIP YOU,Frank Edwards,35,35,35,35,35,40,40,36.42857142857143
34,Chinedum,Mercy Chinwo,36,36,36,36,36,41,41,37.42857142857143
35,Your Word Is Truth (Live),CHRIS SHALOM,37,37,37,37,37,42,42,38.42857142857143
36,Show Up,Ema Onyx,38,38,38,38,38,43,43,39.42857142857143
37,Covenant Keeping God,Jimmy D Psalmist,39,39,39,39,39,44,44,40.42857142857143
