rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Yahweh,Mercy Chinwo,1,1,1,1,1,1,1,1.0
2,Beautiful (feat. Nathaniel Bassey),Sinach,2,2,2,2,2,2,2,2.0
3,Everything (Amen),Timi Dakolo,3,3,3,3,3,3,3,3.0
4,Everything,Ada Ehi,4,4,4,4,4,4,4,4.0
5,Onyedikagi (feat. Glowrie),Mercy Chinwo,6,6,6,6,5,5,6,5.714285714285714
6,Imole,Sola Allyson,7,7,7,7,6,6,7,6.714285714285714
7,Iyanu a Sele (feat. Pastor E.A Adeboye & Tope Alabi),Tim Godfrey,8,8,8,8,7,7,8,7.714285714285714
8,Worship Your Maker,Dunsin Oyekan,9,9,9,9,8,8,9,8.714285714285714
9,Worship Medley (feat. Toks Nnamani),Kaydee Numbere,10,10,10,10,9,9,10,9.714285714285714
10,Nothing Without You (feat. Kirk Whalum),Dr Tumi,11,11,11,11,10,10,11,10.714285714285714
11,Rejoice in the Lord Philippians 4:4,Victoria Orenze,12,12,12,12,11,11,12,11.714285714285714
12,One Moment,Freke Umoh,13,13,13,13,12,12,13,12.714285714285714
13,Magnify,Dare David,14,14,14,14,13,13,14,13.714285714285714
14,Obinasom,Mercy Chinwo,15,15,15,15,14,14,15,14.714285714285714
15,Jesus Jehovah,Lara George,16,16,16,16,15,15,16,15.714285714285714
16,Way Maker,Sinach,17,17,17,17,16,16,17,16.714285714285715
17,You are Yahweh,Steve Crown,18,18,18,18,17,17,18,17.714285714285715
18,We Raise a Sound (feat. 121selah),Nosa,19,19,19,19,18,18,19,18.714285714285715
19,My Father & My Friend,Elijah Oyelade,20,20,20,20,19,19,20,19.714285714285715
20,Too Faithful,Moses Bliss,21,21,21,21,20,20,21,20.714285714285715
21,Excess Love (Live) (feat. Mercy Chinwo),J.J. Hairston,22,22,22,22,21,21,22,21.714285714285715
22,Nara,Tim Godfrey,23,23,23,23,22,22,23,22.714285714285715
23,Jesus Never Fails,MaryJane Nweke,24,24,24,24,23,23,24,23.714285714285715
24,Olorun Agbaye: You Are Mighty (feat. Chandler Moore & OBA),Nathaniel Bassey,25,25,25,25,24,24,25,24.714285714285715
25,Knowing You,Minister GUC,26,26,26,26,25,25,26,25.714285714285715
26,Love My Home,Sinach,27,27,27,27,26,26,27,26.714285714285715
27,Unchangeable,Joe Praize,28,28,28,28,27,27,28,27.714285714285715
28,Congratulations (feat. Buchi Atuonwu),Ada Ehi,29,29,29,29,28,28,29,28.714285714285715
29,Take Over,1spirit & Theopilus Sunday,30,30,30,30,29,29,30,29.714285714285715
30,You Are Worthy,Tope Alabi,31,31,31,31,30,30,31,30.714285714285715
