Position,song,artist
1,Essence (feat. Tems),Wizkid
2,Understand (Lyric Video),Omah Lay
3,Soundgasm,Rema
4,Feeling,Ladipoe
5,Bounce (Official Video),Ruger
6,Rock (Official Video),Olamide
7,Outside,Buju
8,Yaba Buluku (Remix) (feat. Preck & Nelson Tivane),Dj Tarico
9,Ke Star (feat. Vigro Deep),Focalistic
10,Monalisa,Lojay
11,Coming,Naira Marley
12,Naira Marley,Zinoleesky
13,Dimension (Official Video),JAE5
14,Forever (Remix),Gyakie
15,Door,Joeboy
16,La La (Official Video) (feat. CKay),Davido
17,Enjoy (Remix),Tekno
18,Berna Reloaded,Flavour
19,Show Me,Joeboy
20,Celebrate Me (Official Video),Patoranking
21,Kilometre,Burna Boy
22,FOR YOU (feat. Davido),Teni
23,Bounce,Rema
24,Ayra Starr - Away (Official Music Video),MavinRecords
25,It Is What It Is,Adekunle Gold
26,Felony,CKay
27,Bling (feat. Buju & Amaarae),Blaqbonez
28,23,Burna Boy
29,Somebody Baby,Davido
30,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
31,Ginger (feat. Burna Boy),Wizkid
32,Godly,Omah Lay
33,History (feat. Fireboy DML),Cheque
34,Southy Love (feat. Fireboy DML),Peruzzi
35,Loco (Official Audio) (feat. Mayorkun),KDDO
36,KOLO (feat. Oxlade),Ice Prince
37,Slow Down,King Promise
38,Pronto,Ajebo Hustlers
39,High Way,Dj Kaywise
40,The Best (feat. Mayorkun),Davido
41,Infinity (feat. Omah Lay),Olamide
42,Squander,Niniola
43,Kilofeshe,Zinoleesky
44,KPK (Ko Por Ke) (Remix) (Official Audio) (feat. Sho Madjozi),Sho Madjozi
45,PEPE,Davido
46,Fine Fine,Korede Bello
47,Off You (Audio),Kidi
48,Send Me Nudes (feat. Joey B),KiDi
49,All My Life (feat. Oxlade),M.I Abaga
50,Pempe,Yemi Alade
