rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,+234 (Daily Paper),PsychoYP,1,1,1,1,1,1,1,1.0
2,Vibration (feat. VIC MENSA),Sarkodie,2,2,2,2,2,2,2,2.0
3,Vipers (feat. Jesse Jagz & Tomi Thomas),Show Dem Camp,4,4,4,4,4,4,4,4.0
4,From Dusk Till Dawn (Official Audio),25K,6,6,6,6,6,5,5,5.714285714285714
5,Sore (Remix),Yaw Tog,7,7,7,7,7,7,7,7.0
6,,ThisisAQ,10,10,10,10,10,8,8,9.428571428571429
7,Jack (Visualizer),Nasty C,5,5,5,5,5,24,24,10.428571428571429
8,"Right Now Reloaded (feat. Emtee, Nasty C, The Big Hash & Aka)",Gemini Major,11,11,11,11,11,9,9,10.428571428571429
9,Steve Biko,Nasty C,12,12,12,12,12,10,10,11.428571428571429
10,Crown Of Clay (feat. Pheelz),M.I Abaga,9,9,9,9,9,18,18,11.571428571428571
11,City of Kings,PsychoYP,13,13,13,13,13,11,11,12.428571428571429
12,TBDK (feat. Erigga & Sinzu),M.I Abaga,14,14,14,14,14,12,12,13.428571428571429
13,Hmm (Remix) (feat. Blaqbonez & Bad Boy Timz),G4 Boyz,15,15,15,15,15,13,13,14.428571428571429
14,Class Clown,TNT Kenya,16,16,16,16,16,14,14,15.428571428571429
15,Best I Ever Had,Nasty C,18,18,18,18,18,16,16,17.428571428571427
16,Rap Messiah,LADIPOE,19,19,19,19,19,17,17,18.428571428571427
17,Midf (Money I Dey Find),Ycee,21,21,21,21,21,19,19,20.428571428571427
18,Casino,Sho Madjozi,22,22,22,22,22,20,20,21.428571428571427
19,A,Jesse Jagz,23,23,23,23,23,22,22,22.714285714285715
20,Heartbreaker (feat. Nasty C),Blaqbonez,24,24,24,24,24,23,23,23.714285714285715
21,Rappers (feat. Dremo),Dreylo,17,17,17,17,17,45,45,25.0
22,"Kubo (Feat. K.O, Focalistic & Bassie) (Official Music Video)",Kwesta,25,25,25,25,25,25,25,25.0
23,Die There (Hustle),Illbliss,20,20,20,20,20,38,38,25.142857142857142
24,No Fear (feat. Moliy),M.anifest and VIC MENSA,26,26,26,26,26,27,27,26.285714285714285
25,Truth (feat. Lil Zara),Emtee,27,27,27,27,27,29,29,27.571428571428573
26,Champagne Already?,LADIPOE,28,28,28,28,28,30,30,28.571428571428573
27,KHALIGRAPH JONES x SARKODIE,khaligraph jones ria,29,29,29,29,29,31,31,29.571428571428573
28,BLACK,Shane Eagle,30,30,30,30,30,32,32,30.571428571428573
29,40 Bars (feat. Emtee & DJ Capital),Emtee,33,33,33,33,33,26,26,31.0
30,La Hustle (Remix),Medikal,38,38,38,38,38,15,15,31.428571428571427
31,1 of 1,Cassper Nyovest,32,32,32,32,32,33,33,32.285714285714285
32,Early Momo (feat. Good Girl La),Vector,34,34,34,34,34,34,34,34.0
33,Black And White,Nasty C,37,37,37,37,37,28,28,34.42857142857143
34,Call Me Baby,Cheque,35,35,35,35,35,35,35,35.0
35,Who Be This Guy (feat. M.I Abaga & Falz),Kheengz,44,44,44,44,44,21,21,37.42857142857143
36,Emtee,Nasty C,39,39,39,39,39,36,36,38.142857142857146
37,That Year (feat. Sir Dauda),Show Dem Camp,40,40,40,40,40,37,37,39.142857142857146
38,STFU,Dremo,41,41,41,41,41,39,39,40.42857142857143
39,Blessing,VIC MENSA,42,42,42,42,42,40,40,41.42857142857143
40,Once Again Dey Don Dey Vex Me,Ace DJ Xquisite,43,43,43,43,43,41,41,42.42857142857143
41,What You Telling Me,Zilla Oaks,45,45,45,45,45,42,42,44.142857142857146
42,Loyal,Acebergtm,47,47,47,47,47,43,43,45.857142857142854
43,Winning (Official Music Video) (feat. VIC MENSA),Kwesi Arthur,48,48,48,48,48,44,44,46.857142857142854
44,The Target,Medikal,49,49,49,49,49,46,46,48.142857142857146
45,Jiggy Bop,Alpha P,50,50,50,50,50,47,47,49.142857142857146
46,Purple rain (feat. PsychoYP),Laime,8,8,8,8,8,201,201,63.142857142857146
47,The Live Report,M.I Abaga,31,31,31,31,31,201,201,79.57142857142857
48,Shut Up,Blaqbonez,36,36,36,36,36,201,201,83.14285714285714
49,Crown Of Clay (Remix) (feat. Ashs The Best),Vector,3,3,3,3,201,201,201,87.85714285714286
50,Big Brother,Blaqbonez,46,46,46,46,46,201,201,90.28571428571429
51,Crown Of Clay (Remix) (feat. Ashs The Best),Dip Doundou Guiss,201,201,201,201,3,3,3,116.14285714285714
52,Tempo (feat. Rakpo & Marti),Ogranya,201,201,201,201,201,6,6,145.28571428571428
53,M.anifest,M.anifest,201,201,201,201,201,48,48,157.28571428571428
