rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Peru,Fireboy DML,2,2,2,2,2,3,3,2.2857142857142856
2,Essence (feat. Tems),Wizkid,1,1,1,1,1,8,8,3.0
3,Question (feat. Don Jazzy),Burna Boy,4,4,4,4,4,2,2,3.4285714285714284
4,Understand,Omah Lay,3,3,3,3,3,5,5,3.5714285714285716
5,Soundgasm,Rema,5,5,5,5,5,6,6,5.285714285714286
6,Monalisa,Lojay,9,9,9,9,9,7,7,8.428571428571429
7,Somebody’s Son (Audio),Tiwa Savage,7,7,7,7,7,13,13,8.714285714285714
8,Mood (Audio) (feat. Buju),Wizkid,12,12,12,12,12,1,1,8.857142857142858
9,Anoti (Audio),Wizkid,8,8,8,8,8,14,14,9.714285714285714
10,Bounce (Official Video),Ruger,10,10,10,10,10,11,11,10.285714285714286
11,Ke Star (feat. Vigro Deep),Focalistic,13,13,13,13,13,9,9,11.857142857142858
12,Bloody Samaritan,Ayra Starr,11,11,11,11,11,15,15,12.142857142857142
13,Let Dem Kno,Kwesi Arthur,14,14,14,14,14,16,16,14.571428571428571
14,Let Me Know (Official Music Video),Mayorkun,15,15,15,15,15,17,17,15.571428571428571
15,Yaba Buluku (Remix) (feat. Preck & Nelson Tivane),Dj Tarico,18,18,18,18,18,10,10,15.714285714285714
16,Forever (Remix),Gyakie,16,16,16,16,16,23,23,18.0
17,Outside,Buju,19,19,19,19,19,20,20,19.285714285714285
18,Door,Kwesi Arthur,17,17,17,17,17,25,25,19.285714285714285
19,Show Me,Joeboy,21,21,21,21,21,19,19,20.428571428571427
20,Godly,Omah Lay,22,22,22,22,22,18,18,20.857142857142858
21,Rock (Official Video),Olamide,23,23,23,23,23,22,22,22.714285714285715
22,Fendi (feat. Joeboy),Blaqbonez,24,24,24,24,24,24,24,24.0
23,Enjoyment (lyric Video),Yemi Alade,25,25,25,25,25,26,26,25.285714285714285
24,Flavour,Flavour,26,26,26,26,26,27,27,26.285714285714285
25,Feeling,Ladipoe,27,27,27,27,27,28,28,27.285714285714285
26,FOR YOU (feat. Davido),Teni,28,28,28,28,28,29,29,28.285714285714285
27,Infinity (feat. Omah Lay),Olamide,29,29,29,29,29,30,30,29.285714285714285
28,Slow Down,King Promise,30,30,30,30,30,31,31,30.285714285714285
29,Dimension (Official Video),JAE5,31,31,31,31,31,32,32,31.285714285714285
30,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,32,32,32,32,32,36,36,33.142857142857146
31,Zinoleesky,Naira Marley,34,34,34,34,34,35,35,34.285714285714285
32,Enjoy (Remix),Tekno,33,33,33,33,33,45,45,36.42857142857143
33,Felony,CKay,38,38,38,38,38,34,34,36.857142857142854
34,Bling (feat. Buju & Amaarae),Blaqbonez,39,39,39,39,39,33,33,37.285714285714285
35,Celebrate Me (Official Video),Patoranking,35,35,35,35,35,43,43,37.285714285714285
36,La La (Official Video) (feat. CKay),Davido,37,37,37,37,37,39,39,37.57142857142857
37,Bounce,Rema,36,36,36,36,36,42,42,37.714285714285715
38,Juls featuring Niniola,Juls,41,41,41,41,41,40,40,40.714285714285715
39,Kilometre,Burna Boy,43,43,43,43,43,41,41,42.42857142857143
40,Mercy (Official Music Video),Falz,40,40,40,40,40,49,49,42.57142857142857
41,Southy Love (feat. Fireboy DML),Peruzzi,47,47,47,47,47,38,38,44.42857142857143
42,KOLO (feat. Oxlade),Ice Prince,44,44,44,44,44,46,46,44.57142857142857
43,Loco (Official Audio) (feat. Mayorkun),KDDO,48,48,48,48,48,37,37,44.857142857142854
44,PEPE,Davido,46,46,46,46,46,44,44,45.42857142857143
45,Testimony,Buju,45,45,45,45,45,48,48,45.857142857142854
46,It Is What It Is,Adekunle Gold,50,50,50,50,50,47,47,49.142857142857146
47,Lie (Audio),Kizz Daniel,6,6,6,6,6,201,201,61.714285714285715
48,Non Living Thing,Sarkodie,49,49,49,49,49,50,201,70.85714285714286
49,Ojuju,Troniq Music,20,20,20,20,20,201,201,71.71428571428571
50,Somebody Baby,Davido,42,42,42,42,42,201,201,87.42857142857143
51,High,Adekunle Gold,201,201,201,201,201,4,4,144.71428571428572
52,Lie (Official Video),Kizz Daniel,201,201,201,201,201,12,12,147.0
53,Oxlade,Oxlade,201,201,201,201,201,21,21,149.57142857142858
54,Non Living Things,Sarkodie,201,201,201,201,201,201,50,179.42857142857142
