rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Bloody Samaritan,Ayra Starr,1,1,1,1,1,2,2,1.2857142857142858
2,Understand,Omah Lay,4,4,4,4,4,1,1,3.142857142857143
3,Anoti (Audio),Wizkid,3,3,3,3,3,4,4,3.2857142857142856
4,Monalisa,Lojay,2,2,2,2,2,9,9,4.0
5,Bounce (Official Video),Ruger,5,5,5,5,5,3,3,4.428571428571429
6,Door,Kwesi Arthur,6,6,6,6,6,10,10,7.142857142857143
7,Mood (Audio) (feat. Buju),Wizkid,8,8,8,8,8,8,8,8.0
8,Southy Love (feat. Fireboy DML),Peruzzi,7,7,7,7,7,12,12,8.428571428571429
9,Peru,Fireboy DML,10,10,10,10,10,7,7,9.142857142857142
10,Feeling,Ladipoe,11,11,11,11,11,11,11,11.0
11,Somebody’s Son (Audio),Tiwa Savage,12,12,12,12,12,13,13,12.285714285714286
12,Essence (feat. Tems),Wizkid,13,13,13,13,13,14,14,13.285714285714286
13,Love Like This (feat. Fireboy DML),Lil Kesh,14,14,14,14,14,15,15,14.285714285714286
14,Too Correct,Crayon,15,15,15,15,15,16,16,15.285714285714286
15,Coming,Naira Marley,16,16,16,16,16,17,17,16.285714285714285
16,Rock (Official Video),Olamide,17,17,17,17,17,18,18,17.285714285714285
17,KOLO (feat. Oxlade),Ice Prince,18,18,18,18,18,19,19,18.285714285714285
18,Godly,Omah Lay,19,19,19,19,19,20,20,19.285714285714285
19,Question (feat. Don Jazzy),Burna Boy,20,20,20,20,20,21,21,20.285714285714285
20,Ke Star (feat. Vigro Deep),Focalistic,22,22,22,22,22,22,22,22.0
21,If You No Love (feat. Mayorkun),Chike,23,23,23,23,23,23,23,23.0
22,Bounce,Rema,24,24,24,24,24,24,24,24.0
23,High Way,Dj Kaywise,25,25,25,25,25,25,25,25.0
24,Kilofeshe,Zinoleesky,26,26,26,26,26,26,26,26.0
25,Baajo,Kwesi Arthur,28,28,28,28,28,28,28,28.0
26,Loading (feat. Bad Boy Timz),Olamide,29,29,29,29,29,29,29,29.0
27,Fendi (feat. Joeboy),Blaqbonez,32,32,32,32,32,30,30,31.428571428571427
28,My Bebe,Omah Lay,33,33,33,33,33,32,32,32.714285714285715
29,Shadé,Fireboy DML,31,31,31,31,31,44,44,34.714285714285715
30,Make Up Your Mind (feat. Tekno),Ice Prince,36,36,36,36,36,33,33,35.142857142857146
31,Ogogoro (Official Audio),Yemi Alade,30,30,30,30,30,49,49,35.42857142857143
32,Dollar (feat. R2bees),DJ Spinall,34,34,34,34,34,42,42,36.285714285714285
33,Mercy (Official Music Video),Falz,37,37,37,37,37,35,35,36.42857142857143
34,AG Baby,Nailah Blackman,38,38,38,38,38,36,36,37.42857142857143
35,Let Dem Kno,Kwesi Arthur,35,35,35,35,35,48,48,38.714285714285715
36,Far Away,Bella Shmurda,39,39,39,39,39,40,40,39.285714285714285
37,Ginger (feat. Burna Boy),Wizkid,40,40,40,40,40,38,38,39.42857142857143
38,Enjoy (Remix),Tekno,43,43,43,43,43,41,41,42.42857142857143
39,Zinoleesky,Naira Marley,44,44,44,44,44,43,43,43.714285714285715
40,Verified (feat. Mayorkun),Laycon,48,48,48,48,48,34,34,44.0
41,Abule,Patoranking,47,47,47,47,47,37,37,44.142857142857146
42,All My Life (feat. Oxlade),M.I Abaga,42,42,42,42,42,50,50,44.285714285714285
43,Morenike (feat. Teni),Ejoya,50,50,50,50,50,31,31,44.57142857142857
44,French Kiss,Mr Eazi,45,45,45,45,45,47,47,45.57142857142857
45,The Best (feat. Mayorkun),Davido,46,46,46,46,46,45,45,45.714285714285715
46,World People,Basketmouth,49,49,49,49,49,46,46,48.142857142857146
47,Onyeka (Baby),Burna Boy,41,201,41,41,41,39,39,63.285714285714285
48,Lie (Audio),Kizz Daniel,9,9,9,9,9,201,201,63.857142857142854
49,Somebody Baby,Davido,21,21,21,21,21,201,201,72.42857142857143
50,Ojuju,Troniq Music,27,27,27,27,27,201,201,76.71428571428571
51,Lie (Official Video),Kizz Daniel,201,201,201,201,201,5,5,145.0
52,High,Adekunle Gold,201,201,201,201,201,6,6,145.28571428571428
53,Oxlade,Oxlade,201,201,201,201,201,27,27,151.28571428571428
54,Burna Boy,Burna Boy,201,41,201,201,201,201,201,178.14285714285714
