Position,artist,album
1,Pop Smoke,Faith
2,Dangbana Republik,High Tension 2.0
3,Ruger,PANDEMIC
4,Lojay,LV N ATTN
5,Olamide,UY Scuti
6,Pop Smoke,Faith
7,KSI,All Over The Place (Platinum VIP Edition)
8,Wizkid,Made In Lagos
9,Various Artists,Space Jam: A New Legacy (Original Motion Picture Soundtrack)
10,POLO G,Hall of Fame
11,Rod Wave,SoulFly
12,Omah lay,What Have We Done
13,Nasty C,Zulu Man With Some Power
14,Apartment VII,An Ode to Mortality
15,The Cavemen.,ROOTS
16,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
17,Doja Cat,Planet Her (Deluxe)
18,SaveMilli,Childish II
19,Doja Cat,Planet Her
20,Kanye West,JESUS IS KING
21,Burna Boy,African Giant
22,Lil Baby,The Voice of the Heroes
23,Blaqbonez,Sex Over Love
24,Jaywillz,Love or the Word (EP)
25,Justin Bieber,Justice
26,Migos,Culture III
27,Justin Bieber,Changes
28,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack)
29,Central Cee,Wild West
30,CKay,Boyfriend
31,Joeboy,Somewhere Between Beauty & Magic
32,MohBad,Light
33,SAINt JHN,While The World Was Burning
34,Darkoo,2 in 1
35,Tems,For Broken Ears
36,YoungBoy Never Broke Again,Top
37,Fireboy Dml,APOLLO
38,Lil Durk,Just Cause Y'all Waited 2 (Deluxe)
39,Gunna,WUNNA
40,Jeriq,Hood Boy Dreams
41,Illenium,Fallen Embers
42,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
43,Don Toliver,Heaven Or Hell
44,Bella Shmurda,High Tension
45,Tope Alabi,The Spirit of Light
46,Juice Wrld,Goodbye & Good Riddance (Anniversary Edition)
47,Tomi Thomas,Hopeless Romantic
48,Nathaniel Bassey,The King Is Coming
49,G4 Boyz,Scam
50,Olivia Rodrigo,SOUR
51,H.E.R.,Back of My Mind
52,Jon Bellion,The Human Condition
53,DJ Khaled,KHALED KHALED
54,Lil Durk,The Voice (Deluxe)
55,21 Savage,Issa Album
56,Ril\u00e8s,WELCOME TO THE JUNGLE (Deluxe)
57,Travis Greene,Crossover: Live From Music City
58,Tope Alabi,Angeli Mi
59,Lewis Capaldi,Divinely Uninspired To A Hellish Extent
60,Dave,PSYCHODRAMA
61,Drake,Scorpion
62,XXXTentacion,17
63,AURORA,All My Demons Greeting Me As A Friend (Deluxe)
64,Wizkid,Superstar
65,Tones and I,Welcome To The Madhouse (Deluxe)
66,The Weeknd,The Highlights
67,YoungBoy Never Broke Again,Until I Return
68,Pa Salieu,Send Them To Coventry
69,Roddy Ricch,Please Excuse Me for Being Antisocial
70,Abra Cadabra,LOL: Love Or Lust?
71,Rexxie,A True Champion
72,Logic,YS Collection Vol. 1
73,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
74,Juice Wrld,Death Race For Love
75,Koffee,Rapture EP
76,Travis Scott,ASTROWORLD
77,Tope Alabi,Yes And Amen
78,Ed Sheeran,\u00f7 (Deluxe)
79,NF,Therapy Session
80,Masego,Studying Abroad: Extended Stay
81,Hillsong UNITED,Zion
82,Joyner Lucas,Evolution
83,NF,CLOUDS (THE MIXTAPE)
84,Idowest,"Mafia Culture, Vol. 2.0"
85,Mainland BlockParty,Confluence Project
86,Omah lay,Get Layd
87,Alpha P,"Wolves & Mustangs, Vol. 1"
88,Dunsin Oyekan,The Gospel of the Kingdom
89,Eminem,Music To Be Murdered By - Side B (Deluxe Edition)
90,Tope Alabi,"Hymnal, Vol. 1"
91,DaVido,A Better Time
92,Drake,Dark Lane Demo Tapes
93,DaBaby,BLAME IT ON BABY
94,Juice Wrld,Legends Never Die
95,Burna Boy,Twice As Tall
96,Juice Wrld,Legends Never Die
97,Various Artists,Budweiser (Remix)
98,NSG,Roots
99,POLO G,THE GOAT
100,Future,High Off Life
