Position,artist,album
1,Pop Smoke,Faith
2,Lojay,LV N ATTN
3,Dangbana Republik,High Tension 2.0
4,Lil Baby,The Voice of the Heroes
5,The Cavemen.,ROOTS
6,Fireboy Dml,"Laughter, Tears & Goosebumps"
7,Nasty C,Strings And Bling
8,Starboy,SoundMan Vol. 1
9,Pop Smoke,Faith
10,KSI,All Over The Place (Platinum VIP Edition)
11,Burna Boy,African Giant
12,Wizkid,Superstar
13,Teni,WONDALAND
14,Tones and I,Welcome To The Madhouse (Deluxe)
15,Doja Cat,Planet Her (Deluxe)
16,Willow,lately I feel EVERYTHING
17,POLO G,Hall of Fame
18,Olamide,UY Scuti
19,Ruger,PANDEMIC
20,Kendrick Lamar,DAMN.
21,Wizkid,Made In Lagos
22,Summer Walker,Over It
23,Omah lay,What Have We Done
24,J. Cole,Cole World: The Sideline Story
25,Jaywillz,Love or the Word (EP)
26,KCee,Cultural Praise
27,Travis Scott,Rodeo (Expanded Edition)
28,The Kid Laroi,F*CK LOVE (SAVAGE)
29,Qdot,Alagbe
30,Adekunle Gold,"Afro Pop, Vol. 1"
31,Burna Boy,Twice As Tall
32,Juice Wrld,Legends Never Die
33,K1 De Ultimate,Fuji The Sound
34,NSG,Roots
35,Drake,Dark Lane Demo Tapes
36,Kida Kudz,Nasty
37,Chike,Boo of the Booless
38,Roddy Ricch,Please Excuse Me for Being Antisocial
39,Rexxie,A True Champion
40,J. Cole,KOD
41,2Pac,The Best of 2Pac
42,Drake,Care Package
43,Lil Tjay,F.N
44,ENNY,Under Twenty Five
45,Kida Kudz,Jiggy Pack Vol.1
46,Migos,Culture III (Deluxe)
47,Post Malone,beerbongs & bentleys
48,Dave,PSYCHODRAMA
49,Quavo,QUAVO HUNCHO
50,Juice Wrld,Death Race For Love
51,24kgoldn,El Dorado
52,Westlife,Greatest Hits
53,Abra Cadabra,Product of My Environment
54,Basketmouth,Yabasi
55,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
56,Vince Staples,Vince Staples
57,Omah lay,Get Layd
58,J. Cole,The Off-Season
59,Original Stereoman,Sample Ekwe
60,Masego,Studying Abroad: Extended Stay
61,Various Artists,Songs 4 Worship 50
62,Chris Brown,Indigo (Extended)
63,Snoop Dogg,Doggystyle
64,Various Artists,City Hunter (Original Television Soundtrack)
65,Seafret,Give Me Something
66,Boyz II Men,Legacy - The Greatest Hits Collection
67,Supa Dupa Humble,Humble Gardens: Reloaded
68,Odunsi (The Engine),rare.
69,Christian L\u00f6ffler,Mare
70,P-Square,Best of P-Square
71,Lucky Dube,Best Of
72,Franco & le T.P OK Jazz,"The Best of Franco, Vol. 2 (Dix ans apr\u00e8s sa mort)"
73,Wizkid,Ayo
74,King Dr. Saheed Osupa,Labalaba & Ore Niwon
75,2Face Idibia,Grass 2 Grace
76,Pop Smoke,Meet The Woo
77,Digga D,Double Tap Diaries
78,DMX,It's Dark And Hell Is Hot
79,PsychoYP,Ypszn
80,Roddy Ricch,Feed Tha Streets II
81,Simi,Simisola (Deluxe)
82,Desiigner,L.O.D.
83,Olamide,YBNL
84,Migos,Culture II
85,AJR,The Click
86,K1 De Ultimate,Nigeria the New Era
87,J. Cole,Friday Night Lights
88,Rihanna,ANTI
89,Justin Bieber,Purpose
90,Jon Bellion,The Definition
91,StaySolidRocky,Fallin'
92,Andrew Parrott,Sanctus: Himmlische Klassik / Heavenly Classics
93,Isaac Wheadon,Sumr Tape
94,Eric Whitacre,Light & Gold
95,DMX,Grand Champ
96,SF9,TURN OVER
97,Various Artists,Space Jam: A New Legacy (Original Motion Picture Soundtrack)
98,Chris Brown,Indigo
99,POLO G,Die A Legend
100,Cruel Santino,Mandy & The Jungle
