rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
79,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,301,35,301,23,301,301,301,223.28571428571428
80,Don Moen Collection,Don Moen,301,301,301,41,17,301,301,223.28571428571428
81,PSYCHODRAMA,Dave,301,301,301,37,301,301,22,223.42857142857142
82,KOD,J. Cole,301,301,301,301,32,301,34,224.42857142857142
83,25,Adele,301,301,301,301,301,65,4,224.85714285714286
84,Same Earth Different Worlds,Omar Sterling,27,50,301,301,301,301,301,226.0
85,The Voice (Deluxe),Lil Durk,24,301,301,301,301,301,57,226.57142857142858
86,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,58,24,301,301,301,301,301,226.71428571428572
87,Off the Yak,Young M.A,23,301,60,301,301,301,301,226.85714285714286
88,The Highlights,The Weeknd,301,301,301,301,301,25,63,227.57142857142858
89,Justice (Triple Chucks Deluxe),Justin Bieber,34,301,301,301,301,301,58,228.14285714285714
90,Send Them To Coventry,Pa Salieu,301,61,301,301,301,301,32,228.28571428571428
91,I LOVE GIRLS WITH TROBUL,Sarz,33,62,301,301,301,301,301,228.57142857142858
92,...Shall We Begin...,Laycon,301,301,301,58,40,301,301,229.0
93,Rema Compilation,Rema,301,301,301,301,57,301,41,229.0
94,"Lost in Parad\u00efse, Pt. 1 (EP)",Naika,301,301,301,301,29,72,301,229.42857142857142
95,Cultural Praise,KCee,301,301,62,46,301,301,301,230.42857142857142
96,I'll Say It For You,Dax,301,301,43,301,301,301,69,231.0
97,"Afro Pop, Vol. 1",Adekunle Gold,301,301,301,301,301,68,44,231.0
98,JESUS IS KING,Kanye West,301,65,48,301,301,301,301,231.14285714285714
99,Beam Me Up Scotty,Nicki Minaj,301,57,301,301,301,59,301,231.57142857142858
100,East Atlanta Love Letter,6lack,301,301,301,301,301,77,40,231.71428571428572
101,Kapacity,Kaptain,85,301,33,301,301,301,301,231.85714285714286
102,Superstar,Wizkid,29,301,301,301,301,301,90,232.0
103,While The World Was Burning,SAINt JHN,53,301,301,67,301,301,301,232.14285714285714
104,Already Won,Tim Godfrey,64,59,301,301,301,301,301,232.57142857142858
105,The Last Rocket,Takeoff,301,301,301,301,78,46,301,232.71428571428572
106,Get Layd,Omah lay,86,301,39,301,301,301,301,232.85714285714286
107,T R A P S O U L (Deluxe),Bryson Tiller,301,301,301,301,28,98,301,233.0
108,After Hours,The Weeknd,301,84,301,301,301,43,301,233.14285714285714
109,Street OT,Olamide,73,301,54,301,301,301,301,233.14285714285714
110,Lucid,Aá¹£a,301,86,42,301,301,301,301,233.28571428571428
111,CLOUDS (THE MIXTAPE),NF,301,83,301,45,301,301,301,233.28571428571428
112,Hot Pink,Doja Cat,301,31,99,301,301,301,301,233.57142857142858
113,Freedom.,Justin Bieber,41,301,301,301,301,89,301,233.57142857142858
114,The Lion King: The Gift [Deluxe Edition],Beyonc\u00e9,301,301,71,301,301,301,60,233.71428571428572
115,All Eyez On Me,2Pac,301,301,301,301,54,301,91,235.71428571428572
116,Barry Back,Barry Jhay,74,301,301,71,301,301,301,235.71428571428572
117,Bad Boy Blaq Re-Up,Blaqbonez,68,301,301,301,301,301,81,236.28571428571428
118,Amapiano Mix,Various Artists,67,301,301,86,301,301,301,236.85714285714286
119,Best Of,George Strait,301,301,100,301,301,54,301,237.0
120,King Of The Wolves,Alpha P,91,64,301,301,301,301,301,237.14285714285714
121,All My Demons Greeting Me As A Friend (Deluxe),AURORA,301,79,79,301,301,301,301,237.57142857142858
122,The Hill,Travis Greene,301,80,301,301,301,301,85,238.57142857142858
123,Curtain Call: The Hits,Eminem,301,301,301,301,85,84,301,239.14285714285714
124,Flower Boy,"Tyler, The Creator",301,75,301,94,301,301,301,239.14285714285714
125,Pacifico,Surfaces,301,301,301,301,92,83,301,240.0
126,CB5,Olamide,301,1,301,301,301,301,301,258.14285714285717
127,In The Dark,MiZZle,301,301,301,301,301,301,5,258.7142857142857
128,It Was Written (Expanded Edition),Nas,301,301,301,301,301,301,12,259.7142857142857
129,Best of Burna Boy,Burna Boy,13,301,301,301,301,301,301,259.85714285714283
130,Welcome to O'Block,King Von,301,301,301,301,16,301,301,260.2857142857143
131,NOT ALL HEROES WEAR CAPES,Metro Boomin,301,301,301,301,301,17,301,260.42857142857144
132,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,301,301,301,301,301,18,301,260.57142857142856
133,Icarus Falls,ZAYN,301,301,301,301,301,19,301,260.7142857142857
134,Full Moon,The Flowolf,301,301,301,301,301,301,21,261.0
135,Meet The Woo 2 (Deluxe),Pop Smoke,301,301,301,22,301,301,301,261.14285714285717
136,"Lost in Parad\u00efse, Pt. 2",Naika,301,301,301,301,24,301,301,261.42857142857144
137,Junesys Chapter II,NUELL JUNE,301,301,301,301,25,301,301,261.57142857142856
138,Tha Carter III,Lil Wayne,301,301,301,28,301,301,301,262.0
139,Energy (Afropop Gospel Vol 1),Greatman Takit,30,301,301,301,301,301,301,262.2857142857143
140,Goodbye & Good Riddance,Juice Wrld,301,301,301,30,301,301,301,262.2857142857143
141,CASTLES II,Lil Peep,301,301,301,301,301,301,30,262.2857142857143
142,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,301,301,301,301,301,30,301,262.2857142857143
143,Invasion of Privacy,Cardi B,301,301,301,31,301,301,301,262.42857142857144
144,17,XXXTentacion,301,301,301,301,301,31,301,262.42857142857144
145,Life Love & Selfworth,Ewa,32,301,301,301,301,301,301,262.57142857142856
146,Legend - The Best Of Bob Marley And The Wailers,Bob Marley & The Wailers,301,32,301,301,301,301,301,262.57142857142856
147,Championships,Meek Mill,301,301,301,32,301,301,301,262.57142857142856
148,RESTLESS II,Simi,301,301,32,301,301,301,301,262.57142857142856
149,Rum & Boogie,Peruzzi,301,301,301,34,301,301,301,262.85714285714283
150,Ocean Eyes,Owl City,301,301,301,301,35,301,301,263.0
151,Gongo Aso,9ice,301,301,301,301,301,35,301,263.0
152,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,301,301,301,301,301,301,36,263.14285714285717
153,Boyfriend,CKay,36,301,301,301,301,301,301,263.14285714285717
154,Palmwine Music 2,Show Dem Camp,301,301,301,36,301,301,301,263.14285714285717
155,Die A Legend,POLO G,301,301,301,301,301,36,301,263.14285714285717
156,Yabasi,Basketmouth,37,301,301,301,301,301,301,263.2857142857143
157,First Daze Of Winter,Maleek Berry,301,301,301,301,301,37,301,263.2857142857143
158,The Gospel of the Kingdom,Dunsin Oyekan,301,37,301,301,301,301,301,263.2857142857143
159,Sounds From The Other Side,Wizkid,301,301,301,301,301,38,301,263.42857142857144
160,Ajanaku Daraba,Orlando Owoh,301,301,38,301,301,301,301,263.42857142857144
161,Rapture EP,Koffee,301,301,301,301,301,301,39,263.57142857142856
162,excerpts and elisions,Isaac Daniel,301,301,301,301,301,39,301,263.57142857142856
163,Please Excuse Me for Being Antisocial,Roddy Ricch,301,301,301,39,301,301,301,263.57142857142856
164,Something Else,Mr Eazi,301,301,301,301,301,40,301,263.7142857142857
165,Common Sense,J Hus,301,301,40,301,301,301,301,263.7142857142857
166,My Turn,Lil Baby,301,41,301,301,301,301,301,263.85714285714283
167,BLAME IT ON BABY,DaBaby,301,301,301,301,301,41,301,263.85714285714283
168,OXYGENE,Oxlade,301,301,301,301,301,301,42,264.0
169,Hamilton (Original Broadway Cast Recording),Lin-Manuel Miranda,301,301,301,42,301,301,301,264.0
170,CITIZEN OF THE WORLD,King Perryy,301,301,301,301,301,301,43,264.14285714285717
171,American Gods (Original Series Soundtrack),Brian Reitzell,301,301,301,301,44,301,301,264.2857142857143
172,FIXTAPE,Popcaan,301,301,44,301,301,301,301,264.2857142857143
173,Naruto Vibes,Kato,44,301,301,301,301,301,301,264.2857142857143
174,SoundMan Vol. 1,Starboy,301,44,301,301,301,301,301,264.2857142857143
175,El Dorado,24kgoldn,301,301,301,44,301,301,301,264.2857142857143
176,So Much Fun,Young Thug,301,301,301,301,301,45,301,264.42857142857144
177,Asa (Asha),A\u1e63a,301,301,45,301,301,301,301,264.42857142857144
178,CTV3: Cool Tape Vol. 3,Jaden,301,301,301,301,301,301,45,264.42857142857144
179,?,XXXTentacion,301,301,301,301,301,301,46,264.57142857142856
180,The African Mind,Vector,46,301,301,301,301,301,301,264.57142857142856
181,Unorthodox Jukebox,Bruno Mars,301,46,301,301,301,301,301,264.57142857142856
182,Last Daze Of Summer,Maleek Berry,301,301,301,301,301,47,301,264.7142857142857
183,T R A P S O U L,Bryson Tiller,301,301,47,301,301,301,301,264.7142857142857
184,Prisoner (Remastered),Lucky Dube,301,301,301,47,301,301,301,264.7142857142857
185,Once Again,John Legend,301,301,301,301,47,301,301,264.7142857142857
186,Fear of God,9ice,301,48,301,301,301,301,301,264.85714285714283
187,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,301,301,301,301,301,48,301,264.85714285714283
188,Port of Miami 2,Rick Ross,301,301,301,301,48,301,301,264.85714285714283
189,Be Right Back,Jorja Smith,301,301,301,49,301,301,301,265.0
190,Tradition,Runtown,301,301,49,301,301,301,301,265.0
191,Ready,Trey Songz,301,301,301,301,49,301,301,265.0
192,Without Warning,21 Savage,301,301,301,301,301,49,301,265.0
193,Riddim & Babes,Furz Khadi,301,301,50,301,301,301,301,265.14285714285717
194,ADHD,Joyner Lucas,301,301,301,50,301,301,301,265.14285714285717
195,"Forest Hills Drive: Live from Fayetteville, NC",J. Cole,301,301,301,301,50,301,301,265.14285714285717
196,Who Is Laycon?,Laycon,301,301,301,301,51,301,301,265.2857142857143
197,Hood Billionaire (Deluxe),Rick Ross,301,301,51,301,301,301,301,265.2857142857143
198,The Idea Of Her,Ali Gatie,51,301,301,301,301,301,301,265.2857142857143
199,"Mafia Culture, Vol. 2.0",Idowest,52,301,301,301,301,301,301,265.42857142857144
200,All of Me (Live in South Africa),Eben,301,301,301,301,52,301,301,265.42857142857144
201,Heaux Tales,Jazmine Sullivan,301,301,301,52,301,301,301,265.42857142857144
202,Three,Patoranking,301,301,301,301,301,301,53,265.57142857142856
203,"good kid, m.A.A.d city",Kendrick Lamar,301,301,301,301,53,301,301,265.57142857142856
204,Face 2 Face - Remix,2Face Idibia,301,55,301,301,301,301,301,265.85714285714283
205,1000 Forms Of Fear (Deluxe Version),Sia,301,301,301,301,55,301,301,265.85714285714283
206,Finally Famous (10th Anniversary Deluxe Edition Remixed and Remastered),Big Sean,301,301,55,301,301,301,301,265.85714285714283
207,Songs In Isolation,Dotti,301,56,301,301,301,301,301,266.0
208,Scaled And Icy,Twenty One Pilots,301,301,301,301,301,58,301,266.2857142857143
209,Powers Vol. 2,DAP The Contract,301,301,301,301,301,301,59,266.42857142857144
210,Reviens pour l'hiver,Barbara Pravi,301,301,301,301,59,301,301,266.42857142857144
211,The Plugs I Met 2,Benny The Butcher,301,60,301,301,301,301,301,266.57142857142856
212,Saturn,Victony,301,301,301,60,301,301,301,266.57142857142856
213,Top Boy (A Selection of Music Inspired by the Series),Various Artists,301,301,301,301,60,301,301,266.57142857142856
214,SoundGod Fest Reloaded,Runtown,301,301,301,301,301,60,301,266.57142857142856
215,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,61,301,301,301,301,301,301,266.7142857142857
216,Scorpion,Drake,301,301,301,61,301,301,301,266.7142857142857
217,Love or the Word (EP),Jaywillz,301,301,61,301,301,301,301,266.7142857142857
218,Love Songs 4 The Streets 2,Lil Durk,301,301,301,301,61,301,301,266.7142857142857
219,COSMIC,Bazzi,301,301,301,301,301,301,61,266.7142857142857
220,Light,MohBad,301,301,301,301,301,62,301,266.85714285714283
221,ASTROWORLD,Travis Scott,301,301,301,62,301,301,301,266.85714285714283
222,Hood Life Krisis Vol. 3 EP,J.I the Prince of N.Y,301,301,301,301,301,301,62,266.85714285714283
223,Bad Commando,Rema,301,63,301,301,301,301,301,267.0
224,21,Adele,301,301,301,301,63,301,301,267.0
225,Enjoy Yourself,Pop Smoke,301,301,301,301,301,64,301,267.14285714285717
226,When It's All Said And Done... Take Time,Giveon,301,301,64,301,301,301,301,267.14285714285717
227,Grass 2 Grace,2Face Idibia,301,301,301,301,64,301,301,267.14285714285717
228,Euphoria (Original Score from the HBO Series),Labrinth,301,301,301,65,301,301,301,267.2857142857143
229,4 Am,Tooclasiq,301,301,301,301,301,301,65,267.2857142857143
230,One Hit Wonder - EP,Afroman,301,301,301,301,65,301,301,267.2857142857143
231,Heaven Or Hell,Don Toliver,65,301,301,301,301,301,301,267.2857142857143
232,Make E No Cause Fight 2,Ajebutter22,301,301,301,66,301,301,301,267.42857142857144
233,Virgo World,Lil Tecca,66,301,301,301,301,301,301,267.42857142857144
234,Mansion,NF,301,301,301,301,66,301,301,267.42857142857144
235,Rema,Rema,301,66,301,301,301,301,301,267.42857142857144
236,Living In History,Jackboy,301,301,301,301,301,67,301,267.57142857142856
237,Beauty Behind The Madness,The Weeknd,301,301,301,301,67,301,301,267.57142857142856
238,Life of Betrayal 2x,Yungeen Ace,301,301,301,301,301,301,67,267.57142857142856
239,Changes,Justin Bieber,301,301,67,301,301,301,301,267.57142857142856
240,Rodeo (Expanded Edition),Travis Scott,301,301,301,301,68,301,301,267.7142857142857
241,The Very Best of Enya (Deluxe Edition),Enya,301,301,68,301,301,301,301,267.7142857142857
242,Roots,NSG,69,301,301,301,301,301,301,267.85714285714283
243,Bad 25th Anniversary,Michael Jackson,301,301,301,69,301,301,301,267.85714285714283
244,"Clubtraxxx, Vol. 16",Various Artists,301,301,301,301,69,301,301,267.85714285714283
245,Carpe Diem,Olamide,301,69,301,301,301,301,301,267.85714285714283
246,Future & Juice WRLD Present... WRLD ON DRUGS,Future,70,301,301,301,301,301,301,268.0
247,Legacy (Ahamefuna),Duncan Mighty,301,301,301,70,301,301,301,268.0
248,i am > i was (Deluxe),21 Savage,301,70,301,301,301,301,301,268.0
249,King Of Love,Kizz Daniel,301,301,301,301,301,71,301,268.14285714285717
250,"Clone Wars Vol. IV ""These Buhari Times""",Show Dem Camp,301,71,301,301,301,301,301,268.14285714285717
251,Most Wanted,Spotemgottem,301,301,301,301,71,301,301,268.14285714285717
252,What Have We Done,Omah lay,301,301,301,301,301,301,71,268.14285714285717
253,Baddest Guy Ever Liveth,Olamide,72,301,301,301,301,301,301,268.2857142857143
254,Black Times,Seun Kuti,301,301,72,301,301,301,301,268.2857142857143
255,Culture II,Migos,301,301,301,301,301,301,72,268.2857142857143
256,Love Diaries of an Introvert,Tatiana Manaois,301,301,301,72,301,301,301,268.2857142857143
257,The Falz Experience 2017,Falz,301,72,301,301,301,301,301,268.2857142857143
258,Lukas Graham,Lukas Graham,301,301,301,301,301,73,301,268.42857142857144
259,Yes And Amen,Tope Alabi,301,73,301,301,301,301,301,268.42857142857144
260,Prayer (Live),1spirit & Theophilus Sunday,301,301,301,73,301,301,301,268.42857142857144
261,Aspiration,Yinka Ayefele,301,301,73,301,301,301,301,268.42857142857144
262,Afro Streets,Rexxie,301,301,301,301,301,74,301,268.57142857142856
263,Neotheater,AJR,301,301,74,301,301,301,301,268.57142857142856
264,It's Complicated,Da' T.R.U.T.H.,301,301,301,301,74,301,301,268.57142857142856
265,999,Olamide,301,301,301,301,301,75,301,268.7142857142857
266,Bigger Love,John Legend,301,301,301,301,75,301,301,268.7142857142857
267,Palmwine Music,Show Dem Camp,301,301,301,75,301,301,301,268.7142857142857
268,dont smile at me,Billie Eilish,75,301,301,301,301,301,301,268.7142857142857
269,LATE GRADUATION,OLUWAF3Mi,301,301,301,301,301,301,75,268.7142857142857
270,Omo Charlie Champagne Vol. 1,Simi,301,301,75,301,301,301,301,268.7142857142857
271,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,301,301,76,301,301,301,301,268.85714285714283
272,Midnight Train,Sauti Sol,301,301,301,301,76,301,301,268.85714285714283
273,NO ZZZZ 2,Zilla Oaks,301,301,301,76,301,301,301,268.85714285714283
274,SYRE,Jaden,76,301,301,301,301,301,301,268.85714285714283
275,Issa Album,21 Savage,301,76,301,301,301,301,301,268.85714285714283
276,Ni Da Ku,Nura M. Inuwa,301,301,301,77,301,301,301,269.0
277,27,Falz,77,301,301,301,301,301,301,269.0
278,Nicotine,Trevor Daniel,301,301,301,301,77,301,301,269.0
279,Distant Relatives,Damian Marley,78,301,301,301,301,301,301,269.14285714285717
280,Gang Signs & Prayer,Stormzy,301,301,301,301,301,301,78,269.14285714285717
281,Simisola (Deluxe),Simi,301,301,78,301,301,301,301,269.14285714285717
282,Mixed Feelings,Dreylo,301,301,301,301,301,301,79,269.2857142857143
283,\u00f7 (Deluxe),Ed Sheeran,301,301,301,301,301,79,301,269.2857142857143
284,Mixed Emotions,Luh Kel,301,301,301,79,301,301,301,269.2857142857143
285,Superstar Creature,Lil Gotit,80,301,301,301,301,301,301,269.42857142857144
286,YAGI (Young and Getting It),Lil Kesh,301,301,301,301,301,80,301,269.42857142857144
287,Which Way is Forward?,Obongjayar,301,301,301,301,80,301,301,269.42857142857144
288,Six Paths,Dave,301,301,301,301,301,301,80,269.42857142857144
289,Everlasting Grace,Yinka Ayefele,301,301,81,301,301,301,301,269.57142857142856
290,"Grandson, Vol. 1",King Von,301,301,301,301,81,301,301,269.57142857142856
291,Obey In the 60's (Vol 1),Ebenezer Obey,301,81,301,301,301,301,301,269.57142857142856
292,24K Magic,Bruno Mars,81,301,301,301,301,301,301,269.57142857142856
293,Ayo,Wizkid,301,301,301,301,301,81,301,269.57142857142856
294,AJ Tracey,AJ Tracey,301,301,301,301,82,301,301,269.7142857142857
295,The L.I.B.R.A.,T.I.,301,301,82,301,301,301,301,269.7142857142857
296,Santana World,Tay-K,301,301,301,82,301,301,301,269.7142857142857
297,Sail Out,Jhen\u00e9 Aiko,301,301,301,301,301,82,301,269.7142857142857
298,Views,Drake,82,301,301,301,301,301,301,269.7142857142857
299,"Love, Death & Glory",1spirit & Theophilus Sunday,301,301,301,83,301,301,301,269.85714285714283
300,Ghetto Love,Jaheim,301,301,301,301,83,301,301,269.85714285714283
301,Perception,NF,301,301,83,301,301,301,301,269.85714285714283
302,Cycles,Tiara Imani,301,301,301,84,301,301,301,270.0
303,Know-It-All (Deluxe),Alessia Cara,301,301,301,301,301,301,84,270.0
304,So Far Gone,Drake,301,301,301,301,84,301,301,270.0
305,True Story,Timaya,301,301,84,301,301,301,301,270.0
306,Say It,Jordan Feliz,301,301,85,301,301,301,301,270.14285714285717
307,Funk Wav Bounces Vol.1,Calvin Harris,301,301,301,301,301,85,301,270.14285714285717
308,Evering Road,Tom Grennan,301,301,301,85,301,301,301,270.14285714285717
309,The Essential,Era,301,301,301,301,86,301,301,270.2857142857143
310,508-507-2209,Joyner Lucas,301,301,301,301,301,86,301,270.2857142857143
311,Omo Baba Olowo: The Genesis,DaVido,301,301,86,301,301,301,301,270.2857142857143
312,Straight Outta Compton,N.W.A,301,301,301,301,301,301,86,270.2857142857143
313,Origins (Deluxe),Imagine Dragons,301,301,87,301,301,301,301,270.42857142857144
314,Arojinle,Adeyinka Alaseyori,301,301,301,301,301,87,301,270.42857142857144
315,2014 Forest Hills Drive,J. Cole,301,301,301,301,301,301,87,270.42857142857144
316,The Essential Michael Jackson,Michael Jackson,87,301,301,301,301,301,301,270.42857142857144
317,Love Letter,R. Kelly,301,301,301,301,87,301,301,270.42857142857144
318,Birds of Prey: The Album,Various Artists,301,87,301,301,301,301,301,270.42857142857144
319,Music to Study by Relaxing Piano Study Music New Age Music Meditation and Classical Piano Background Music,Studying Music and Study Music,301,301,301,301,301,88,301,270.57142857142856
320,Juice & Zimm,Yung L,301,301,301,88,301,301,301,270.57142857142856
321,Get Rich Or Die Tryin',50 Cent,88,301,301,301,301,301,301,270.57142857142856
322,Titanium (feat. Sia),David Guetta,301,301,301,301,88,301,301,270.57142857142856
323,Best Of 50 Cent,50 Cent,301,301,88,301,301,301,301,270.57142857142856
324,Era I 2002,Era,89,301,301,301,301,301,301,270.7142857142857
325,Tha Carter V,Lil Wayne,301,301,301,301,301,301,89,270.7142857142857
326,Gjeilo: Northern Lights,Phoenix Chorale,301,301,301,301,89,301,301,270.7142857142857
327,PARTYNEXTDOOR TWO,PARTYNEXTDOOR,301,301,301,89,301,301,301,270.7142857142857
328,"Runtown Hits, Vol. 1",Runtown,301,301,89,301,301,301,301,270.7142857142857
329,Another Revolution (Timeless Worship),Chris Morgan,301,301,301,90,301,301,301,270.85714285714283
330,Home Video,Lucy Dacus,90,301,301,301,301,301,301,270.85714285714283
331,Future Now,Ada Ehi,301,301,301,301,301,90,301,270.85714285714283
332,2 TIMES A GUY,Reggie,301,301,90,301,301,301,301,270.85714285714283
333,Redemption,Lekan Salamii,301,301,301,301,90,301,301,270.85714285714283
334,Thank God For The Radio,Mike Denver,301,301,301,301,301,91,301,271.0
335,Shout It Loud,Sinach,301,301,91,301,301,301,301,271.0
336,Annie (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,91,301,301,271.0
337,Mozart Piano Concertos 19\u221920\u221921\u221923,Hai-Kyung Suh,301,301,301,91,301,301,301,271.0
338,A Good Time,DaVido,301,91,301,301,301,301,301,271.0
339,Over It (Complete Set),Summer Walker,301,92,301,301,301,301,301,271.14285714285717
340,The Golden Boy,KiDi,301,301,92,301,301,301,301,271.14285714285717
341,"Sacred Mantras From India: Beautiful Indian Mantras For Peace, Prosperity, Love, Abundance, and More!",Various Artists,301,301,301,301,301,92,301,271.14285714285717
342,FUTURE,Future,301,301,301,92,301,301,301,271.14285714285717
343,The Documentary,The Game,301,301,301,301,301,301,92,271.14285714285717
