Position,artist,album
1,Ayra Starr,19 & Dangerous
2,Lojay,LV N ATTN
3,YNW Melly,Just A Matter of Slime
4,Dave,We're All Alone In This Together
5,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
6,Billie Eilish,Happier Than Ever
7,Tems,For Broken Ears
8,POLO G,Hall of Fame
9,Juice Wrld,Legends Never Die
10,Burna Boy,African Giant
11,Elevation Worship,Old Church Basement
12,Burna Boy,Twice As Tall
13,blackbear,misery lake
14,Skepta,All In
15,Wizkid,Made In Lagos
16,Lil Durk,The Voice (Deluxe)
17,Various Artists,Budweiser (Remix)
18,Doja Cat,Planet Her
19,Rod Wave,SoulFly
20,Lil Durk,The Voice
21,Dangbana Republik,High Tension 2.0
22,J Hus,Big Conspiracy
23,Craig David,Born to Do It
24,Justin Bieber,Justice
25,Jaywillz,Love or the Word (EP)
26,J. Cole,KOD
27,Post Malone,beerbongs & bentleys
28,Wizkid,Sounds From The Other Side
29,Olamide,UY Scuti
30,The Spirituals,Black History Project (Live from London)
31,The Weeknd,The Highlights
32,Jon Bellion,The Definition
33,Nas,King's Disease II
34,Pop Smoke,Faith
35,Justin Bieber,Freedom.
36,Lil Durk,Just Cause Y'all Waited 2 (Deluxe)
37,The Cavemen.,ROOTS
38,The Kid Laroi,F*CK LOVE 3: OVER YOU
39,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
40,Basketmouth,Yabasi
41,Adekunle Gold,"Afro Pop, Vol. 1"
42,Elevation Worship,Here As In Heaven
43,Ed Sheeran,x (Deluxe Edition)
44,Vory,VORY
45,Corizo,Dead Roses Chronicles II
46,Otega,Really Bhard (All in One Body)
47,Anne-Marie,Therapy
48,Maverick City Music,Jubilee: Juneteenth Edition
49,Dunsin Oyekan,The Gospel of the Kingdom
50,Jon Bellion,The Human Condition
51,A$AP Rocky,AT.LONG.LAST.A$AP
52,Wizkid,Ayo
53,Lil Kesh,Ecstasy
54,Lighthouse Family,Greatest Hits
55,Jennifer Hudson,RESPECT (Original Motion Picture Soundtrack)
56,Isaiah Rashad,The House Is Burning
57,Omawumi,Love Deep High Life
58,Koffee,Deezer Sessions
59,Lil Durk,Love Songs 4 the Streets 2
60,Olamide,Carpe Diem
61,tribl,Tribl I
62,Don Moen,Don Moen Collection
63,Bella Shmurda,High Tension
64,Sunday Service Choir,Jesus Is Born
65,Fireboy Dml,"Laughter, Tears & Goosebumps"
66,Runtown,Tradition
67,Kanye West,JESUS IS KING
68,Musiliu Haruna Ishola,Soyoyo
69,King Perryy,CITIZEN OF THE WORLD
70,Machine Gun Kelly,Hotel Diablo
71,Juice Wrld,Death Race For Love
72,Juice Wrld,Goodbye & Good Riddance
73,Joyner Lucas,Evolution
74,YNW Melly,I AM YOU
75,Nasty C,Strings And Bling
76,Dremo,"Codename, Vol. 1"
77,Blaqbonez,Sex Over Love
78,Migos,Culture II
79,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack)
80,Ycee,First Wave EP
81,Yinka Ayefele,Aspiration
82,Ayra Starr,Ayra Starr
83,LSD,"LABRINTH, SIA & DIPLO PRESENT... LSD (feat. Sia, Diplo & Labrinth)"
84,Oladips,"Mainland To Island ""The Ep"""
85,Young Thug,I'm Up
86,Jacob Banks,The Monologue
87,Hillsong UNITED,Zion
88,Lil Baby,My Turn (Deluxe)
89,Kida Kudz,TOP MEMBA
90,Patoranking,Three
91,Ruger,PANDEMIC
92,Various Artists,Sad songs playlist 2020
93,Jeriq,Hood Boy Dreams
94,T'neeya,In Her Feelings
95,Kodak Black,Haitian Boy Kodak
96,"Dwin, The Stoic",Heavy Heart
97,Niniola,Colours and Sounds
98,M Huncho,Utopia
99,Alec Benjamin,Narrated For You
100,Khalid,American Teen
