Position,artist,album
1,Dave,We're All Alone In This Together
2,Tory Lanez,We Outside
3,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
4,Yung Bleu,Moon Boy
5,The Kid Laroi,F*CK LOVE 3: OVER YOU
6,Obongjayar,Sweetness
7,Lojay,LV N ATTN
8,Dangbana Republik,High Tension 2.0
9,Anne-Marie,Therapy
10,Pop Smoke,Faith
11,Kida Kudz,TOP MEMBA
12,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
13,POLO G,Hall of Fame
14,Rexxie,A True Champion
15,Ruger,PANDEMIC
16,J Hus,Big Conspiracy
17,Pop Smoke,Faith (Deluxe)
18,Doja Cat,Planet Her (Deluxe)
19,J. Cole,The Off-Season
20,Lil Durk,The Voice (Deluxe)
21,Wizkid,Made In Lagos
22,Lil Nas X,7 EP
23,Dave,PSYCHODRAMA
24,Bella Shmurda,High Tension
25,Migos,Culture III (Deluxe)
26,Doja Cat,Planet Her
27,Maroon 5,JORDI (Deluxe)
28,Lil Baby,The Voice of the Heroes
29,Dremo,Ea$t N We$t
30,Jaywillz,Love or the Word (EP)
31,KCee,Cultural Praise
32,Justin Bieber,Justice
33,Joeboy,Somewhere Between Beauty & Magic
34,Chike,Boo of the Booless
35,AURORA,All My Demons Greeting Me As A Friend (Deluxe)
36,J. Cole,2014 Forest Hills Drive
37,XXXTentacion,?
38,Kendrick Lamar,DAMN.
39,Skepta,Ignorance is Bliss
40,Oxlade,OXYGENE
41,Doja Cat,Hot Pink
42,J. Cole,KOD
43,Various Artists,Budweiser (Remix)
44,Darkoo,2 in 1
45,Jeriq,Hood Boy Dreams
46,Pop Smoke,Meet The Woo 2
47,Labrinth,Euphoria (Original Score from the HBO Series)
48,Fetty Wap,Fetty Wap (Deluxe)
49,Meek Mill,Championships
50,Doja Cat,Amala
51,Various Artists,Space Jam: A New Legacy (Original Motion Picture Soundtrack)
52,Omah lay,Get Layd
53,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES
54,Masterkraft,Masta Groove
55,Various Artistes,Afrobeats Best of 2015
56,1da Banton,Original Vibe Machine
57,42 Dugg,Free Dem Boyz
58,Teni,WONDALAND
59,Olamide,UY Scuti
60,Young Stoner Life,Slime Language 2 (Deluxe)
61,Lil Tjay,Destined 2 Win
62,Rod Wave,SoulFly
63,Central Cee,Wild West
64,Sia,This Is Acting (Deluxe Version)
65,A92,92 Degrees
66,SAINt JHN,While The World Was Burning
67,Tems,For Broken Ears
68,Simi,RESTLESS II
69,Burna Boy,Redemption
70,Internet money,B4 The Storm
71,Adekunle Gold,"Afro Pop, Vol. 1"
72,Burna Boy,Twice As Tall
73,Peruzzi,HeartWork
74,Lil Baby,My Turn
75,A\u1e63a,Lucid
76,Runtown,Tradition
77,Juice Wrld,Death Race For Love
78,Koffee,Rapture EP
79,Juice Wrld,Goodbye & Good Riddance
80,Maleek Berry,Last Daze Of Summer
81,Damian Marley,Stony Hill
82,J Hus,Common Sense
83,The Kid Laroi,F*CK LOVE 3+: OVER YOU
84,EST Gee,Bigger Than Life Or Death
85,Eminem,The Marshall Mathers LP
86,Kodak Black,Heart Break Kodak (HBK)
87,Meek Mill,Wins & Losses
88,Pop Smoke,Shoot For The Stars Aim For The Moon
89,Beautiful Nubia and the Roots Renaissance Band,Amunudun
90,Zoe Wees,Golden Wings
91,Hillsong UNITED,The People Tour: Live from Madison Square Garden
92,Summer Walker,Life On Earth - EP
93,Lindsey Stirling,Brave Enough (Deluxe Edition)
94,Travis Greene,Crossover: Live From Music City
95,Clairo,Sling
96,Kodak Black,Happy Birthday Kodak
97,1spirit & Theophilus Sunday,Just Worship (Live)
98,Eminem,Music To Be Murdered By - Side B (Deluxe Edition)
99,amaarae,THE ANGEL YOU DON'T KNOW
100,Mannywellz,Mirage
