Position,artist,album
1,Wizkid,Made In Lagos: Deluxe Edition
2,Troniq Music,Eclipse
3,Ayra Starr,19 & Dangerous
4,Tiwa Savage,Water & Garri
5,PsychoYP,Euphoria
6,Lil Tecca,We Love You Tecca 2
7,Jackboy,Jackboy 2
8,Dangbana Republik,High Tension 2.0
9,Halsey,"If I Can’t Have Love, I Want Power"
10,Rotimi,All or Nothing
11,OneRepublic,Human (Deluxe)
12,Juice Wrld,Death Race For Love
13,Jaido P,Shopla
14,Juice Wrld,Goodbye & Good Riddance
15,Lojay,LV N ATTN
16,Olivia Rodrigo,SOUR
17,Lil Baby,The Voice of the Heroes
18,Omah lay,Get Layd
19,Not3s,3 Th3 Album
20,Wizkid,Ayo
21,J. Cole,KOD
22,J. Cole,The Off-Season
23,Travis Greene,Oil + Water
24,Liya,Alari
25,Ruger,PANDEMIC
26,Blaqbonez,Sex Over Love
27,Justin Bieber,Justice
28,Pop Smoke,Faith
29,Belly,See You Next Wednesday
30,Billie Eilish,Happier Than Ever
31,Shally Baamshal,Sorry I Delayed
32,Trippie Redd,Trip At Knight (Complete Edition)
33,Dave,PSYCHODRAMA
34,Burna Boy,Twice As Tall
35,POLO G,THE GOAT
36,Fireboy Dml,APOLLO
37,Juice Wrld,Legends Never Die
38,Huncho Jack,"Huncho Jack, Jack Huncho"
39,Wizkid,Sounds From The Other Side
40,DaVido,A Better Time
41,The Cavemen.,ROOTS
42,Wizkid,Superstar
43,Future,High Off Life
44,Blaqbonez,Bad Boy Blaq
45,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack)
46,Jesse Jagz,"Jagz Nation, Vol.1: Thy Nation Come"
47,Sarkodie,No Pressure
48,JACKBOYS,JACKBOYS
49,Post Malone,Hollywood's Bleeding
50,Migos,Culture III (Deluxe)
51,Various Artists,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)
52,Dax,I'll Say It For You
53,Victony,Saturn
54,Olamide,Carpe Diem
55,Future,Future & Juice WRLD Present... WRLD ON DRUGS
56,Post Malone,beerbongs & bentleys
57,Burna Boy,Outside
58,Teni,WONDALAND
59,Justin Bieber,Justice (Triple Chucks Deluxe)
60,KCee,Cultural Praise
61,DaBlixx Osha,Country Boy
62,KALEO,Surface Sounds
63,Victor AD,Nothing To Prove
64,tribl,Tribl I
65,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
66,Doja Cat,Planet Her
67,G4 Boyz,S.C.A.M
68,KSI,All Over The Place (Deluxe)
69,Anne-Marie,Therapy
70,Omah lay,What Have We Done
71,Dave,We're All Alone In This Together
72,Corizo,Dead Rose
73,blackbear,misery lake
74,Jaden,CTV3: Day Tripper's Edition
75,Trippie Redd,Trip At Knight
76,Maisie Peters,You Signed Up For This
77,Lakewood Music,Whatever May Come
78,Justin Bieber,Changes
79,J Hus,Big Conspiracy
80,Tate McRae,all the things i never said
81,Tatiana Manaois,Love Diaries of an Introvert
82,Starboy,SoundMan Vol. 1
83,Roddy Ricch,Please Excuse Me for Being Antisocial
84,DaVido,A Good Time
85,Lil Tjay,True 2 Myself
86,Offset,FATHER OF 4
87,Nasty C,Zulu Man With Some Power
88,PsychoYP,"YP & Azanti, Vol. 1"
89,Basketmouth,Yabasi
90,Travis Scott,ASTROWORLD
91,Drake,Scorpion
92,J. Cole,4 Your Eyez Only
93,Jon Bellion,The Human Condition
94,Kanye West,The Life Of Pablo
95,Era,Era I 2002
96,Yo-Yo Ma,Yo Yo Ma - La Voix Du Violoncelle
97,Boyz II Men,Legacy: The Greatest Hits Collection (Deluxe Edition)
98,Annihilator,Alice In Hell
99,Migos,Culture III (Quavo's Way)
100,DennyB,Confirmation
