rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",1,1,1,1,1,1,1,1.0
2,Bounce,Ruger,2,2,2,3,2,2,3,2.2857142857142856
3,Rock,Olamide,3,3,3,2,3,3,2,2.7142857142857144
4,Bling (feat. Amaarae & Buju),"Blaqbonez, amaarae, Buju",4,4,5,5,4,5,5,4.571428571428571
5,Outside,Buju,5,5,4,4,6,4,11,5.571428571428571
6,Dimension (feat. Skepta & Rema),"Jae5, Skepta, Rema",7,7,7,6,5,7,4,6.142857142857143
7,Coming,"Naira Marley, Busiswa",6,6,6,7,7,8,7,6.714285714285714
8,Felony,CKay,9,9,8,8,8,6,6,7.714285714285714
9,Forever (Remix),"Gyakie, Omah lay",8,8,12,11,11,11,8,9.857142857142858
10,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",10,10,9,9,9,9,15,10.142857142857142
11,Essence (feat. Tems),"Wizkid, Tems",11,11,11,10,10,10,10,10.428571428571429
12,Ke Star (Remix),"Focalistic, DaVido, Virgo Deep",12,12,13,13,12,13,13,12.571428571428571
13,Bounce,Rema,13,13,15,12,13,12,12,12.857142857142858
14,Kilometre,Burna Boy,14,14,14,16,14,16,19,15.285714285714286
15,Pronto,"Ajebo Hustlers, Omah lay",15,15,17,17,16,14,20,16.285714285714285
16,It Is What It Is,Adekunle Gold,22,22,10,15,15,20,18,17.428571428571427
17,History,"Cheque, Fireboy Dml",16,16,16,18,17,17,25,17.857142857142858
18,Somebody Baby,"Peruzzi, DaVido",17,17,19,14,19,21,22,18.428571428571427
19,Hallelu,"Masterkraft, Bella Shmurda, Zlatan",19,19,20,20,22,18,24,20.285714285714285
20,Loved By You,"Justin Bieber, Burna Boy",20,20,18,19,21,19,27,20.571428571428573
21,FOR YOU,"Teni, DaVido",21,21,21,21,18,22,21,20.714285714285715
22,Running (To You),"Chike, Simi",18,18,22,26,20,31,29,23.428571428571427
23,Show Me,Joeboy,23,23,24,29,27,15,28,24.142857142857142
24,Peaches,"Justin Bieber, Daniel Caesar, Giveon",24,24,26,23,24,23,32,25.142857142857142
25,Infinity,"Olamide, Omah lay",26,26,25,25,23,29,26,25.714285714285715
26,a m a r i,J. Cole,28,28,23,24,25,24,36,26.857142857142858
27,Focus,Joeboy,25,25,28,28,29,25,30,27.142857142857142
28,Kilofeshe,Zinoleesky,29,29,29,27,28,27,31,28.571428571428573
29,MONTERO (Call Me By Your Name),Lil Nas X,31,31,27,22,31,28,35,29.285714285714285
30,KPK (Ko Por Ke),"Rexxie, MohBad",27,27,31,31,32,30,33,30.142857142857142
31,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",35,35,30,33,30,26,49,34.0
32,KOLO (feat. Oxlade),"Ice Prince, Oxlade",34,34,35,30,33,38,34,34.0
33,Runaway,AURORA,30,30,32,32,37,44,48,36.142857142857146
34,Godly,Omah lay,32,32,41,34,41,34,41,36.42857142857143
35,Commitment Issues,Central Cee,37,37,45,35,26,39,46,37.857142857142854
36,The Best (feat. Mayorkun),"DaVido, Mayorkun",36,36,39,37,43,40,43,39.142857142857146
37,RAPSTAR,POLO G,47,47,38,38,35,37,37,39.857142857142854
38,Ginger (feat. Burna Boy),"Wizkid, Burna Boy",44,44,42,36,39,32,42,39.857142857142854
39,Rush,"Dangbana Rebublik, Bella Shmurda",33,33,37,44,46,41,45,39.857142857142854
40,m y . l i f e,"J. Cole, 21 Savage, Morray",41,41,36,45,40,42,40,40.714285714285715
41,Heartbreak Anniversary,Giveon,46,46,34,40,36,33,52,41.0
42,Cash App,"Bella Shmurda, Zlatan, Lincoln",38,38,43,47,42,43,44,42.142857142857146
43,23,Burna Boy,42,42,47,42,38,35,51,42.42857142857143
44,Cho Cho,"Zlatan, DaVido, Mayorkun",45,45,44,43,44,45,54,45.714285714285715
45,World,"Dangbana Republik, Bella Shmurda",43,43,33,51,49,50,59,46.857142857142854
