Position,artist,album
1,Doja Cat,Planet Her
2,"Tyler, The Creator",CALL ME IF YOU GET LOST
3,Ski Mask the Slump God,Sin City The Mixtape
4,Logic,YS Collection Vol. 1
5,Olamide,UY Scuti
6,Ruger,PANDEMIC
7,Rexxie,A True Champion
8,Wizkid,Made In Lagos
9,POLO G,Hall of Fame
10,KiDi,The Golden Boy
11,Mannywellz,Mirage
12,Justin Bieber,Justice
13,Justine Skye,Space and Time
14,CalledOut Music,Roots
15,Migos,Culture III
16,Lojay,LV N ATTN
17,Juice Wrld,Legends Never Die
18,J. Cole,The Off-Season
19,Maroon 5,JORDI (Deluxe)
20,Lardo,The Azure Album
21,POLO G,Hall of Fame
22,Burna Boy,African Giant
23,H.E.R.,Back of My Mind
24,J Hus,Big Conspiracy
25,Olivia Rodrigo,SOUR
26,Lil Baby,The Voice of the Heroes
27,Healy,Tungsten
28,Juice Wrld,Death Race For Love
29,Burna Boy,Outside
30,Travis Scott,ASTROWORLD
31,Big Sean,F.F.O.E.
32,NF,The Search
33,Era,Era I 2002
34,Surfaces,Pacifico
35,CKay,CKay The First
36,Drake,Dark Lane Demo Tapes
37,POLO G,THE GOAT
38,Judikay,Man Of Galilee
39,Basketmouth,Yabasi
40,Joyner Lucas,Evolution
41,Jorja Smith,Be Right Back
42,Layzee Ella,When The Lights Go Off
43,Justin Bieber,Purpose (Deluxe)
44,Adekunle Gold,Gold
45,Jp Saxe,Dangerous Levels of Introspection
46,Dunsin Oyekan,The Gospel of the Kingdom
47,Acebergtm,Far from Home
48,Lariano,Hyphenate - EP
49,Fireboy Dml,APOLLO
50,Passenger,Songs for the Drunk and Broken Hearted
51,Lana Del Rey,Chemtrails Over The Country Club
52,KCee,Cultural Praise
53,G4 Boyz,Scam
54,1spirit & Theophilus Sunday,The Journey
55,J. Cole,KOD
56,SAINt JHN,Collection One
57,YoungBoy Never Broke Again,Top
58,Dagrin,C.E.O
59,Abra Cadabra,Product of My Environment
60,Teni,WONDALAND
61,Beartooth,Below
62,Cautious Clay,Deadpan Love
63,Pooh Shiesty,Shiesty Season - Spring Deluxe
64,The Weeknd,Beauty Behind The Madness
65,Ewa,Life Love & Selfworth
66,Lekan Salamii,Redemption
67,Nnena,Bipolar AF
68,"Tyler, The Creator",Flower Boy
69,Doja Cat,Planet Her
70,Migos,Culture III (Deluxe)
71,Nasty C,Strings And Bling
72,Future,Future & Juice WRLD Present... WRLD ON DRUGS
73,Various Artists,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)
74,Khalid,Free Spirit
75,Rema,Rema
76,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
77,Ed Sheeran,No.6 Collaborations Project
78,Chris Brown,Indigo
79,Jaden,ERYS (Deluxe)
80,Maverick City Music,Jubilee: Juneteenth Edition
81,Fireboy Dml,"Laughter, Tears & Goosebumps"
82,Doja Cat,Hot Pink
83,Oxlade,OXYGENE
84,Jeriq,Hood Boy Dreams
85,NSG,Roots
86,John Legend,Bigger Love
87,Rod Wave,Pray 4 Love (Deluxe)
88,Joeboy,Love & Light
89,The Cavemen.,ROOTS
90,ZAYN,Icarus Falls
91,King Von,Welcome to O'Block
92,Megan Thee Stallion,Good News
93,SAINt JHN,While The World Was Burning
94,Jaywillz,Love or the Word (EP)
95,DaVido,Best Of Davido
96,Tomi Thomas,Hopeless Romantic
97,Lil Kesh,Y.A.G.I (Young and Getting It)
98,Drake,Views
99,Jon Bellion,The Human Condition
100,SZA,Ctrl
