Position,artist,album
1,Ayra Starr,19 & Dangerous
2,Lojay,LV N ATTN
3,Dave,We're All Alone In This Together
4,YNW Melly,Just A Matter of Slime
5,Justin Bieber,Justice
6,Wizkid,Made In Lagos
7,Dangbana Republik,High Tension 2.0
8,Fireboy Dml,"Laughter, Tears & Goosebumps"
9,Burna Boy,Twice As Tall
10,J. Cole,The Off-Season
11,Dave,PSYCHODRAMA
12,XXXTentacion,?
13,Unknown T,Adolescence
14,blackbear,misery lake
15,Lin-Manuel Miranda,Vivo (Original Motion Picture Soundtrack)
16,Pop Smoke,Faith
17,The Kid Laroi,F*CK LOVE 3: OVER YOU
18,Lil Baby,The Voice of the Heroes
19,Olamide,UY Scuti
20,The Cavemen.,ROOTS
21,Nas,King's Disease II
22,Starboy,SoundMan Vol. 1
23,Rod Wave,SoulFly
24,Nasty C,Zulu Man With Some Power
25,Cruel Santino,Mandy & The Jungle
26,Juice Wrld,Death Race For Love
27,XXXTentacion,SKINS
28,Jon Bellion,Glory Sound Prep
29,DaVido,Best Of Davido
30,Billie Eilish,Happier Than Ever
31,Various Artists,Budweiser (Remix)
32,DaVido,A Good Time
33,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
34,Blaqbonez,Sex Over Love
35,NF,CLOUDS (THE MIXTAPE)
36,Dunsin Oyekan,The Gospel of the Kingdom
37,DaVido,A Better Time
38,Pop Smoke,Meet The Woo
39,Burna Boy,African Giant
40,Ayra Starr,Ayra Starr
41,Central Cee,Wild West
42,Rod Wave,SoulFly
43,Mainland BlockParty,Confluence Project
44,Eminem,Curtain Call: The Hits (Deluxe Edition)
45,J Hus,Big Conspiracy
46,Moses Bliss,Too Faithful
47,Elevation Worship,Old Church Basement
48,Blxst,No Love Lost (Deluxe)
49,Show Dem Camp,The Palmwine Express
50,Nos,Lunch Time
51,Mercy Chinwo,SATISFIED
52,Lil Durk,Just Cause Y'all Waited 2 (Deluxe)
53,Doja Cat,Planet Her
54,Victor AD,Nothing To Prove
55,Lil Tjay,Destined 2 Win
56,24kgoldn,El Dorado
57,Ice Prince,Fire of Zamani
58,Dagrin,C.E.O
59,Kanye West,The College Dropout
60,Don Moen,Don Moen Collection
61,Kanye West,My Beautiful Dark Twisted Fantasy
62,Fredo,Independence Day
63,Anne-Marie,Therapy
64,Omah lay,Get Layd
65,Rod Wave,Pray 4 Love (Deluxe)
66,SaveMilli,Childish II
67,POLO G,Hall of Fame
68,Olivia Rodrigo,SOUR
69,DJ Khaled,KHALED KHALED
70,Young M.A,Herstory in the Making
71,KCee,Cultural Praise
72,Various Artists,Workout Playlist 2021
73,Ariana Grande,Positions
74,Alpha P,"Wolves & Mustangs, Vol. 1"
75,SAINt JHN,Ghetto Lenny's Love Songs
76,Aṣa,Beautiful Imperfection
77,Future,Future Hndrxx Presents: The WIZRD
78,Roddy Ricch,Feed Tha Streets II
79,Joji,BALLADS 1
80,Mannywellz,Mirage
81,6lack,East Atlanta Love Letter
82,Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers
83,Travis Scott,ASTROWORLD
84,Nasty C,Strings And Bling
85,Bazzi,COSMIC
86,Brymo,Oṣó
87,POLO G,THE GOAT
88,XXXTentacion,17
89,J Hus,Common Sense
90,Jeriq,Hood Boy Dreams
91,Khalid,American Teen
92,Lil Uzi Vert,Lil Uzi Vert vs. The World
93,Jon Bellion,The Human Condition
94,Lil Uzi Vert,The Perfect LUV Tape
95,Brymo,Klitoris
96,Leonard Cohen,Old Ideas
97,Ludovico Einaudi,In A Time Lapse (Deluxe Edition)
98,Oxlade,OXYGENE
99,King Wasiu Ayinde Marshal 1,Okofaji Carnival Fuji Fusion
100,Chike,Boo of the Booless
