Position,artist,album
1,Dave,We're All Alone In This Together
2,Yung Bleu,Moon Boy
3,Pop Smoke,Faith (Deluxe)
4,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
5,The Kid Laroi,F*CK LOVE 3: OVER YOU
6,Obongjayar,Sweetness
7,Kida Kudz,TOP MEMBA
8,Dangbana Republik,High Tension 2.0
9,Pop Smoke,Faith
10,Anne-Marie,Therapy
11,Lojay,LV N ATTN
12,1da Banton,Original Vibe Machine
13,The Kid Laroi,F*CK LOVE 3: OVER YOU
14,DaVido,A Better Time
15,Dave,PSYCHODRAMA
16,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
17,Ruger,PANDEMIC
18,The Cavemen.,ROOTS
19,Oxlade,OXYGENE
20,Burna Boy,African Giant
21,Olamide,UY Scuti
22,Justin Bieber,Justice
23,Jaywillz,Love or the Word (EP)
24,Lil Baby,The Voice of the Heroes
25,Kodak Black,Haitian Boy Kodak
26,Joeboy,Somewhere Between Beauty & Magic
27,Wizkid,Made In Lagos
28,King Von,Welcome to O'Block
29,Burna Boy,Twice As Tall
30,The Weeknd,After Hours
31,Judikay,Man Of Galilee
32,Various Artists,Space Jam: A New Legacy (Original Motion Picture Soundtrack)
33,NSG,Roots
34,Starboy,SoundMan Vol. 1
35,J Hus,Big Conspiracy
36,Stormzy,Heavy Is The Head
37,Kanye West,JESUS IS KING
38,Illenium,Fallen Embers
39,Yungeen Ace,Life of Betrayal 2x
40,POLO G,Hall of Fame
41,Young M.A,Off the Yak
42,Lil Durk,The Voice (Deluxe)
43,Doja Cat,Planet Her (Deluxe)
44,DaBaby,BLAME IT ON BABY
45,Wizkid,Superstar
46,Tekno,Old Romance
47,Maverick City Music,Maverick City Vol. 3 Part 1
48,Playboi Carti,Die Lit
49,Jon Bellion,The Human Condition
50,Erigga,Before the Chaos-EP
51,Playboi Carti,Whole Lotta Red
52,Eminem,Music To Be Murdered By - Side B (Deluxe Edition)
53,MohBad,Light
54,Juice Wrld,Legends Never Die
55,Basketmouth,Yabasi
56,Yung Bleu,Love Scars: The 5 Stages Of Emotions (Deluxe)
57,Fireboy Dml,APOLLO
58,A\u1e63a,Lucid
59,Pop Smoke,Meet The Woo 2 (Deluxe)
60,Roddy Ricch,Please Excuse Me for Being Antisocial
61,Dreamville,Revenge Of The Dreamers III
62,Koffee,Deezer Sessions
63,Dunsin Oyekan,Kingdom Now
64,Doja Cat,Planet Her (Deluxe)
65,Gunna,Drip or Drown 2
66,Various Artists,The Lion King: Original Broadway Cast Recording
67,Rexxie,A True Champion
68,Nipsey Hussle,Victory Lap
69,Playboi Carti,Playboi Carti
70,NF,CLOUDS (THE MIXTAPE)
71,Cautious Clay,Deadpan Love
72,Teni,WONDALAND
73,Nathaniel Bassey,The King Is Coming
74,Mario,Turning Point
75,Lionel Richie,Can't Slow Down
76,Kanye West,ye
77,Toluwani,Kos'oluwa Laye
78,Pa Salieu,Send Them To Coventry
79,Various Artists,Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack)
80,Mayorkun,The Mayor of Lagos
81,Juice Wrld,Goodbye & Good Riddance (Anniversary Edition)
82,"Tyler, The Creator",CALL ME IF YOU GET LOST
83,Shalom Dubas,"Deep, Blue - EP"
84,Olamide,Carpe Diem
85,Cheque,Razor
86,The Chainsmokers,World War Joy
87,DaBaby,KIRK
88,Little Simz,GREY Area
89,J. Cole,The Off-Season
90,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
91,CalledOut Music,In Due Time (Genesis)
92,Maggie Lindemann,PARANOIA
93,Miley Cyrus,Plastic Hearts
94,Jesus Culture,Jesus Culture Collection
95,London Grammar,Californian Soil
96,KB,His Glory Alone
97,The Kid Laroi,F*CK LOVE
98,Kaptain,Kapacity
99,Justin Bieber,Changes
100,Obongjayar,Which Way is Forward?
