Position,song,artist,album
62,Ruger,Ruger,PANDEMIC
63,a m a r i,J. Cole,The Off-Season
64,World,"Dangbana Republik, Bella Shmurda",World
65,Koleyewon,Naira Marley,Koleyewon
66,Bad Habits,Ed Sheeran,Bad Habits
67,All,"Rexxie, DaVido",A True Champion
68,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open
69,So Much More,Olamide,UY Scuti
70,Yaba Buluku (Remix),"DJ TÃ¡rico, Burna Boy, Preck, Nelson Tivane",Yaba Buluku (feat. Preck & Nelson Tivane) [Remix]
71,ROCKSTAR,"DaBaby, Roddy Ricch",BLAME IT ON BABY
72,Runaway,AURORA,All My Demons Greeting Me As A Friend (Deluxe)
73,PEPE,"L.A.X, DaVido",PEPE
74,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App
75,Kiss Me More (feat. SZA),"Doja Cat, SZA",Kiss Me More (feat. SZA)
76,Early Momo,"Vector, Good girl LA",Early Momo
77,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",Sex Over Love
78,Survive,"Jaido P, Olamide",Survive (feat. Olamide)
79,Red Light Green Light,DaBaby,Red Light Green Light
80,Money,"Terri, Bella Shmurda, MohBad",Money
81,All My Life (feat. Oxlade),"M.I Abaga, Oxlade",All My Life (feat. Oxlade)
82,Having Our Way,"Migos, Drake",Culture III
83,Bad Influence,Omah lay,Bad Influence
84,Damages,Tems,Damages
85,All In,"Nasty C, T.I.",Zulu Man With Some Power
86,Music Messiah,"DJ Neptune, Wande Coal",Music Messiah
87,Rush,"Dangbana Rebublik, Bella Shmurda",Rush
88,Ginger Me,Rema,Ginger Me
89,Peaches (Masterkraft Remix),"Justin Bieber, Alpha P, Omah lay",Peaches (Masterkraft Remix)
90,Calling My Phone,"Lil Tjay, 6lack",Calling My Phone
91,Straightenin,Migos,Culture III
92,Jack,Nasty C,Jack
93,Light It Up,"Migos, Pop Smoke",Culture III
94,Dior,Pop Smoke,Meet The Woo
95,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
96,Reckless,Wizkid,Made In Lagos
97,Southy Love,"Peruzzi, Fireboy Dml",Southy Love
98,Ball If I Want To,DaBaby,Ball If I Want To
99,Bow,Ruger,PANDEMIC
100,Cho Cho,"Zlatan, DaVido, Mayorkun",Cho Cho
