Position,song,artist,album
81,Money,"Terri, Bella Shmurda, MohBad",Money
82,ROCKSTAR,"DaBaby, Roddy Ricch",BLAME IT ON BABY
83,Bad Influence,Omah lay,Bad Influence
84,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",Sex Over Love
85,Rush,"Dangbana Rebublik, Bella Shmurda",Rush
86,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
87,All My Life (feat. Oxlade),"M.I Abaga, Oxlade",All My Life (feat. Oxlade)
88,Music Messiah,"DJ Neptune, Wande Coal",Music Messiah
89,Korope,"Lil Kesh, Naira Marley",Korope
90,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App
91,Calling My Phone,"Lil Tjay, 6lack",Calling My Phone
92,Kiss Me More (feat. SZA),"Doja Cat, SZA",Kiss Me More (feat. SZA)
93,Reckless,Wizkid,Made In Lagos
94,Having Our Way,"Migos, Drake",Culture III
95,Don Dada,Timaya,Don Dada
96,Woman,Doja Cat,Planet Her
97,Light It Up,"Migos, Pop Smoke",Culture III
98,Champion,"Fireboy Dml, D Smoke",APOLLO
99,Sere (Remix),"Spinall, Fireboy Dml, 6lack",Sere (Remix)
100,Away,Ayra Starr,Ayra Starr
