rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
107,OXYGENE,Oxlade,24,301,301,100,301,301,301,232.71428571428572
108,Queen of the South,Shaybo,61,301,301,63,301,301,301,232.71428571428572
109,JESUS IS KING,Kanye West,301,301,301,301,301,51,74,232.85714285714286
110,Asa (Asha),Aṣa,301,83,301,301,42,301,301,232.85714285714286
111,Rise Above Hate,Unknown T,65,301,60,301,301,301,301,232.85714285714286
112,CITIZEN OF THE WORLD,King Perryy,301,301,69,59,301,301,301,233.28571428571428
113,A Good Time,DaVido,301,301,301,76,301,52,301,233.28571428571428
114,Culture III (Deluxe),Migos,301,301,301,301,79,301,53,233.85714285714286
115,JORDI (Deluxe),Maroon 5,80,53,301,301,301,301,301,234.0
116,Face 2 Face,2Face Idibia,93,301,301,301,43,301,301,234.42857142857142
117,PSYCHODRAMA,Dave,62,301,301,301,74,301,301,234.42857142857142
118,The Life Of Pablo,Kanye West,301,78,301,301,62,301,301,235.0
119,ÌRÌ (The Album Live) (Live),Sola Allyson,301,84,58,301,301,301,301,235.28571428571428
120,Glory Sound Prep,Jon Bellion,301,74,301,301,72,301,301,235.85714285714286
121,The Definition,Jon Bellion,301,301,301,88,59,301,301,236.0
122,Product of My Environment,Abra Cadabra,301,87,301,301,301,64,301,236.57142857142858
123,Love or the Word (EP),Jaywillz,100,301,301,51,301,301,301,236.57142857142858
124,Hopeless Romantic,Tomi Thomas,301,301,301,301,77,74,301,236.57142857142858
125,Heavy Is The Head,Stormzy,67,301,301,301,301,100,301,238.85714285714286
126,Yes And Amen,Tope Alabi,301,99,301,70,301,301,301,239.14285714285714
127,7 EP,Lil Nas X,92,301,301,301,301,81,301,239.71428571428572
128,"If I Can’t Have Love, I Want Power",Halsey,301,301,301,301,301,301,4,258.57142857142856
129,We Love You Tecca 2,Lil Tecca,301,301,301,301,301,301,6,258.85714285714283
130,Jackboy 2,Jackboy,301,301,301,301,301,301,9,259.2857142857143
131,Human (Deluxe),OneRepublic,301,301,301,301,301,301,10,259.42857142857144
132,All or Nothing,Rotimi,301,301,301,301,301,301,11,259.57142857142856
133,CTV3: Day Tripper's Edition,Jaden,301,301,301,301,301,301,12,259.7142857142857
134,3 Th3 Album,Not3s,301,301,301,301,301,301,14,260.0
135,All Over The Place (Deluxe),KSI,301,301,301,301,301,301,16,260.2857142857143
136,÷ (Deluxe),Ed Sheeran,301,301,301,16,301,301,301,260.2857142857143
137,DARKEST HOUR pack,Sknny,19,301,301,301,301,301,301,260.7142857142857
138,Abnormal Normality,Reeplay,301,301,301,301,301,19,301,260.7142857142857
139,See You Next Wednesday,Belly,301,301,301,301,301,301,20,260.85714285714283
140,Country Boy,DaBlixx Osha,301,20,301,301,301,301,301,260.85714285714283
141,No Pressure,Sarkodie,301,301,21,301,301,301,301,261.0
142,Hitler Wears Hermes 8: Sincerely Adolf,Westside Gunn,301,301,301,301,301,301,21,261.0
143,Street OT,Olamide,301,301,22,301,301,301,301,261.14285714285717
144,Anything is Possible,Rehmahz,301,301,301,301,301,301,23,261.2857142857143
145,Music (Songs From And Inspired By The Motion Picture),Sia,301,23,301,301,301,301,301,261.2857142857143
146,Best of Burna Boy,Burna Boy,301,301,301,301,23,301,301,261.2857142857143
147,Underrated,Deemoe,301,301,301,301,301,24,301,261.42857142857144
148,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,24,301,301,261.42857142857144
149,Born to Do It,Craig David,301,301,301,301,301,25,301,261.57142857142856
150,You Signed Up For This,Maisie Peters,301,301,301,301,301,301,25,261.57142857142856
151,Simisola,Simi,301,301,301,301,301,26,301,261.7142857142857
152,Unreleased 999,Juice Wrld,26,301,301,301,301,301,301,261.7142857142857
153,Free Spirit,Khalid,301,301,301,301,26,301,301,261.7142857142857
154,Independence Day,Fredo,301,301,28,301,301,301,301,262.0
155,Ghetto Lenny's Love Songs,SAINt JHN,29,301,301,301,301,301,301,262.14285714285717
156,F*CK LOVE 3: OVER YOU,The Kid Laroi,301,301,301,301,31,301,301,262.42857142857144
157,Little Lagos,Jinmi Abduls,301,301,301,301,301,31,301,262.42857142857144
158,No Bad Songz,Kizz Daniel,301,31,301,301,301,301,301,262.42857142857144
159,A Love Letter To You 4,Trippie Redd,301,32,301,301,301,301,301,262.57142857142856
160,Faith (Deluxe),Pop Smoke,301,301,32,301,301,301,301,262.57142857142856
161,Let It Shine (Original Soundtrack),Various Artists,301,301,301,301,301,32,301,262.57142857142856
162,To Pimp A Butterfly,Kendrick Lamar,32,301,301,301,301,301,301,262.57142857142856
163,Goodbye & Good Riddance,Juice Wrld,301,33,301,301,301,301,301,262.7142857142857
164,Fine Line,Harry Styles,301,301,301,301,34,301,301,262.85714285714283
165,Baddest Guy Ever Liveth,Olamide,301,34,301,301,301,301,301,262.85714285714283
166,Loud,Rihanna,301,301,301,301,36,301,301,263.14285714285717
167,New Season,Chidinma,301,36,301,301,301,301,301,263.14285714285717
168,Confirmation,DennyB,301,301,36,301,301,301,301,263.14285714285717
169,Bad Commando,Rema,301,301,301,301,37,301,301,263.2857142857143
170,Ea$t N We$t,Dremo,301,301,301,38,301,301,301,263.42857142857144
171,Local Mvp,Sainte,301,301,301,301,301,38,301,263.42857142857144
172,Dark Lane Demo Tapes,Drake,301,301,301,301,38,301,301,263.42857142857144
173,The Palmwine Express,Show Dem Camp,301,38,301,301,301,301,301,263.42857142857144
174,SoundMan Vol. 1,Starboy,301,39,301,301,301,301,301,263.57142857142856
175,Pure Heroine (Extended),Lorde,301,301,301,301,40,301,301,263.7142857142857
176,The Chairman,M.I Abaga,301,301,40,301,301,301,301,263.7142857142857
177,I Died For This!?,Grip,301,301,301,301,301,301,40,263.7142857142857
178,LONG LIVE LOVE,Kirk Franklin,301,41,301,301,301,301,301,263.85714285714283
179,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,301,301,301,41,301,301,301,263.85714285714283
180,Justice (Triple Chucks Deluxe),Justin Bieber,301,301,41,301,301,301,301,263.85714285714283
181,FATHER OF 4,Offset,301,301,301,301,41,301,301,263.85714285714283
182,Free Dem Boyz (Deluxe),42 Dugg,301,301,301,301,301,301,41,263.85714285714283
183,2014 Forest Hills Drive,J. Cole,301,301,42,301,301,301,301,264.0
184,Against All Odds,Efe,301,301,301,301,301,301,42,264.0
185,Die Lit,Playboi Carti,301,301,301,301,301,43,301,264.14285714285717
186,The Erigma II,Erigga,301,301,301,301,44,301,301,264.2857142857143
187,The House Is Burning,Isaiah Rashad,301,44,301,301,301,301,301,264.2857142857143
188,25,G Herbo,301,301,301,301,301,45,301,264.42857142857144
189,Good Things,Dan + Shay,301,45,301,301,301,301,301,264.42857142857144
190,Free Dem Boyz,42 Dugg,301,301,301,301,301,301,46,264.57142857142856
191,Things I Wanted To Tell You,Kina,301,301,301,301,46,301,301,264.57142857142856
192,Collection One,SAINt JHN,301,301,301,301,47,301,301,264.7142857142857
193,Centrepiece,Akintoye,301,47,301,301,301,301,301,264.7142857142857
194,What Have We Done,Omah lay,301,301,47,301,301,301,301,264.7142857142857
195,Evolution,Joyner Lucas,301,301,301,301,301,301,48,264.85714285714283
196,Mr. President,African China,301,301,301,48,301,301,301,264.85714285714283
197,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,301,49,301,301,301,301,301,265.0
198,Clone Wars Vol. 5 - The Algorhythm,Show Dem Camp,301,301,301,301,49,301,301,265.0
199,Gold,Adekunle Gold,301,301,301,49,301,301,301,265.0
200,Live! At TerraKulture Arena,Brymo,301,301,301,301,301,50,301,265.14285714285717
201,DAMN. COLLECTORS EDITION.,Kendrick Lamar,301,301,50,301,301,301,301,265.14285714285717
202,2 in 1,Darkoo,301,50,301,301,301,301,301,265.14285714285717
203,Jesus Music,Dj Horphuray,301,301,301,301,301,301,51,265.2857142857143
204,CLEAR,Summer Walker,301,301,51,301,301,301,301,265.2857142857143
205,Meanwhile EP,Gorillaz,301,301,301,301,301,301,52,265.42857142857144
206,Gospel Worship 2021,Various Artists,301,301,301,52,301,301,301,265.42857142857144
207,Dead Rose,Corizo,301,301,301,301,52,301,301,265.42857142857144
208,Different World,Alan Walker,301,301,52,301,301,301,301,265.42857142857144
209,C.E.O,Dagrin,52,301,301,301,301,301,301,265.42857142857144
210,Back of My Mind,H.E.R.,301,52,301,301,301,301,301,265.42857142857144
211,Ignorance is Bliss,Skepta,301,301,53,301,301,301,301,265.57142857142856
212,Artist 2.0 (Deluxe),A Boogie Wit da Hoodie,53,301,301,301,301,301,301,265.57142857142856
213,The Very Best of Enya (Deluxe Edition),Enya,301,301,301,301,301,53,301,265.57142857142856
214,Resurrection,Hugo P,301,301,301,301,301,301,54,265.7142857142857
215,Danger,Psquare,301,301,301,55,301,301,301,265.85714285714283
216,In The Lonely Hour,Sam Smith,301,301,301,301,301,301,55,265.85714285714283
217,Maverick City Vol. 3 Part 1,Maverick City Music,301,301,301,301,301,55,301,265.85714285714283
218,ADHD,Joyner Lucas,301,301,301,56,301,301,301,266.0
219,Mirage,Mannywellz,301,301,301,301,301,56,301,266.0
220,Queendoncom,Yemi Alade,301,301,301,301,301,301,57,266.14285714285717
221,Euphoria (Original Score from the HBO Series),Labrinth,301,301,57,301,301,301,301,266.14285714285717
222,Colours and Sounds,Niniola,301,301,301,301,301,57,301,266.14285714285717
223,Yabasi,Basketmouth,301,301,301,57,301,301,301,266.14285714285717
224,Love & Light,Joeboy,58,301,301,301,301,301,301,266.2857142857143
225,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,301,58,301,301,301,301,301,266.2857142857143
226,Melodrama,Lorde,301,59,301,301,301,301,301,266.42857142857144
227,My Turn (Deluxe),Lil Baby,301,301,301,301,301,59,301,266.42857142857144
228,Roots,NSG,301,301,59,301,301,301,301,266.42857142857144
229,Kapacity,Kaptain,59,301,301,301,301,301,301,266.42857142857144
230,Entertainer,D'banj,301,301,301,60,301,301,301,266.57142857142856
231,Section.80,Kendrick Lamar,60,301,301,301,301,301,301,266.57142857142856
232,Dutch From The 5th,Dutchavelli,301,301,301,301,301,61,301,266.7142857142857
233,Fuji The Sound,K1 De Ultimate,301,301,61,301,301,301,301,266.7142857142857
234,E Dide [Get Up],King Sunny Ade,301,301,301,301,301,301,61,266.7142857142857
235,Grass 2 Grace,2Face Idibia,301,301,301,61,301,301,301,266.7142857142857
236,Destined 2 Win,Lil Tjay,301,301,301,301,61,301,301,266.7142857142857
237,iLuwa,Luwa.Mp4,301,301,301,301,301,301,62,266.85714285714283
238,CTV3: Cool Tape Vol. 3,Jaden,301,301,62,301,301,301,301,266.85714285714283
239,House of Exile,Lucky Dube,301,301,301,301,301,62,301,266.85714285714283
240,The 15th Day,J Hus,301,301,301,301,301,301,63,267.0
241,Thats What They All Say,Jack Harlow,301,63,301,301,301,301,301,267.0
242,Six Paths,Dave,301,301,301,301,63,301,301,267.0
243,Beauty Behind The Madness,The Weeknd,301,301,301,64,301,301,301,267.14285714285717
244,Big Doodie Lo,Doodie Lo,301,301,301,301,301,301,65,267.2857142857143
245,Chrome,Zinoleesky,301,301,301,301,301,65,301,267.2857142857143
246,Detroit 2,Big Sean,301,301,65,301,301,301,301,267.2857142857143
247,"Lyrics to GO, Vol. 2",Kota the Friend,301,301,301,301,301,66,301,267.42857142857144
248,Changes,Justin Bieber,66,301,301,301,301,301,301,267.42857142857144
249,Chiomalized,Chioma Jesus,301,66,301,301,301,301,301,267.42857142857144
250,Game Over,Dave,301,301,301,301,67,301,301,267.57142857142856
251,The Separation,Jon Bellion,301,301,301,301,301,67,301,267.57142857142856
252,17,XXXTentacion,301,301,301,67,301,301,301,267.57142857142856
253,Oṣó,Brymo,301,301,301,301,68,301,301,267.7142857142857
254,ONCE UPON A TIME,Chika,301,301,301,301,301,69,301,267.85714285714283
255,Generation Next 2,JayMikee,301,301,301,301,69,301,301,267.85714285714283
256,Confluence Project,Mainland BlockParty,301,301,301,301,301,70,301,268.0
257,Still Taking Risks,Quando Rondo,301,301,70,301,301,301,301,268.0
258,Son of Mercy - EP,DaVido,70,301,301,301,301,301,301,268.0
259,Suncity,Khalid,301,301,301,301,71,301,301,268.14285714285717
260,Best Of 50 Cent,50 Cent,71,301,301,301,301,301,301,268.14285714285717
261,"Codename, Vol. 1",Dremo,301,301,301,71,301,301,301,268.14285714285717
262,B4 The Storm,Internet money,301,301,301,301,301,301,71,268.14285714285717
263,The Idea Of Her,Ali Gatie,301,301,301,301,301,71,301,268.14285714285717
264,The Lion King: The Gift,Beyoncé,301,72,301,301,301,301,301,268.2857142857143
265,Lagos Nawa!,Olamide,301,301,301,72,301,301,301,268.2857142857143
266,Rema Freestyle EP,Rema,301,301,301,301,73,301,301,268.42857142857144
267,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,301,75,301,301,301,301,301,268.7142857142857
268,Cray Cray,Crayon,301,301,301,301,75,301,301,268.7142857142857
269,Unorthodox Jukebox,Bruno Mars,301,301,301,301,76,301,301,268.85714285714283
270,let there be light.,Hillsong Worship,301,76,301,301,301,301,301,268.85714285714283
271,Blonde,Frank Ocean,301,301,76,301,301,301,301,268.85714285714283
272,"good kid, m.A.A.d city",Kendrick Lamar,301,301,77,301,301,301,301,269.0
273,Bad Vibes Forever,XXXTentacion,301,301,301,77,301,301,301,269.0
274,Songs 4 Worship: My Redeemer Lives,Various Artists,301,77,301,301,301,301,301,269.0
275,Scaled And Icy,Twenty One Pilots,301,301,301,301,78,301,301,269.14285714285717
276,Zero Panic,Balloranking,78,301,301,301,301,301,301,269.14285714285717
277,Tradition,9ice,301,301,301,301,301,78,301,269.14285714285717
278,My Worlds,Justin Bieber,301,301,79,301,301,301,301,269.2857142857143
279,Yellow,Brymo,301,301,301,79,301,301,301,269.2857142857143
280,Eyan Mayweather,Olamide,301,301,301,301,301,301,79,269.2857142857143
281,Lifestyle The Ep,Au Pro,301,301,80,301,301,301,301,269.42857142857144
282,Just In Case,Russ,301,301,301,301,301,80,301,269.42857142857144
283,My Beautiful Dark Twisted Fantasy,Kanye West,301,301,301,80,301,301,301,269.42857142857144
284,JACKBOYS,JACKBOYS,301,301,301,301,80,301,301,269.42857142857144
285,Plastic Hearts,Miley Cyrus,301,301,301,81,301,301,301,269.57142857142856
286,Heaven & Hell,Ava Max,301,301,81,301,301,301,301,269.57142857142856
287,One In A Million,Aaliyah,301,81,301,301,301,301,301,269.57142857142856
288,Platinum Heart,Toosii,301,301,301,301,81,301,301,269.57142857142856
289,Light,MohBad,301,301,301,301,301,301,81,269.57142857142856
290,NASIR,Nas,301,82,301,301,301,301,301,269.7142857142857
291,The People Tour: Live from Madison Square Garden,Hillsong UNITED,301,301,301,82,301,301,301,269.7142857142857
292,Only Honest On The Weekend,Becky Hill,301,301,301,301,301,301,82,269.7142857142857
293,In My Own Words,Ne-Yo,301,301,82,301,301,301,301,269.7142857142857
294,QUAVO HUNCHO,Quavo,301,301,301,301,301,82,301,269.7142857142857
295,Slow Dance,AJ Mitchell,301,301,83,301,301,301,301,269.85714285714283
296,Suicide Squad: The Album,Various Artists,301,301,301,301,301,83,301,269.85714285714283
297,The King Is Coming,Nathaniel Bassey,301,301,301,301,301,301,83,269.85714285714283
298,Ultimate Collection,Don Moen,301,301,301,83,301,301,301,269.85714285714283
299,TOO LATE TOO LIT (EP),KDDO,83,301,301,301,301,301,301,269.85714285714283
300,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,301,301,301,301,84,301,301,270.0
301,"Chronicles of Magik, Vol. 2",Wondamagik,301,301,301,301,301,301,84,270.0
302,crybaby,Lil Peep,301,301,84,301,301,301,301,270.0
303,SoulFro,Mannywellz,301,301,301,301,301,84,301,270.0
304,The Message,Minister GUC,301,301,85,301,301,301,301,270.14285714285717
305,Death B4 Dishoner Loyalty over Everything,Seddy Hendrinx,301,85,301,301,301,301,301,270.14285714285717
306,I'm Up,Young Thug,301,301,301,85,301,301,301,270.14285714285717
307,Common Sense,J Hus,301,301,86,301,301,301,301,270.2857142857143
308,Son Of The Lion,Benjiszzy Zaakii,301,86,301,301,301,301,301,270.2857142857143
309,Shoot For The Stars Aim For The Moon,Pop Smoke,301,301,301,301,301,86,301,270.2857142857143
310,Steel Human,NoCap,87,301,301,301,301,301,301,270.42857142857144
311,3 THE HARD WAY,Desiigner,301,301,301,87,301,301,301,270.42857142857144
312,CESAR,Eli Fross,301,301,301,301,301,87,301,270.42857142857144
313,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),Burna Boy,301,301,301,301,301,301,87,270.42857142857144
314,Alabaster Box,CeCe Winans,301,301,87,301,301,301,301,270.42857142857144
315,Heaven Or Hell,Don Toliver,88,301,301,301,301,301,301,270.57142857142856
316,Made In The Pyrex,Digga D,301,301,301,301,301,88,301,270.57142857142856
317,Sleepy Hallow Presents: Sleepy For President,Sleepy Hallow,301,88,301,301,301,301,301,270.57142857142856
318,Yeezus,Kanye West,301,301,301,301,301,301,88,270.57142857142856
319,"Neo Soul Beats, Vol. 1 (Relax Session)",M.Fasol,301,301,88,301,301,301,301,270.57142857142856
320,ABBA Gold,ABBA,301,301,301,301,301,301,89,270.7142857142857
321,So Much Fun,Young Thug,301,301,89,301,301,301,301,270.7142857142857
322,The Hill,Travis Greene,301,89,301,301,301,301,301,270.7142857142857
323,everything means nothing,blackbear,301,301,301,89,301,301,301,270.7142857142857
324,NAV,NAV,301,301,301,301,301,89,301,270.7142857142857
325,I'll Say It For You,Dax,89,301,301,301,301,301,301,270.7142857142857
326,Deezer Sessions,Ed Sheeran,301,301,301,301,301,90,301,270.85714285714283
327,Which Way is Forward?,Obongjayar,301,301,90,301,301,301,301,270.85714285714283
328,Beyond Wishes,Izik Gyang,301,301,301,301,90,301,301,270.85714285714283
329,Never Say Never,Brandy,301,301,301,90,301,301,301,270.85714285714283
330,YYZ-LAX,Smiley,301,301,91,301,301,301,301,271.0
331,SOMBRAS (SHADES),Oluwateemzy,301,91,301,301,301,301,301,271.0
332,technicolor,Covet,301,301,301,301,301,91,301,271.0
333,Parked Car Convos,Kaash Paige,301,301,301,92,301,301,301,271.14285714285717
334,ANGLICAN EP,Frank Edwards,301,301,301,301,92,301,301,271.14285714285717
335,Pain is Temporary,Bankrol Hayden,301,301,301,301,301,92,301,271.14285714285717
336,Spiral: From The Book of Saw Soundtrack,21 Savage,301,92,301,301,301,301,301,271.14285714285717
337,Celia,Tiwa Savage,301,301,92,301,301,301,301,271.14285714285717
338,SATISFIED,Mercy Chinwo,301,301,301,301,301,301,93,271.2857142857143
339,Die 4 Respect,DDG,301,93,301,301,301,301,301,271.2857142857143
340,Send Them To Coventry,Pa Salieu,301,301,93,301,301,301,301,271.2857142857143
341,Man Of Galilee,Judikay,301,301,301,301,301,301,94,271.42857142857144
342,Greatest Hits,Lighthouse Family,301,301,301,301,94,301,301,271.42857142857144
343,Reece Effect,A-Reece,94,301,301,301,301,301,301,271.42857142857144
344,"Projeto Dance: Funaná & Batuku, Vol.1",Various Artists,301,301,301,301,301,94,301,271.42857142857144
345,Sick Six,DaBlixx Osha,301,94,301,301,301,301,301,271.42857142857144
346,Listen,David Guetta,301,301,301,94,301,301,301,271.42857142857144
347,American Teen,Khalid,301,301,94,301,301,301,301,271.42857142857144
348,DAYSTAR,Tory Lanez,301,95,301,301,301,301,301,271.57142857142856
349,Slime Season,Young Thug,95,301,301,301,301,301,301,271.57142857142856
350,Some Nights,fun.,301,301,95,301,301,301,301,271.57142857142856
