rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah lay,3,2,2,3,2,1,1,2.0
2,Lie,Kizz Daniel,2,3,3,1,1,2,2,2.0
3,Essence (feat. Justin Bieber & Tems),Wizkid,1,1,1,2,3,6,6,2.857142857142857
4,Peru,Fireboy Dml,4,4,4,4,4,3,3,3.7142857142857144
5,Sinner,Adekunle Gold,6,5,5,6,5,5,5,5.285714285714286
6,Bounce,Ruger,5,6,6,5,7,7,7,6.142857142857143
7,Bloody Samaritan,Ayra Starr,10,11,11,7,6,4,4,7.571428571428571
8,Monalisa,Lojay,7,7,7,8,8,8,8,7.571428571428571
9,Outside,Buju,11,9,9,9,10,11,11,10.0
10,Feel Good,MohBad,9,8,8,11,9,13,13,10.142857142857142
11,Big Thug Boys,AV,12,10,10,10,11,9,9,10.142857142857142
12,Feeling,LADIPOE,8,12,12,12,12,10,10,10.857142857142858
13,Naira Marley,Zinoleesky,14,13,13,15,14,12,12,13.285714285714286
14,Soundgasm,Rema,15,15,15,13,13,14,14,14.142857142857142
15,Rock,Olamide,16,16,16,14,15,16,16,15.571428571428571
16,INDUSTRY BABY,Lil Nas X,17,17,17,18,17,15,15,16.571428571428573
17,Fashion Killer,Ayra Starr,19,18,18,17,19,18,18,18.142857142857142
18,Medicine,Jaywillz,20,21,21,19,18,19,19,19.571428571428573
19,Essence (feat. Tems),Wizkid,18,19,19,23,21,22,22,20.571428571428573
20,Yaba Buluku (Remix),DJ Tárico,21,22,22,20,20,20,20,20.714285714285715
21,Clash,Dave,22,20,20,21,23,23,23,21.714285714285715
22,System,Dave,34,32,32,31,33,31,31,32.0
23,It Is What It Is,Adekunle Gold,38,31,31,35,36,32,32,33.57142857142857
24,LV N ATTN feat. Wizkid,Lojay,39,38,38,39,35,33,33,36.42857142857143
25,Beggie Beggie,Ayra Starr,42,36,36,33,38,38,38,37.285714285714285
26,Oliver Twist,ArrDee,41,41,41,41,40,34,34,38.857142857142854
27,Forever (Remix),Gyakie,37,39,39,40,41,40,40,39.42857142857143
28,HUSTLE,Teni,40,52,52,37,42,36,36,42.142857142857146
29,Abu Dhabi,Ruger,43,40,40,43,44,45,45,42.857142857142854
30,Kilometre,Burna Boy,45,42,42,44,50,42,42,43.857142857142854
31,Bounce,Rema,46,43,43,47,48,44,44,45.0
32,Ke Star (Remix),Focalistic,47,44,44,53,52,43,43,46.57142857142857
33,Alubarika,Zlatan,44,48,48,50,46,46,46,46.857142857142854
34,Lazarus,Dave,51,47,47,42,43,51,51,47.42857142857143
35,Far Away,Dangbana Republik,50,45,45,51,51,47,47,48.0
36,Hallelu,Masterkraft,48,49,49,52,45,48,48,48.42857142857143
37,RAPSTAR,POLO G,53,50,50,48,49,49,49,49.714285714285715
38,Loved By You,Justin Bieber,54,51,51,46,47,50,50,49.857142857142854
39,Show Me,Joeboy,49,56,56,60,57,52,52,54.57142857142857
40,Lonely,Ayra Starr,61,55,55,49,53,56,56,55.0
41,Kilofeshe,Zinoleesky,52,53,53,66,60,54,54,56.0
42,All,Rexxie,56,57,57,57,65,53,53,56.857142857142854
43,Ginger (feat. Burna Boy),Wizkid,55,59,59,56,55,60,60,57.714285714285715
44,Tonongo,Lojay,58,63,63,61,54,55,55,58.42857142857143
45,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,65,60,60,58,61,59,59,60.285714285714285
46,MONTERO (Call Me By Your Name),Lil Nas X,64,61,61,59,58,61,61,60.714285714285715
47,Somebody Baby,Peruzzi,57,62,62,65,66,58,58,61.142857142857146
48,Infinity,Olamide,63,65,65,64,59,57,57,61.42857142857143
49,Bad Habits,Ed Sheeran,66,74,74,54,63,63,63,65.28571428571429
50,Call Me Baby,Cheque,70,64,64,72,73,62,62,66.71428571428571
51,History,Cheque,62,70,70,68,71,65,65,67.28571428571429
52,Snitch,Ayra Starr,67,72,72,62,69,66,66,67.71428571428571
53,Cocaine,Dai Verse,35,33,33,301,24,24,24,67.71428571428571
54,PonPon,Olamide,83,58,58,84,70,64,64,68.71428571428571
55,FOR YOU,Teni,59,69,69,74,76,69,69,69.28571428571429
56,La La (feat. Ckay),DaVido,68,73,73,67,72,70,70,70.42857142857143
57,Drug Test,Naira Marley,31,34,34,301,31,35,35,71.57142857142857
58,Bridgertn,Ayra Starr,79,77,77,69,67,67,67,71.85714285714286
59,Motley Crew,Post Malone,84,54,54,91,62,80,80,72.14285714285714
60,Pronto,Ajebo Hustlers,60,68,68,73,87,76,76,72.57142857142857
61,Celebrate Me,Patoranking,78,67,67,75,77,74,74,73.14285714285714
62,Coming,Naira Marley,301,35,35,34,37,37,37,73.71428571428571
63,Mercy,Falz,301,37,37,38,34,41,41,75.57142857142857
64,Toxic,Ayra Starr,75,78,78,63,80,79,79,76.0
65,Godly,Omah lay,86,71,71,86,74,73,73,76.28571428571429
66,23,Burna Boy,85,86,86,80,68,72,72,78.42857142857143
67,Karma,Ayra Starr,72,82,82,71,78,84,84,79.0
68,KOLO (feat. Oxlade),Ice Prince,76,79,79,78,79,83,83,79.57142857142857
69,Peaches,Justin Bieber,82,76,76,81,81,93,93,83.14285714285714
70,Heartbreak Anniversary,Giveon,90,90,90,88,64,81,81,83.42857142857143
71,Running (To You),Chike,73,85,85,90,83,89,89,84.85714285714286
72,Focus,Joeboy,81,91,91,93,82,90,90,88.28571428571429
73,Ojuju,Oxlade,13,14,14,16,16,301,301,96.42857142857143
74,Confident,Savage,23,23,23,22,22,301,301,102.14285714285714
75,Need To Know,Doja Cat,301,75,75,70,75,78,78,107.42857142857143
76,Damages,Tems,301,88,88,76,88,82,82,115.0
77,KPK (Ko Por Ke),Rexxie,71,84,84,301,89,92,92,116.14285714285714
78,LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled,74,301,301,77,93,68,68,140.28571428571428
79,STAY,The Kid Laroi,301,301,301,24,25,21,21,142.0
80,Yafun Yafun,Ajebo Hustlers,301,83,83,301,86,71,71,142.28571428571428
81,Testimony,Buju,33,24,24,36,301,301,301,145.71428571428572
82,Blessed (feat. Damian Marley),Wizkid,80,301,301,87,85,87,87,146.85714285714286
83,Petite,NSG,69,93,93,83,90,301,301,147.14285714285714
84,Cast (Gen Z Anthem),Ayra Starr,32,301,301,301,39,39,39,150.28571428571428
85,Ile Aye (This Life),Josseyan-tizzy,36,46,46,55,301,301,301,155.14285714285714
86,Late At Night,Roddy Ricch,89,301,301,85,301,77,77,175.85714285714286
87,Wade In The Water (Live),The Spirituals,301,80,80,301,301,86,86,176.42857142857142
88,In Between,Ayra Starr,301,89,89,79,91,301,301,178.71428571428572
89,Early Momo,Vector,87,301,301,301,92,85,85,178.85714285714286
90,Dior,Pop Smoke,88,301,301,89,301,88,88,179.42857142857142
91,Party Next Door,Dangbana Republik,24,301,301,301,301,25,25,182.57142857142858
92,Commitment Issues,Central Cee,301,301,301,82,301,75,75,205.14285714285714
93,Verdansk,Dave,91,87,87,301,301,301,301,209.85714285714286
94,Bad Influence,Omah lay,301,301,301,301,84,91,91,210.0
95,Ojuju,Troniq Music,301,301,301,301,301,17,17,219.85714285714286
96,Dimension (feat. Skepta & Rema),Jae5,25,301,301,25,301,301,301,222.14285714285714
97,Bling (feat. Amaarae & Buju),Blaqbonez,301,25,25,301,301,301,301,222.14285714285714
98,Felony,CKay,301,301,301,32,32,301,301,224.14285714285714
99,Anyone,Justin Bieber,301,66,66,301,301,301,301,233.85714285714286
100,Law Of Attraction,Dave,301,81,81,301,301,301,301,238.14285714285714
101,We're All Alone,Dave,301,92,92,301,301,301,301,241.28571428571428
102,Sisi,Geminigh,301,301,301,45,301,301,301,264.42857142857144
103,At My Worst (feat. Kehlani),Pink Sweat$,301,301,301,301,56,301,301,266.0
104,Shameful,King Ot,77,301,301,301,301,301,301,269.0
105,Music Messiah,DJ Neptune,92,301,301,301,301,301,301,271.14285714285717
106,Reckless,Wizkid,301,301,301,92,301,301,301,271.14285714285717
107,The Best (feat. Mayorkun),DaVido,93,301,301,301,301,301,301,271.2857142857143
