Position,song,artist
1,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
2,Far Away,"Dangbana Republik, Bella Shmurda"
3,Outside,Buju
4,Essence (feat. Tems),Wizkid
5,Understand,Omah Lay
6,Feeling,"LADIPOE, Buju"
7,Slow Down,King Promise
8,Bling (feat. Amaarae & Buju),Blaqbonez
9,Bounce,Ruger
10,Soundgasm,Rema
11,Rock,Olamide
12,Bobo,Aya Nakamura
13,Money & Laughter,"BOJ, Zamir, Amaarae"
14,MY FAVOURITE SONG (feat. Shekhinah),Tshego
15,Shopping Spree (feat. Chris Brown & Young Thug),Davido
16,Pololo (feat. Tiakola),MHD
17,Nimekuzoea,Nandy
18,Show Me,Joeboy
19,Monalisa,"Lojay, Sarz"
20,Siyathandana (feat. Abidoza & Boohle),Cassper Nyovest
21,Denzel Washington (feat. Lannie Billion) [Radio Edit],"King Zeph, Deep Sen, K Sugah"
22,Jack,Nasty C
23,Somebody (feat. Phyno),Olamide
24,Hold,Blxckie
25,Sweet Escape,Mizzle
26,Big Thug Boys,AV
27,Fine Wine (feat. King Promise & Joeboy),R2Bees
28,Sinner,"Adekunle Gold, Lucky Daye"
29,All (feat. Davido),Rexxie
30,Kilometre,Burna Boy
31,One Time (feat. Reekado Banks),Moelogo
32,Dimension (feat. Skepta & Rema),JAE5
33,"LiYoshona (feat. Njelic, MalumNator & De Mthuda) [Main Mix]",Kwiish SA
34,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],"DJ Tarico, Burna Boy"
35,Southy Love (feat. Fireboy DML),Peruzzi
36,Coming,"Naira Marley, Busiswa"
37,Asambeni,"Oscar Mbo, C-Blak"
38,Medicine,Jaywillz
39,Confident,"Savage, Buju"
40,It Is What It Is,Adekunle Gold
41,Le temps,Tayc
42,Ex,Nikita Kering
43,"Dangerous Love (feat. Mugeez, Efya & R2Bees)",Omar Sterling
44,Rise of the Underdogs 2 (feat. Tomi Thomas),Show Dem Camp
45,I Want (feat. Mutoriah),Chris Kaiga
46,Niko Sawa (feat. Bien),Nviiri The Storyteller
47,"Africa, One Of A Kind","Angelique Kidjo, Mr Eazi, Salif Keita"
48,Verified (feat. Mayorkun),Laycon
49,Ngilimele (feat. Q Twins),DJ Tira
50,Felony,CKay
51,Early Momo (feat. GoodGirl LA),Vector
52,Baby Go,"Otile Brown, Kizz Daniel"
53,Bank Notification (feat. Madumane),"Ciza, DJ Maphorisa"
54,Ba Xolele (feat. Guyu Pane & YoungStunner) [729 Street Vocal],Dzo 729
55,Coachella,"Sarkodie, Kwesi Arthur"
56,Kamata,Diamond Platnumz
57,Weekend,Eddy Kenzo
58,FOR YOU (feat. Davido),Teni
59,NDOVU NI KUU (feat. KHALIGRAPH JONES & BOUTROSS MUNENE),arcane krispah
60,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O'Kenneth)",Jay Bahd
61,GUPTA (feat. Lady Du & Mellow and Sleazy),"Focalistic, Mr JazziQ"
62,John Wick (feat. Sir Trill & Da Muziqal Chef),De Mthuda
63,"Umsebenzi Wethu (feat. Zuma, Mr JazziQ, Lady Du & Reece Madlisa)","Busta 929, Mpura"
64,Forever (Remix),"Gyakie, Omah Lay"
65,Somebody Baby,"Davido, Peruzzi"
66,History,"Cheque, Fireboy DML"
67,LEGGO,"Serge Ibaka, Tayc"
68,Running (To You),"Chike, Simi"
69,Je veux que toi (feat. Fally Ipupa),Bramsito
70,"Samsokolo (feat. Mr JazziQ, Sir Trill, ThackzinDJ & Boohle) [Radio Edit]","Tee Jay, Rascoe Kaos"
71,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky
72,"Khuza Gogo (feat. Mpura, AmaAvenger & M.J)","DBN Gogo, Blaqnick, MasterBlaq"
73,Questions,Shekhinah
74,Sere (Remix),"Spinall, Fireboy DML, 6LACK"
75,Nossas Coisas (feat. ARY),C4 pedro
76,Long Way,Emtee
77,Dollar On You,Kuami Eugene
78,Un coup (feat. Dadju),Fally Ipupa
79,For You,Marioo
80,La Vie Est Belle,"Kabza De Small, DJ Maphorisa, TRESOR"
