rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Essence (feat. Tems),"WizKid, Tems",1,1,1,1,1,1,1,1.0
2,Feeling,LADIPOE,2,2,2,2,2,3,3,2.2857142857142856
3,Understand,Omah Lay,3,3,3,3,3,2,2,2.7142857142857144
4,Banyana,"DJ Maphorisa, Sir Trill, Daliwonga, Kabza De Small",4,4,4,4,4,5,5,4.285714285714286
5,Soundgasm,Rema,7,7,7,7,7,4,4,6.142857142857143
6,Door,Joeboy,6,6,6,6,6,7,7,6.285714285714286
7,Sinner,Adekunle Gold,10,10,10,10,10,8,8,9.428571428571429
8,Kamata,Diamond Platnumz,5,5,5,5,5,22,22,9.857142857142858
9,Siyathandana,Cassper Nyovest,8,8,8,8,8,17,17,10.571428571428571
10,Dimension (feat. Skepta & Rema),JAE5,9,9,9,9,9,15,15,10.714285714285714
11,MOSLADO,Teni,11,11,11,11,11,12,12,11.285714285714286
12,Coming,Naira Marley,12,12,12,12,12,23,23,15.142857142857142
13,Kilometre,Burna Boy,17,17,17,17,17,11,11,15.285714285714286
14,Bounce,Rema,19,19,19,19,19,6,6,15.285714285714286
15,"Ndombolo (feat. AbduKiba, K2ga & Tommy Flavour)",Alikiba,18,18,18,18,18,10,10,15.714285714285714
16,Forever (Remix),Gyakie,13,13,13,13,13,24,24,16.142857142857142
17,Rock,Olamide,14,14,14,14,14,27,27,17.714285714285715
18,Running (To You),chike,15,15,15,15,15,26,26,18.142857142857142
19,Focus,Joeboy,21,21,21,21,21,14,14,19.0
20,Send Me Nudes (feat. Joey B),KiDi,16,16,16,16,16,28,28,19.428571428571427
21,Falling For U,Blaq Jerzee,20,20,20,20,20,25,25,21.428571428571427
22,Kilofese,Remix - Zinoleesky,24,24,24,24,24,16,16,21.714285714285715
23,Celebrate Me,Patoranking,26,26,26,26,26,13,13,22.285714285714285
24,Music Messiah,DJ Neptune,22,22,22,22,22,29,29,24.0
25,LV N ATTN feat. Wizkid,Lojay,23,23,23,23,23,30,30,25.0
26,KPK (Ko Por Ke),Rexxie,28,28,28,28,28,19,19,25.428571428571427
27,Yaba Buluku (feat. Preck & Nelson Tivane),Remix - DJ Tarico,29,29,29,29,29,18,18,25.857142857142858
28,Confident,Savage,25,25,25,25,25,31,31,26.714285714285715
29,Dinaledi,Major League Djz,30,30,30,30,30,21,21,27.428571428571427
30,Let Dem Kno,Smallgod,31,31,31,31,31,20,20,27.857142857142858
31,Koroba,Tiwa Savage,27,27,27,27,27,33,33,28.714285714285715
32,This Your Body,Skales,35,35,35,35,35,36,36,35.285714285714285
33,Breakup Riddim,DJ Aroma,33,33,33,33,33,43,43,35.857142857142854
34,Yebo Teacher,Moonchild Sanelly,32,32,32,32,32,47,47,36.285714285714285
35,Bosana,El Mukuka,34,34,34,34,34,42,42,36.285714285714285
36,GUPTA,Focalistic,37,37,37,37,37,38,38,37.285714285714285
37,Nossas Coisas (feat. Ary),C4 Pedro,40,40,40,40,40,32,32,37.714285714285715
38,Touch It,KiDi,38,38,38,38,38,41,41,38.857142857142854
39,Niko Sawa,Nviiri The Storyteller,41,41,41,41,41,35,35,39.285714285714285
40,Baikoko,Mbosso,36,36,36,36,36,48,48,39.42857142857143
41,Slow Down,King Promise,42,42,42,42,42,34,34,39.714285714285715
42,John Wick,De Mthuda,39,39,39,39,39,45,45,40.714285714285715
43,Meliza,DJ Flex,45,45,45,45,45,39,39,43.285714285714285
44,Jowo,DaVido,47,47,47,47,47,37,37,44.142857142857146
45,Khuza Gogo,"DBN Gogo, M.J",46,46,46,46,46,40,40,44.285714285714285
46,Woza,Mr JazziQ,43,43,43,43,43,49,49,44.714285714285715
47,PEPE,L.A.X,48,48,48,48,48,44,44,46.857142857142854
48,Somebody (feat. Phyno),Olamide,49,49,49,49,49,46,46,48.142857142857146
49,Sekkle & Bop (feat. Popcaan),Mr Eazi,44,44,44,44,44,301,301,117.42857142857143
50,Testimony,Buju,301,301,301,301,301,9,9,217.57142857142858
