rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Soundgasm,Rema,1,1,1,1,1,2,10,2.428571429
2,Rock,Olamide,3,3,3,4,4,4,1,3.142857143
3,Bounse,Rema,4,4,4,3,3,3,12,4.714285714
4,Outside,Buju,5,5,5,5,5,5,14,6.285714286
5,Dimension (feat. Skepta & Rema),JAE5,9,9,8,8,8,9,18,9.857142857
6,Essence (feat. Tems),WizKid,10,10,9,9,9,8,17,10.28571429
7,Show Me,Joeboy,11,11,11,10,10,10,19,11.71428571
8,Coming,Naira Marley,12,12,12,11,11,11,20,12.71428571
9,Kilometre,Burna Boy,14,14,14,13,13,12,21,14.42857143
10,Having Our Way (feat. Drake),Migos,8,8,10,12,12,16,39,15
11,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",17,17,15,14,14,13,23,16.14285714
12,It Is What It Is,Adekunle Gold,18,18,17,16,15,14,24,17.42857143
13,History,Cheque,20,20,19,17,16,15,26,19
14,Tonongo,Lojay,19,19,18,18,17,17,27,19.28571429
15,Felony,CKay,21,21,21,20,18,18,25,20.57142857
16,RAPSTAR,Polo G,16,16,20,19,20,23,35,21.28571429
17,Avalanche,Migos,13,13,13,15,22,29,55,22.85714286
18,Pronto,Ajebo Hustlers,23,23,22,23,21,20,29,23
19,Ke Star,Remix - Focalistic,28,28,24,21,19,19,28,23.85714286
20,La La (feat. Ckay),DaVido,25,25,23,24,24,21,30,24.57142857
21,Straightenin,Migos,15,15,16,22,27,30,50,25
22,Late At Night,Roddy Ricch,26,26,25,25,23,24,34,26.14285714
23,Forever (Remix),Gyakie,27,27,27,26,25,25,33,27.14285714
24,Ginger (feat. Burna Boy),WizKid,30,30,29,27,26,22,31,27.85714286
25,Monalisa,Lojay,32,32,32,30,29,26,32,30.42857143
26,Southy Love,Peruzzi,35,35,33,29,30,27,37,32.28571429
27,KOLO (feat. Oxlade),Ice Prince,37,37,34,33,32,31,38,34.57142857
28,Blessed (feat. Damian Marley),WizKid,45,45,35,32,31,28,36,36
29,Somebody Baby,DaVido,40,40,36,34,33,32,41,36.57142857
30,Malibu (feat. Polo G),Migos,22,22,26,31,36,42,83,37.42857143
31,Loved By You (feat. Burna Boy),Justin Bieber,43,43,40,37,34,33,42,38.85714286
32,Epidemic,Polo G,34,34,37,38,37,38,61,39.85714286
33,Antisocial (feat. Juice WRLD),Migos,29,29,31,35,38,43,77,40.28571429
34,Running (To You),chike,49,49,42,40,39,36,45,42.85714286
