rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Bounse,Rema,3,2,1,1,1,1,1,1.428571429
2,Feeling,"LADIPOE, Buju",1,1,2,2,2,2,2,1.714285714
3,Rock,Olamide,2,3,3,3,3,3,3,2.857142857
4,Soundgasm,Rema,4,4,4,4,4,4,4,4
5,Outside,Buju,5,5,5,5,5,5,5,5
6,Yaba Buluku (feat. Preck & Nelson Tivane),"Remix - DJ Tarico, Preck, Nelson Tivane",8,7,6,6,6,6,6,6.428571429
7,Confident,Savage,6,6,7,7,7,7,7,6.714285714
8,Essence (feat. Tems),WizKid,7,8,8,8,9,9,9,8.285714286
9,Bling (feat. Amaarae & Buju),Blaqbonez,10,9,9,11,10,10,10,9.857142857
10,Big Thug Boys,AV,20,15,11,9,8,8,8,11.28571429
11,All,Rexxie,15,10,10,10,11,12,14,11.71428571
12,Dimension (feat. Skepta & Rema),JAE5,13,12,12,12,12,11,11,11.85714286
13,Show Me,Joeboy,14,13,14,13,13,13,13,13.28571429
14,Jailer (feat. Jaywillz),Olamide,11,11,13,14,14,15,15,13.28571429
15,Julie,Olamide,12,14,15,16,18,19,19,16.14285714
16,LV N ATTN (feat. Wizkid),Lojay,18,16,16,15,16,17,17,16.42857143
17,Monalisa,Lojay,21,20,18,17,15,14,12,16.71428571
18,Coming,Naira Marley,19,17,17,18,17,18,18,17.71428571
19,Somebody (feat. Phyno),Olamide,16,18,19,20,21,21,23,19.71428571
20,PonPon (feat. Fave),Olamide,17,19,21,22,22,22,24,21
21,Naira Marley,Zinoleesky,37,22,22,21,19,16,16,21.85714286
22,Kilometre,Burna Boy,22,21,23,23,23,23,22,22.42857143
23,Tonongo,Lojay,26,25,24,24,24,24,21,24
24,Ginger (feat. Burna Boy),WizKid,25,23,25,25,25,25,25,24.71428571
25,It Is What It Is,Adekunle Gold,27,24,26,26,26,26,26,25.85714286
26,Felony,CKay,28,26,27,27,27,27,27,27
27,Ke Star,Remix - Focalistic,29,27,28,28,29,29,28,28.28571429
28,Pronto,Ajebo Hustlers,33,30,29,29,28,28,29,29.42857143
29,History,Cheque,30,32,31,30,30,30,30,30.42857143
30,Cup of Tea,Olamide,24,29,33,31,31,34,36,31.14285714
31,La La (feat. Ckay),DaVido,34,33,32,32,32,31,32,32.28571429
32,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",32,34,34,33,33,33,33,33.14285714
33,Blessed (feat. Damian Marley),WizKid,36,35,36,35,34,32,31,34.14285714
34,Rough Up (feat. Layydoe),Olamide,23,28,35,37,39,41,44,35.28571429
