rank,song,artist,apple,boom,spotify,audiomack,deezer,youtube,RT
57,Late At Night,Roddy Ricch,33,420,31,43,61,325,152.16666666666666
58,High Way,"DJ Kaywise, Phyno",60,420,58,51,300,36,154.16666666666666
59,Rush,"Dangbana Republik, Bella Shmurda",54,420,50,29,57,325,155.83333333333334
60,Kilofeshe,Zinoleesky,62,420,60,37,38,325,157.0
61,Tonongo,"Lojay, Sarz",22,420,22,128,47,325,160.66666666666666
62,Ke Star (Remix),"Focalistic, Davido",28,420,26,450,22,18,160.66666666666666
63,Don Dada,Timaya,375,84,350,49,88,81,171.16666666666666
64,No Stress,Wizkid,67,420,65,74,118,325,178.16666666666666
65,Commitment Issues,Central Cee,83,420,80,127,49,325,180.66666666666666
66,Abu Dhabi,Ruger,42,420,40,191,67,325,180.83333333333334
67,Damages,Tems,97,420,101,86,65,325,182.33333333333334
68,Oliver Twist,ArrDee,63,420,64,450,32,83,185.33333333333334
69,Triumphant,Olamide,375,24,350,33,300,49,188.5
70,Big Thug Boys,AV,43,420,81,166,100,325,189.16666666666666
71,Straightenin,Migos,74,420,68,450,62,93,194.5
72,Door,Joeboy,375,33,350,58,300,78,199.0
73,Ruger,Ruger,85,420,86,450,78,77,199.33333333333334
74,Koleyewon,Naira Marley,375,42,350,44,69,325,200.83333333333334
75,Avalanche,Migos,96,420,91,450,93,76,204.33333333333334
76,Bank On It,Burna Boy,48,78,41,450,300,325,207.0
77,Champion,Fireboy DML & D Smoke,375,49,350,55,97,325,208.5
78,This Your Body,Skales and Davido,375,45,350,57,103,325,209.16666666666666
79,Omo X 100,Reminisce,105,420,104,199,104,325,209.5
80,Airplane Mode,Fireboy DML,375,82,350,103,300,75,214.16666666666666
81,Real Life,Burna Boy,80,420,77,84,300,325,214.33333333333334
82,RAPSTAR,Polo G,35,420,32,450,27,325,214.83333333333334
83,Smile,Wizkid,87,420,84,79,300,325,215.83333333333334
84,Holy Ground,Davido,88,420,85,78,300,325,216.0
85,Monalisa,"Lojay, Sarz",20,420,20,450,64,325,216.5
86,Blessed (feat. Damian Marley),Wizkid,31,420,30,450,53,325,218.16666666666666
87,Cho Cho,Zlatan,375,420,350,36,89,59,221.5
88,Banga,D'banj,375,57,109,450,300,47,223.0
89,Ameno,Era,89,420,92,450,300,12,227.16666666666666
90,Having Our Way (feat. Drake),Migos,66,420,59,450,59,325,229.83333333333334
91,Voice of the Heroes,"Lil Baby, Lil Durk",61,420,55,450,76,325,231.16666666666666
92,Reckless,Wizkid,53,420,52,450,94,325,232.33333333333334
93,Olofofo,Victor AD,375,23,350,24,300,325,232.83333333333334
94,Epidemic,Polo G,69,420,61,450,92,325,236.16666666666666
95,Heartbreak Anniversary,GIV\xc4\x92ON,86,420,83,450,55,325,236.5
96,Survive,Jaido P,101,420,105,190,300,325,240.16666666666666
97,Love Like This (feat. Fireboy DML),Lil Kesh,375,80,350,450,119,82,242.66666666666666
98,Calling My Phone,"Lil Tjay, 6LACK",98,420,94,450,70,325,242.83333333333334
99,PAMI,DJ Tunez,375,56,350,56,300,325,243.66666666666666
100,If You No Love,Chik̩,375,31,350,96,300,325,246.16666666666666
101,GANG GANG (with Lil Wayne),"Polo G, Lil Wayne",99,420,93,450,90,325,246.16666666666666
102,Can't Relate,Omah Lay,375,46,350,82,300,325,246.33333333333334
103,Lonely,Joeboy,375,81,350,47,300,325,246.33333333333334
104,Loading,Olamide,375,64,350,76,300,325,248.33333333333334
105,Ori,Barry Jhay,375,93,350,48,300,325,248.5
106,Jennifer,Guchi,375,18,350,450,300,3,249.33333333333334
107,Yaba Buluku (feat. Preck & Nelson Tivane),"DJ Tarico, Burna Boy",95,420,102,450,112,325,250.66666666666666
108,My Bebe,Omah Lay,375,68,350,97,300,325,252.5
109,You,Omah Lay,375,62,350,108,300,325,253.33333333333334
110,Korope,"Lil Kesh, Naira Marley",110,420,350,200,117,325,253.66666666666666
111,Abule,Patoranking,375,58,350,123,300,325,255.16666666666666
112,Naira Marley,Zinoleesky,108,420,350,219,109,325,255.16666666666666
113,Adura,Mohbad,375,72,350,110,300,325,255.33333333333334
114,Painting Pictures,Polo G,112,420,108,450,120,325,255.83333333333334
115,All,Rexxie,107,420,350,225,110,325,256.1666666666667
116,Green Light,Olamide,375,90,350,106,300,325,257.6666666666667
117,Are You Sure,Lyta,375,420,350,23,300,87,259.1666666666667
118,Damn,Omah Lay,375,77,350,135,300,325,260.3333333333333
119,Confession,Omah Lay,375,85,350,129,300,325,260.6666666666667
120,Money,"Terri, Bella Shmurda, Mohbad",375,420,350,20,77,325,261.1666666666667
121,Roju,Chike,375,89,350,450,300,10,262.3333333333333
122,If E Happen For Lagos,Runtown,375,420,350,105,300,65,269.1666666666667
123,Lagos Anthem,Zlatan,375,83,350,185,300,325,269.6666666666667
124,Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk, Travis Scott",64,420,63,450,300,325,270.3333333333333
125,Squander,Falz & Niniola,375,60,350,450,300,90,270.8333333333333
126,Ginger Me (Intro),Bella Shmurda,375,420,350,53,106,325,271.5
127,Longtime (feat. Skepta),Wizkid,68,420,67,450,300,325,271.6666666666667
128,Jowo,Davido,70,420,66,450,300,325,271.8333333333333
129,Sweet One,Wizkid,71,420,69,450,300,325,272.5
130,Mighty Wine,Wizkid,76,420,74,450,300,325,274.1666666666667
131,True Love (feat. Tay Iwar & Projexx),Wizkid,78,420,75,450,300,325,274.6666666666667
132,Ma Pariwo,Zinoleesky,375,420,350,75,108,325,275.5
133,Rich Off Pain (feat. Rod Wave),"Lil Baby, Lil Durk, Rod Wave",81,420,78,450,300,325,275.6666666666667
134,Piece of Me (feat. Ella Mai),Wizkid,82,420,79,450,300,325,276.0
135,At My Worst,Pink Sweat$,375,420,350,102,95,325,277.8333333333333
136,Sere Remix,"Spinall, Fireboy DML and 6LACK",375,420,350,119,82,325,278.5
137,Park O X3,"Lojay, Sarz",90,420,87,450,300,325,278.6666666666667
138,Okwaraji,Blaqbonez,91,420,88,450,300,325,279.0
139,Panty!,"Lojay, Sarz",92,420,89,450,300,325,279.3333333333333
140,Kilofese,Zinoleesky,93,420,95,450,300,325,280.5
141,Antisocial (feat. Juice WRLD),Migos,102,420,98,450,300,325,282.5
142,Fame & Riches (with Roddy Ricch),Polo G,100,420,100,450,300,325,282.5
143,For the Love of New York (with Nicki Minaj),"Polo G, Nicki Minaj",103,420,99,450,300,325,282.8333333333333
144,Gyrate,Wizkid,104,420,107,450,300,325,284.3333333333333
145,MONTERO (Call Me By Your Name),Lil Nas X,375,420,350,450,50,61,284.3333333333333
146,Malibu (feat. Polo G),Migos,106,420,106,450,300,325,284.5
147,Flex,Kizz Daniel,375,420,350,131,113,325,285.6666666666667
148,Ball If I Want To,DaBaby,375,420,350,450,91,45,288.5
149,Kiss Me More (feat. SZA),Doja Cat,111,420,350,450,86,325,290.3333333333333
150,Astronaut In The Ocean,Masked Wolf,375,420,350,450,54,98,291.1666666666667
151,Up,Cardi B,375,420,350,212,300,99,292.6666666666667
152,Leave The Door Open,"Bruno Mars, Anderson .Paak & Silk Sonic",375,420,350,450,73,94,293.6666666666667
153,Ke Star Remix,Focalistic & Davido,375,420,350,25,300,325,299.1666666666667
154,90'S,Seyi Vibez,375,420,350,28,300,325,299.6666666666667
155,Bad Type,Seyi Vibez,375,420,350,41,300,325,301.8333333333333
156,Catalyst,Seyi Vibez,375,420,350,45,300,325,302.5
157,Sho Mo Mi,Bella Shmurda,375,420,350,50,300,325,303.3333333333333
158,Bad Habits,Ed Sheeran,375,420,350,228,124,325,303.6666666666667
159,Petty (Bonus Track),Olamide,375,25,350,450,300,325,304.1666666666667
160,Omnipotent,Bella Shmurda,375,420,350,61,300,325,305.1666666666667
161,Liquor,Bella Shmurda,375,420,350,62,300,325,305.3333333333333
162,Sorry,MohBad,375,420,350,63,300,325,305.5
163,Vision 2020,Bella Shmurda,375,420,350,64,300,325,305.6666666666667
164,Pay day,Seyi Vibez,375,420,350,66,300,325,306.0
165,Feel,Mrolaide ,375,37,350,450,300,325,306.1666666666667
166,Chi Chi,Naira Marley,375,420,350,67,300,325,306.1666666666667
167,Omemma,Judikay,375,38,350,450,300,325,306.3333333333333
168,Only You,Bella Shmurda,375,420,350,68,300,325,306.3333333333333
169,Freestyle,2jaja,375,39,350,450,300,325,306.5
170,Upgrade,Bella Shmurda,375,420,350,70,300,325,306.6666666666667
171,Picture Freestyle,Seyi Vibez,375,420,350,72,300,325,307.0
172,Rotate (Freestyle),Mr Eazi,375,43,350,450,300,325,307.1666666666667
173,Muje,Barry Jhay,375,420,350,73,300,325,307.1666666666667
174,Lole,Kendickson,375,47,350,450,300,325,307.8333333333333
175,God Sent,Seyi Vibez,375,420,350,77,300,325,307.8333333333333
176,Capable God,Judikay,375,48,350,450,300,325,308.0
177,Amope,Bella Shmurda,375,420,350,80,300,325,308.3333333333333
178,Check Yourself,Kaptain,375,52,350,450,300,325,308.6666666666667
179,Fall for Me,Laycon,375,420,350,83,300,325,308.8333333333333
180,I Bow,Judikay,375,54,350,450,300,325,309.0
181,Happiness,Davolee,375,420,350,85,300,325,309.1666666666667
182,Colorado,Zugo,375,420,350,87,300,325,309.5
183,FEM,Davido,375,420,350,88,300,325,309.6666666666667
184,Rest On Kashy,Anonymous Music,375,420,350,89,300,325,309.8333333333333
185,Focus Vibe,Slimcase,375,59,350,450,300,325,309.8333333333333
186,So Lovely,Buju,375,420,350,90,300,325,310.0
187,Too Faithful,Moses Bliss,375,61,350,450,300,325,310.1666666666667
188,Dangbana Orisa,Bella Shmurda,375,420,350,91,300,325,310.1666666666667
189,Your Body,Mayorkun,375,420,350,92,300,325,310.3333333333333
190,Currently,Kizz Daniel,375,420,350,93,300,325,310.5
191,Lenu (Remix),Buju,375,420,350,94,300,325,310.6666666666667
192,All Love,Lil Durk,375,420,350,95,300,325,310.8333333333333
193,Obinasom,Mercy Chinwo,375,67,350,450,300,325,311.1666666666667
194,Off You ft. KiDi,Young Jonn,375,69,350,450,300,325,311.5
195,Duduke (French),Simi and Deja,375,420,350,99,300,325,311.5
196,Celebration,Joeboy,375,420,350,100,300,325,311.6666666666667
197,Ponmo,Mohbad,375,420,350,101,300,325,311.8333333333333
198,Baby Mama,Peruzzi,375,74,350,450,300,325,312.3333333333333
199,Cultural Praise,Kcee & Okwesili Eze Group,375,420,350,104,300,325,312.3333333333333
200,Many Nites,Erigga,375,75,350,450,300,325,312.5
201,Hallelujah Challenge Praise Medley,Nathaniel Bassey,375,76,350,450,300,325,312.6666666666667
202,3 Headed Goat,Lil Durk,375,420,350,107,300,325,312.8333333333333
203,Wonderful,Burna Boy,375,420,350,109,300,325,313.1666666666667
204,Die Young,Roddy Ricch,375,420,350,111,300,325,313.5
205,MOSLADO,Teni,375,420,350,112,300,325,313.6666666666667
206,The Box,Roddy Ricch,375,420,350,113,300,325,313.8333333333333
207,Legends,Juice WRLD,375,420,350,114,300,325,314.0
208,Egbon,Masterkraft,375,420,350,115,300,325,314.1666666666667
209,Omo Ologo,Lil Frosh,375,420,350,116,300,325,314.3333333333333
210,Aye,Naira Marley,375,86,350,450,300,325,314.3333333333333
211,Hold Me Tight,Kcee,375,420,350,117,300,325,314.5
212,6AM,Blaq Jerzee,375,87,350,450,300,325,314.5
213,Sugar Daddy ft. Olamide,Dj Enimoney,375,88,350,450,300,325,314.6666666666667
214,Level Up (Twice As Tall),Burna Boy,375,420,350,118,300,325,314.6666666666667
215,Ball Till We Fall,Kida Kudz featuring Bella Shmurda,375,420,350,120,300,325,315.0
216,Zoom,Cheque,375,420,350,121,300,325,315.1666666666667
217,You I Live For,Moses Bliss,375,92,350,450,300,325,315.3333333333333
218,Project Dreams,Roddy Ricch,375,420,350,122,300,325,315.3333333333333
219,Activate,Stonebwoy,375,420,350,124,300,325,315.6666666666667
220,Coachella ft. Kwesi Arthur,Sarkodie,375,95,350,450,300,325,315.8333333333333
221,Lo Lo,Omah Lay,375,420,350,125,300,325,315.8333333333333
222,Do Yourself ft. Burna Boy,Angelique Kidjo,375,96,350,450,300,325,316.0
223,Symphony,Seyi Vibez,375,420,350,126,300,325,316.0
224,In Those Eyes,Ogranya,375,97,350,450,300,325,316.1666666666667
225,Baba Fela (Remix) ft. Laycon & Zlatan,Mr Real,375,98,350,450,300,325,316.3333333333333
226,Ye Ye Ye,Omah Lay,375,420,350,130,300,325,316.6666666666667
227,I Will Survive,Diamond Jimma,375,420,350,132,300,325,317.0
228,Woman,Rema,375,420,350,133,300,325,317.1666666666667
229,Jehovah Overdo,Chidinma,375,420,350,450,300,9,317.3333333333333
230,Go Away,Fireboy DML,375,420,350,134,300,325,317.3333333333333
231,Marlians Anthem,MohBad,375,420,350,136,300,325,317.6666666666667
232,So Crazy,Davido,375,420,350,137,300,325,317.8333333333333
233,Life Is Good,Future,375,420,350,138,300,325,318.0
234,JO,Teni,375,420,350,140,300,325,318.3333333333333
235,HELL (interlude),corizo,375,420,350,141,300,325,318.5
236,AVAILABLE,C Blvck,375,420,350,142,300,325,318.6666666666667
237,Spell,Fireboy DML & Wande Coal,375,420,350,143,300,325,318.8333333333333
238,Jackpot,Crayon,375,420,350,144,300,325,319.0
239,Afar,Fireboy DML & Olamide,375,420,350,145,300,325,319.1666666666667
240,Whine,Gyakie,375,420,350,450,300,20,319.1666666666667
241,Another Level,Olamide,375,420,350,147,300,325,319.5
242,In My Maserati,Olakira,375,420,350,450,300,22,319.5
243,Something Different,Adekunle Gold,375,420,350,149,300,325,319.8333333333333
244,Mandeman,Small Doctor,375,420,350,150,300,325,320.0
245,Happy Birthday,Simi feat. Adekunle Gold and Deja,375,420,350,151,300,325,320.1666666666667
246,Iron Man,Rema,375,420,350,152,300,325,320.3333333333333
247,Born to Win,Timaya,375,420,350,153,300,325,320.5
248,Onyedikagi (feat. Glowrie),Mercy Chinwo,375,420,350,450,300,28,320.5
249,What Type Of Dance,DJ Kaywise,375,420,350,154,300,325,320.6666666666667
250,Beamer (Bad Boys),Rema,375,420,350,155,300,325,320.8333333333333
251,Prayer Request,Victor AD,375,420,350,156,300,325,321.0
252,Plenty,Olamide,375,420,350,157,300,325,321.1666666666667
253,ELI,Fireboy DML,375,420,350,158,300,325,321.3333333333333
254,High Fashion,Roddy Ricch,375,420,350,161,300,325,321.8333333333333
255,Olorun Agbaye (You Are Mighty) (feat. Chandler Moore & Oba),Nathaniel Bassey,375,420,350,450,300,37,322.0
256,Hello Brother,Omah Lay,375,420,350,163,300,325,322.1666666666667
257,Hood Scars 2,J.I the Prince of N.Y & Lil Tjay,375,420,350,164,300,325,322.3333333333333
258,As E Dey Go,Naira Marley,375,420,350,165,300,325,322.5
259,Know You,Ladipoe,375,420,350,167,300,325,322.8333333333333
260,Friday Feeling,Fireboy DML,375,420,350,168,300,325,323.0
261,AG Baby,Adekunle Gold,375,420,350,169,300,325,323.1666666666667
262,Enjoy,Tekno,375,420,350,450,300,44,323.1666666666667
263,Be Something,Polo G,375,420,350,171,300,325,323.5
264,Like I Do,Fireboy DML,375,420,350,172,300,325,323.6666666666667
265,Maserati (Remix),Olakira,375,420,350,173,300,325,323.8333333333333
266,Bigger Everyday (Live),"Moses Bliss, Festizie, Membrane, Uwa, Chris Heavens & Temple",375,420,350,450,300,48,323.8333333333333
267,Jafafa,Chinko Ekun & Mohbad,375,420,350,174,300,325,324.0
268,Do not Disturb,Omah Lay,375,420,350,175,300,325,324.1666666666667
269,Try Me,Tems,375,420,350,176,300,325,324.3333333333333
270,Yaba Buluku [Remix],Dj Tarico & Burna Boy,375,420,350,177,300,325,324.5
271,Butter,BTS,375,420,350,450,300,52,324.5
272,Tomorrow,Illest ft Seyi vibez,375,420,350,178,300,325,324.6666666666667
273,Legit,Angela Okorie,375,420,350,450,300,54,324.8333333333333
274,365 Days,OmartheDJ,375,420,350,179,300,325,324.8333333333333
275,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship & Maverick City Music,375,420,350,450,300,55,325.0
276,Freaky,Hotkid,375,420,350,181,300,325,325.1666666666667
277,Pempe (Live),Seyi Shay & --,375,420,350,450,300,56,325.1666666666667
278,Eru,Olamide,375,420,350,182,300,325,325.3333333333333
279,20 10 20,Burna Boy,375,420,350,183,300,325,325.5
280,Consent,Joeboy,375,420,350,184,300,325,325.6666666666667
281,Apology,Jeriq,375,420,350,186,300,325,326.0
282,Viral Moment,Lil Durk,375,420,350,188,300,325,326.3333333333333
283,You Right,"Doja Cat, The Weeknd",113,420,350,450,300,325,326.3333333333333
284,Cultural Praise Vol.2,"Kcee, Okwesili Eze Group",375,420,350,189,300,325,326.5
285,Rather Be Myself,Russ,375,420,350,192,300,325,327.0
286,Angles,Wale,375,420,350,193,300,325,327.1666666666667
287,ONEMMENMA (Live),Mercy Chinwo & Chioma Jesus,375,420,350,450,300,68,327.1666666666667
288,Spiritual,Buju,375,420,350,194,300,325,327.3333333333333
289,Dama,Namenj & Hamisu Breaker,375,420,350,450,300,69,327.3333333333333
290,Good Woman,Flavour,375,420,350,450,300,70,327.5
291,Turn Myself In,Lil Durk,375,420,350,195,300,325,327.5
292,Rain (feat. Mzansi Youth Choir),Yemi Alade,375,420,350,450,300,71,327.6666666666667
293,Don't Hit My Line,Aluna & Tekno,375,420,350,196,300,325,327.6666666666667
294,Berna (feat. Fally Ipupa & Tekno),Flavour,375,420,350,450,300,72,327.8333333333333
295,Loved By You [Re],GoodyBoy,375,420,350,197,300,325,327.8333333333333
296,Farawe,L-J Saaaviour,375,420,97,450,300,325,327.8333333333333
297,Save Your Tears,The Weeknd,375,420,350,450,300,73,328.0
298,Berna Reloaded,"Flavour, Fally Ipupa, Diamond Platnumz",375,420,350,198,300,325,328.0
299,Sai dake,Hamisu Breaker,375,420,350,450,300,74,328.1666666666667
300,Runaway,AURORA,375,420,350,450,51,325,328.5
301,Dejavu,Demmie Vee,375,420,350,201,300,325,328.5
302,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",375,420,350,450,52,325,328.6666666666667
303,Fine Wine,R2Bees,375,420,350,202,300,325,328.6666666666667
304,Lukuti,DJ AB,375,420,350,203,300,325,328.8333333333333
305,SKAT (feat. DaBaby),Tory Lanez,375,420,350,450,300,79,329.0
306,Love,Davolee,375,420,350,204,300,325,329.0
307,Body Riddim,Runtown,375,420,350,205,300,325,329.1666666666667
308,a m a r i,J. Cole,375,420,350,450,56,325,329.3333333333333
309,Letter to My Daughter,NLE Choppa,375,420,350,206,300,325,329.3333333333333
310,Eye Red,SHATTA WALE,375,420,350,207,300,325,329.5
311,Carry Me Go,Zion Foster & Zlatan,375,420,350,208,300,325,329.6666666666667
312,Joe Dirt (Fine Tuned Version),Big Scarr,375,420,350,209,300,325,329.8333333333333
313,Sika,Sista Afia,375,420,350,210,300,325,330.0
314,Serious,"DJ pH featuring Cassper Nyovest, Lady Du and Makwa",375,420,350,211,300,325,330.1666666666667
315,Aye Ope yo,Adeyinka Alaseyori,375,420,350,450,300,86,330.1666666666667
316,Type Shit (feat. Cardi B),Migos,375,420,113,450,300,325,330.5
317,Have Fun,Bad Boy Timz,375,420,350,213,300,325,330.5
318,GANI A SO,Zainab Ambato,375,420,350,450,300,88,330.5
319,No Return (with The Kid LAROI & Lil Durk),Polo G,375,420,114,450,300,325,330.6666666666667
320,Tattoo,Fireboy DML,375,420,350,214,300,325,330.6666666666667
321,Arojinle,Adeyinka Alaseyori,375,420,350,450,300,89,330.6666666666667
322,Kogi,Jumabee,375,420,350,215,300,325,330.8333333333333
323,Picasso (feat. Future),Migos,375,420,115,450,300,325,330.8333333333333
324,Labarin Zuciya (Live),Rahab saleem,375,420,350,450,300,91,331.0
325,KAMBA,Terry Apala,375,420,350,216,300,325,331.0
326,Million Little Miracles,Elevation Worship & Maverick City Music,375,420,350,450,300,92,331.1666666666667
327,What To Do,Rotimi,375,420,350,217,300,325,331.1666666666667
328,Yadda Kunne Yaji,Hamisu Breaker,375,420,350,450,300,95,331.6666666666667
329,B.I.G,Energy & Zoro,375,420,350,220,300,325,331.6666666666667
330,Sisi Caro,Governor of Africa & Oxlade,375,420,350,221,300,325,331.8333333333333
331,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",375,420,350,450,71,325,331.8333333333333
332,ROCKSTAR,"DaBaby, Roddy Ricch",375,420,350,450,72,325,332.0
333,Touch It,KiDi,375,420,350,222,300,325,332.0
334,Thot Shit,Megan Thee Stallion,375,420,350,450,300,97,332.0
335,PERFECT PICTURE (THEM GIRLS) EP4,Dremo,375,420,350,223,300,325,332.1666666666667
336,I Got It,Gucci Mane,375,420,350,224,300,325,332.3333333333333
337,All My Life (feat. Oxlade),"M.I Abaga, Oxlade",375,420,350,450,75,325,332.5
338,You're Welcome,Dwayne Johnson,375,420,350,450,300,100,332.5
339,Song of Angels (Ndi Mo Zi),Judikay,375,420,350,226,300,325,332.6666666666667
340,Salute,Alikiba,375,420,350,227,300,325,332.8333333333333
341,Dior,Pop Smoke,375,420,350,450,79,325,333.1666666666667
342,Z Look Jamaican,Kodak Black,375,420,350,230,300,325,333.3333333333333
343,Lemonade,"Internet money, Gunna, Don Toliver, NAV",375,420,350,450,84,325,334.0
344,Away,Ayra Starr,375,420,350,450,85,325,334.1666666666667
345,p r i d e . i s . t h e . d e v i l,"J. Cole, Lil Baby",375,420,350,450,87,325,334.5
346,Light It Up,"Migos, Pop Smoke",375,420,350,450,96,325,336.0
347,Anyone,Justin Bieber,375,420,350,450,98,325,336.3333333333333
348,Blinding Lights,The Weeknd,375,420,350,450,99,325,336.5
349,Beautiful Mistakes,"Maroon 5, Megan Thee Stallion",375,420,350,450,101,325,336.8333333333333
350,Arcade,Duncan Laurence,375,420,350,450,102,325,337.0
351,m y . l i f e,"J. Cole, 21 Savage, Morray",375,420,350,450,105,325,337.5
352,6am in Brighton,ArrDee,375,420,350,450,107,325,337.8333333333333
353,9 5 . s o u t h,J. Cole,375,420,350,450,115,325,339.1666666666667
354,Rise Of The Underdogs 2,"Show Dem Camp, Tomi Thomas",375,420,350,450,116,325,339.3333333333333
355,Black Hearted,POLO G,375,420,350,450,121,325,340.1666666666667
356,Verified,"Laycon, Mayorkun",375,420,350,450,122,325,340.3333333333333
357,Loco (feat. Mayorkun),"KDDO, Mayorkun",375,420,350,450,123,325,340.5
