rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,ATL,Ecool,1,2,2,2,2,3,3,2.142857142857143
2,Lie,Kizz Daniel,18,3,1,1,1,1,2,3.857142857142857
3,Peru,Fireboy DML,12,6,3,5,5,5,5,5.857142857142857
4,Bloody Samaritan,Ayra Starr,16,8,5,4,4,4,4,6.428571428571429
5,High,Adekunle Gold,15,7,6,6,6,6,6,7.428571428571429
6,Anoti,WizKid,14,11,8,7,7,7,7,8.714285714285714
7,Girls Want Girls (with Lil Baby),Drake,3,5,7,9,10,12,16,8.857142857142858
8,Tale Bana,Zarion Uti,11,9,11,10,9,9,10,9.857142857142858
9,Fair Trade (with Travis Scott),Drake,5,10,10,16,11,17,20,12.714285714285714
10,What's Gwanin,Zarion Uti,13,12,13,13,13,18,14,13.714285714285714
11,Understand,Omah Lay,27,19,16,11,14,11,9,15.285714285714286
12,Feel Good,Mohbad,32,21,17,12,12,10,8,16.0
13,Way 2 Sexy (with Future & Young Thug),Drake,10,16,15,18,17,21,23,17.142857142857142
14,Champagne Poetry,Drake,4,13,12,22,18,25,28,17.428571428571427
15,Monalisa,Lojay,31,20,18,14,15,13,12,17.571428571428573
16,Question (feat. Don Jazzy),Burna Boy,29,22,20,17,19,15,17,19.857142857142858
17,Steady,WizKid,26,25,22,19,21,20,19,21.714285714285715
18,Love All (with JA,) - Drake,8,15,19,27,22,30,34,22.142857142857142
19,Sinner,Adekunle Gold,35,30,25,21,23,19,18,24.428571428571427
20,Cocaine,Dai Verse,40,38,29,20,25,16,13,25.857142857142858
21,Bounce,Ruger,37,33,27,23,26,23,22,27.285714285714285
22,Papi’s Home,Drake,9,17,23,35,28,38,42,27.428571428571427
23,TSU,Drake,17,18,24,33,29,35,38,27.714285714285715
24,Outside,Buju,39,36,28,24,24,22,21,27.714285714285715
25,Somebody’s Son (Ft Brandy),Tiwa Savage,43,34,30,26,27,26,25,30.142857142857142
26,N 2 Deep,Drake,19,24,26,37,32,40,47,32.142857142857146
27,Ojuju,Troniq Music,45,41,33,28,30,24,24,32.142857142857146
28,Let Me Know,Mayorkun,41,40,35,29,31,27,26,32.714285714285715
29,No Friends In The Industry,Drake,22,26,31,38,34,43,46,34.285714285714285
30,Yaba Buluku (feat. Preck & Nelson Tivane),"Remix - DJ Tarico, Nelson Tivane",44,42,36,30,33,29,27,34.42857142857143
31,Feeling,LADIPOE,47,43,39,31,35,31,29,36.42857142857143
32,Knife Talk (with 21 Savage ft. Project Pat),Drake,21,27,32,42,37,47,49,36.42857142857143
33,7am On Bridle Path,Drake,24,29,34,43,36,49,52,38.142857142857146
34,Medicine,Jaywillz,48,48,44,32,39,32,30,39.0
35,Naira Marley,Zinoleesky,49,49,42,34,38,33,31,39.42857142857143
36,Big Thug Boys,AV,46,46,46,36,40,34,32,40.0
37,Pipe Down,Drake,25,31,37,45,41,51,53,40.42857142857143
38,Get Along Better,Drake,20,28,38,51,43,55,62,42.42857142857143
39,Hurricane,Kanye West,42,45,47,41,42,41,44,43.142857142857146
40,Confident,Savage,51,50,48,40,46,37,35,43.857142857142854
41,You Only Live Twice (with Lil Wayne & Rick Ross),Drake,23,32,40,53,45,57,61,44.42857142857143
42,Essence (feat. Tems),WizKid,52,51,49,44,48,39,37,45.714285714285715
43,Fashion Killer,Ayra Starr,58,56,51,39,44,36,36,45.714285714285715
44,Race My Mind,Drake,34,39,43,54,47,54,58,47.0
45,Yebba’s Heartbreak,Drake,30,35,41,55,49,58,65,47.57142857142857
46,Soundgasm,Rema,55,55,53,46,52,42,39,48.857142857142854
47,Testimony,Buju,54,54,54,48,53,44,41,49.714285714285715
48,Rock,Olamide,57,53,55,49,54,45,40,50.42857142857143
49,IMY2 (with Kid Cudi),Drake,33,37,45,56,50,64,69,50.57142857142857
50,Ginger (feat. Burna Boy),WizKid,56,57,56,50,55,48,45,52.42857142857143
51,Party Next Door,Dangbana Republik,65,59,58,52,56,50,48,55.42857142857143
52,Jail,Kanye West,50,52,57,59,57,59,68,57.42857142857143
53,Blessed (feat. Damian Marley),WizKid,63,61,60,58,60,53,50,57.857142857142854
54,Colorado,Zugo,64,60,61,57,62,52,51,58.142857142857146
55,Cast (Gen Z Anthem),Ayra Starr,82,79,62,47,51,46,43,58.57142857142857
56,Fucking Fans,Drake,36,44,50,68,58,75,91,60.285714285714285
57,Off The Grid,Kanye West,53,58,59,62,61,67,71,61.57142857142857
58,The Remorse,Drake,38,47,52,70,59,78,94,62.57142857142857
59,Dimension (feat. Skepta & Rema),JAE5,73,67,67,60,64,56,54,63.0
60,So Cold,Bella Shmurda,60,63,63,64,66,66,67,64.14285714285714
61,LOML (feat. Olamide),Cheque,67,66,69,65,65,61,60,64.71428571428571
62,Bling (feat. Amaarae & Buju),Blaqbonez,72,68,68,63,68,60,56,65.0
63,Shako,Barry Jhay,91,69,65,61,63,63,59,67.28571428571429
64,Reckless,WizKid,71,71,71,69,70,68,64,69.14285714285714
65,Clash (feat. Stormzy),Dave,81,76,75,67,71,65,55,70.0
66,Praise God,Kanye West,59,62,64,73,69,76,88,70.14285714285714
67,Beggie Beggie,Ayra Starr,86,81,76,66,67,62,57,70.71428571428571
68,System (feat. WizKid),Dave,79,73,74,71,75,69,63,72.0
69,Jonah,Kanye West,62,65,70,76,72,81,93,74.14285714285714
70,Moon,Kanye West,68,70,72,75,73,80,86,74.85714285714286
71,Show Me,Joeboy,84,74,77,74,78,71,70,75.42857142857143
72,Southy Love,Peruzzi,97,80,79,77,77,72,72,79.14285714285714
73,Tonongo,Lojay,93,82,82,81,82,73,74,81.0
74,Felony,CKay,94,83,85,78,83,74,73,81.42857142857143
75,Far Away,Dangbana Republik,92,86,80,79,79,77,79,81.71428571428571
76,Longtime (feat. Skepta),WizKid,83,85,81,83,81,82,81,82.28571428571429
77,Sweet One,WizKid,96,88,86,88,86,86,83,87.57142857142857
78,Mood (feat. Buju),"WizKid, Buju",301,301,4,3,3,2,1,87.85714285714286
79,Mighty Wine,WizKid,98,91,92,90,89,91,92,91.85714285714286
80,Fountains (with Tems),Drake,301,301,9,8,8,8,11,92.28571428571429
81,True Love (feat. Tay Iwar & Projexx),WizKid,100,95,93,91,92,90,90,93.0
82,Coming,Naira Marley,77,301,73,72,76,70,66,105.0
83,ova,Johnny Drille,61,64,66,80,74,92,301,105.42857142857143
84,No Child Left Behind,Kanye West,76,78,78,86,80,93,301,113.14285714285714
85,God Breathed,Kanye West,70,72,83,94,85,100,301,115.0
86,Ok Ok,Kanye West,74,75,84,92,84,99,301,115.57142857142857
87,Lazarus (feat. Boj),Dave,301,98,95,82,88,79,75,116.85714285714286
88,Pronto,Ajebo Hustlers,301,89,90,87,91,85,80,117.57142857142857
89,HUSTLE,Teni,99,301,88,84,87,83,82,117.71428571428571
90,No Stress,WizKid,301,94,94,89,90,89,87,120.57142857142857
