rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,ATL,Ecool,1,1,1,1,1,1,1,1.0
2,Mood (feat. Buju),"WizKid, Buju",2,2,2,8,2,2,2,2.857142857142857
3,Anoti,WizKid,3,3,3,4,3,3,3,3.142857142857143
4,Peru,Fireboy DML,7,6,5,5,4,4,4,5.0
5,Steady,WizKid,4,4,4,6,5,8,8,5.571428571428571
6,Lie,Kizz Daniel,10,7,8,3,7,6,6,6.714285714285714
7,Tale Bana,Zarion Uti,6,8,6,2,11,7,11,7.285714285714286
8,Essence (feat. Justin Bieber & Tems),"WizKid, Tems",5,5,7,9,8,9,9,7.428571428571429
9,Bloody Samaritan,Ayra Starr,11,10,9,7,6,5,5,7.571428571428571
10,Question (feat. Don Jazzy),Burna Boy,8,9,10,10,9,10,10,9.428571428571429
11,Understand,Omah Lay,12,11,11,11,10,12,12,11.285714285714286
12,Monalisa,Lojay,13,12,12,12,12,13,13,12.428571428571429
13,Feel Good,Mohbad,15,13,13,14,13,14,14,13.714285714285714
14,Sinner,Adekunle Gold,16,15,14,16,15,15,15,15.142857142857142
15,Let Me Know,Mayorkun,14,14,15,17,17,17,18,16.0
16,Outside,Buju,21,18,18,20,19,19,19,19.142857142857142
17,Ojuju,Troniq Music,18,17,19,23,21,21,21,20.0
18,Yaba Buluku (feat. Preck & Nelson Tivane),"Remix - DJ Tarico, Nelson Tivane",24,19,20,25,22,22,22,22.0
19,Big Thug Boys,AV,26,21,21,26,23,24,23,23.428571428571427
20,Somebody’s Son (Ft Brandy),Tiwa Savage,25,22,22,27,24,25,24,24.142857142857142
21,Feeling,LADIPOE,27,23,25,29,27,26,25,26.0
22,Medicine,Jaywillz,30,26,26,30,31,29,28,28.571428571428573
23,Naira Marley,Zinoleesky,29,27,29,31,30,28,27,28.714285714285715
24,Essence (feat. Tems),WizKid,22,24,30,34,34,31,30,29.285714285714285
25,Cocaine,Dai Verse,36,31,33,35,28,23,20,29.428571428571427
26,Ginger (feat. Burna Boy),WizKid,19,20,28,41,38,35,33,30.571428571428573
27,Confident,Savage,35,29,32,39,33,30,29,32.42857142857143
28,Blessed (feat. Damian Marley),WizKid,23,28,36,48,45,44,40,37.714285714285715
29,Reckless,WizKid,20,25,35,49,50,46,47,38.857142857142854
30,So Cold,Bella Shmurda,48,41,39,43,35,34,32,38.857142857142854
31,Fashion Killer,Ayra Starr,38,32,38,50,42,38,36,39.142857142857146
32,Soundgasm,Rema,43,34,40,53,44,39,35,41.142857142857146
33,Rock,Olamide,42,33,41,56,48,40,38,42.57142857142857
34,Testimony,Buju,45,37,43,54,47,41,39,43.714285714285715
35,Longtime (feat. Skepta),WizKid,28,30,44,59,59,58,57,47.857142857142854
36,Party Next Door,Dangbana Republik,46,43,48,57,53,47,44,48.285714285714285
37,Colorado,Zugo,56,55,58,58,52,45,41,52.142857142857146
38,Mighty Wine,WizKid,32,35,49,64,66,64,67,53.857142857142854
